CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank,NO_ESCOLA
41015991,4104303,CAMPO MOURAO,PR,479.12,16379,VINICIUS DE MORAES C E EF M
11029951,1100296,SANTA LUZIA D OESTE,RO,479.12,16380,EEEFM JUSCELINO KUBITSCHEK
24008800,2414605,UPANEMA,RN,479.12,16381,EE PROF ALFREDO SIMONETTI 1 GRAU
22028846,2211001,TERESINA,PI,479.12,16382,UNID ESCOLAR PETRONIO PORTELA
51005409,5106299,PARANAITA,MT,479.11,16383,EE JOAO PAULO I
35039755,3545209,SALTO,SP,479.11,16384,MIRINHA TONELLO
31134104,3130804,INGAI,MG,479.11,16385,EE RAMIRO DE SOUZA ANDRADE
41122801,4100400,ALMIRANTE TAMANDARE,PR,479.11,16386,ALBERTO KRAUSE C E PROF EF M
32020643,3200607,ARACRUZ,ES,479.08,16387,EEEFM PRIMO BITTI
35903899,3509502,CAMPINAS,SP,479.08,16388,BENEVENUTO TORRES PROFESSOR
53068092,5300108,BRASILIA,DF,479.08,16389,CED 01 DO RIACHO FUNDO II
35021970,3503208,ARARAQUARA,SP,479.08,16390,VICTOR LACORTE PROF
43052231,4306502,DOM FELICIANO,RS,479.07,16391,EEEM DOM FELICIANO
35048720,3550308,SAO PAULO,SP,479.07,16392,ARISTON DE OLIVEIRA PROFESSOR TENENTE
35017899,3504107,ATIBAIA,SP,479.07,16393,MATEUS NUNES DE SIQUEIRA PADRE
41041364,4121307,RANCHO ALEGRE,PR,479.07,16394,PAULINA PACIFICO BORSARI C E EF M N
33061203,3302858,MESQUITA,RJ,479.06,16395,CE VILA BELA
35000978,3550308,SAO PAULO,SP,479.06,16396,CASIMIRO DE ABREU
35913856,3506508,BIRIGUI,SP,479.06,16397,ESMERALDA MILANO MARONI PROFESSORA
41387848,4106902,CURITIBA,PR,479.05,16398,MARLI QUEIROZ AZEVEDO CE PROFA EFM
41122097,4113205,LAPA,PR,479.05,16399,NOSSA SRA DO DESTERRO C E C EF M
15211053,1505486,PACAJA,PA,479.04,16400,EEEM DOM JOSE ELIAS CHAVES
35039809,3557006,VOTORANTIM,SP,479.04,16401,WILSON PRESTES MIRAMONTES PROFESSOR
31140775,3120904,CURVELO,MG,479.04,16402,EE INTERVENTOR ALCIDES LINS
41027299,4103503,CALIFORNIA,PR,479.04,16403,TALITA BRESOLIN C E EF M
15161641,1502400,CASTANHAL,PA,479.04,16404,NA
35412173,3550308,SAO PAULO,SP,479.03,16405,JUAN CARLOS ONETTI ESCRITOR
29187001,2927408,SALVADOR,BA,479.03,16406,EE - COLEGIO ESTADUAL POLIVALENTE DE AMARALINA
21095990,2104552,GOVERNADOR EDISON LOBAO,MA,479.03,16407,CENTRO DE ENSINO FRANCISCO FIIM
42086175,4216107,SAO DOMINGOS,SC,479.02,16408,EEB JOAO ROBERTO MOREIRA
35043849,3529401,MAUA,SP,479.02,16409,SADA UMEIZAWA PROFESSORA
31042129,3118403,CONSELHEIRO PENA,MG,479.02,16410,EE LUIZ GONZAGA BASTOS
33169500,3304557,RIO DE JANEIRO,RJ,479.02,16411,0430011 ESCOLA MUNICIPAL ESCRITOR LEDO IVO
35008199,3547809,SANTO ANDRE,SP,479.01,16412,OITO DE ABRIL
35027443,3525706,JOSE BONIFACIO,SP,479.01,16413,PEDRO BRANDAO DOS REIS
35033947,3519501,IBIRAREMA,SP,479.01,16414,FRANCISCO DUARTE
15043720,1501501,BENEVIDES,PA,479,16415,EEEFM PROF ANA TELES
26132735,2611533,QUIXABA,PE,479,16416,ESCOLA DE REFERENCIA EM ENSINO MEDIO SOLIDONIO PEREIRA DE CARVALHO
50006460,5002704,CAMPO GRANDE,MS,478.99,16417,EE PADRE JOSE SCAMPINI
50015249,5000609,AMAMBAI,MS,478.99,16418,EE CEL FELIPE DE BRUM
35022809,3516200,FRANCA,SP,478.99,16419,OTAVIO MARTINS DE SOUZA PROF
31311871,3161809,SAO GONCALO DO PARA,MG,478.98,16420,CESEC MAESTRO CARLOS RIBEIRO DA SILVA
31140899,3120904,CURVELO,MG,478.97,16421,EE BASILIO FRANCISCO XAVIER
33006571,3302106,ITAOCARA,RJ,478.97,16422,CE JAIME QUEIROZ DE SOUZA
53003047,5300108,BRASILIA,DF,478.97,16423,CED ENGENHO DAS LAJES
35907194,3550308,SAO PAULO,SP,478.96,16424,AFRANIO DE OLIVEIRA
53012720,5300108,BRASILIA,DF,478.96,16425,CED 03 DE BRAZLANDIA
33086621,3304557,RIO DE JANEIRO,RJ,478.96,16426,CE VINICIUS DE MORAES
23069511,2304400,FORTALEZA,CE,478.95,16427,EEFM ESTADO DO AMAZONAS
43051278,4312476,MORRO REUTER,RS,478.95,16428,EEEM JOAO WAGNER
25098322,2507507,JOAO PESSOA,PB,478.95,16429,INST EDUC PROF MARIA DOS ANJOS
31184632,3105202,BANDEIRA,MG,478.95,16430,EE JOAO DOS SANTOS AMARAL
26183307,2611606,RECIFE,PE,478.95,16431,SERVICO SOCIAL DO COMERCIO - SESC SANTA RITA
43162886,4322400,URUGUAIANA,RS,478.94,16432,ESC EST DE ENS MEDIO URUGUAIANA
35010364,3525003,JANDIRA,SP,478.94,16433,DORVALINO ABILIO TEIXEIRA
33101744,3301702,DUQUE DE CAXIAS,RJ,478.94,16434,POC - PRIMAVERA ORGANIZACAO CULTURAL
35039391,3550308,SAO PAULO,SP,478.94,16435,REGINA MIRANDA BRANT DE CARVALHO PROFA
35901684,3550308,SAO PAULO,SP,478.93,16436,EDUARDO GOMES BRIGADEIRO COHAB
41061390,4117701,PALMEIRA,PR,478.93,16437,HENRIQUE STADLER C E C EF M
33093423,3305109,SAO JOAO DE MERITI,RJ,478.93,16438,CIEP 139 MANUEL BANDEIRA
43164200,4322509,VACARIA,RS,478.93,16439,ETE BERNARDINA RODRIGUES PADILHA
35043928,3550308,SAO PAULO,SP,478.92,16440,JORGE DUPRAT FIGUEIREDO
35921105,3548708,SAO BERNARDO DO CAMPO,SP,478.92,16441,AYRTON SENNA DA SILVA
43016480,4301057,ARROIO DO SAL,RS,478.92,16442,EEEM JOSE DE QUADROS
35041737,3550308,SAO PAULO,SP,478.91,16443,FLAVIO JOSE OSORIO NEGRINI PROFESSOR
26034476,2611101,PETROLINA,PE,478.91,16444,ESCOLA MOYSES BARBOSA
41099133,4104451,CANTAGALO,PR,478.91,16445,OLAVO BILAC C E EF M N
33143048,3305109,SAO JOAO DE MERITI,RJ,478.91,16446,CENTRO EDUCACIONAL GONCALVES DOS SANTOS
32038534,3205200,VILA VELHA,ES,478.9,16447,EEEFM PROF GERALDO COSTA ALVES
31033324,3122306,DIVINOPOLIS,MG,478.9,16448,EE SAO VICENTE
41126173,4105805,COLOMBO,PR,478.9,16449,JULIA CAVASSIN C E EF M
35012397,3513405,CRUZEIRO,SP,478.9,16450,MARIO DA SILVA PINTO DR
98000101,2211001,TERESINA,PI,478.9,16451,NA
53002474,5300108,BRASILIA,DF,478.89,16452,CED GESNER TEIXEIRA
35035269,3529906,MIRACATU,SP,478.89,16453,SYLAS BALTAZAR DE ARAUJO PROFESSOR
29327792,2931350,TEIXEIRA DE FREITAS,BA,478.88,16454,EE - COLEGIO ESTADUAL DEMOCRATICO RUY BARBOSA
43165249,4322608,VENANCIO AIRES,RS,478.88,16455,ESC EST ENS MEDIO ADELINA ISABELA KONZEN
42065780,4203501,CAMPO ERE,SC,478.88,16456,EEB RAUL POMPEIA
31218189,3157005,SALINAS,MG,478.87,16457,EE DOUTOR OSVALDO PREDILIANO SANTANA
52098621,5218805,RIO VERDE,GO,478.85,16458,ESCOLA SESI RIO VERDE
33104352,3305109,SAO JOAO DE MERITI,RJ,478.85,16459,CIEP 170 GREGORIO BEZERRA
32032633,3204559,SANTA MARIA DE JETIBA,ES,478.85,16460,EEEFM ALTO RIO POSSMOSER
35905999,3528809,MARACAI,SP,478.85,16461,MARIA APARECIDA GALHARINI DOS SANTOS PROFA
35049542,3539301,PIRASSUNUNGA,SP,478.84,16462,PAULO DE BARROS FERRAZ PROFESSOR
35037977,3538709,PIRACICABA,SP,478.84,16463,HELIO NEHRING PROFESSOR
35273648,3547304,SANTANA DE PARNAIBA,SP,478.83,16464,ALDONIO RAMOS TEIXEIRA PROF COLEGIO MUNICIPAL
33054983,3303203,NILOPOLIS,RJ,478.83,16465,CE NUTA BARTHLET JAMES
27002950,2706422,PARICONHA,AL,478.83,16466,ESCOLA ESTADUAL DE EDUCACAO BASICA DE PARICONHA
35014096,3532306,NATIVIDADE DA SERRA,SP,478.83,16467,FIGUEIRA DE TOLEDO
35021672,3521101,IPEUNA,SP,478.83,16468,MARCELO DE MESQUITA PROFESSOR
23241489,2305506,IGUATU,CE,478.82,16469,LICEU DE IGUATU DOUTOR JOSE GONDIM
35910302,3550308,SAO PAULO,SP,478.82,16470,HELIOS HEBER LINO PROFESSOR
31075051,3137700,LAJINHA,MG,478.82,16471,EE DOUTOR ADALMARIO JOSE DOS SANTOS
41108183,4114401,MANGUEIRINHA,PR,478.81,16472,HERCILIA F NASCIMENTO C E PROFA EM
29182239,2927408,SALVADOR,BA,478.8,16473,EE - COLEGIO ESTADUAL PEDRO CALMON - TEMPO INTEGRAL
25072412,2504009,CAMPINA GRANDE,PB,478.79,16474,EEEFM ESCRITOR VIRGINIUS DA GAMA E MELO
52077411,5200258,AGUAS LINDAS DE GOIAS,GO,478.79,16475,COLEGIO ESTADUAL PAULO FREIRE
43162681,4322400,URUGUAIANA,RS,478.79,16476,INSTITUTO ESTADUAL ROMAGUERA CORREA
42095760,4208500,ITUPORANGA,SC,478.78,16477,EEB ALEIXO DELLAGIUSTINA
31008044,3106705,BETIM,MG,478.78,16478,EE PROFESSORA VERA MARIA REZENDE
29009154,2928406,SANTA RITA DE CASSIA,BA,478.78,16479,EE - COLEGIO ESTADUAL DOUTOR CLERISTON ANDRADE
35020400,3530706,MOGI GUACU,SP,478.77,16480,ANALIA DE ALMEIDA BUENO PROFA
21015023,2111300,SAO LUIS,MA,478.76,16481,CENTRO DE ENSINO PROFESSORA MARGARIDA PIRES LEAL
35901404,3551009,SAO VICENTE,SP,478.76,16482,ALBINO LUIZ CALDAS PROFESSOR
33083282,3304557,RIO DE JANEIRO,RJ,478.76,16483,0918002 ESCOLA MUNICIPAL PROFESSORA ORMINDA RODRIGUES
12000434,1200203,CRUZEIRO DO SUL,AC,478.76,16484,ESC BARAO DO RIO BRANCO
31002020,3106200,BELO HORIZONTE,MG,478.75,16485,EE PROFESSOR RICARDO DE SOUZA CRUZ
33030987,3303955,PINHEIRAL,RJ,478.75,16486,CIEP 291 DOM MARTINHO SCHLUDE
32007930,3204708,SAO GABRIEL DA PALHA,ES,478.75,16487,ESCOLA FAMILIA AGRICOLA DE ENSINO FUNDAMENTAL E MEDIO E EDUCACAO PROFISSIONAL DO BLEY
26063999,2612505,SANTA CRUZ DO CAPIBARIBE,PE,478.74,16488,ESCOLA PADRE ZUZINHA
41074653,4116703,NOVA AURORA,PR,478.74,16489,MACHADO DE ASSIS C E EF M PROFIS
52002608,5208905,GOIAS,GO,478.74,16490,CPMG UNIDADE JOAO AUGUSTO PERILLO
35007286,3523107,ITAQUAQUECETUBA,SP,478.73,16491,EDINA ALVARES BARBOSA PROFESSORA
43114792,4315701,RIO PARDO,RS,478.73,16492,EEEM FORTALEZA
41107152,4105706,CLEVELANDIA,PR,478.73,16493,CASTELO BRANCO C E PRES EF M
42030455,4209300,LAGES,SC,478.73,16494,EEB GODOLFIN NUNES DE SOUZA
35025203,3527504,LUCIANOPOLIS,SP,478.73,16495,CELIA PRIMO CALIL PROFA
35014473,3512605,CORONEL MACEDO,SP,478.72,16496,ANTONIO TONON
35023103,3537008,PEDREGULHO,SP,478.71,16497,JOSE VICENTE MACHADO NETTO DR
35008448,3547809,SANTO ANDRE,SP,478.71,16498,FIORAVANTE ZAMPOL
43055966,4306957,ENTRE RIOS DO SUL,RS,478.71,16499,EE DE EDUCACAO BASICA BARRAGEM DO RIO PASSO FUNDO
35019240,3508702,CACONDE,SP,478.71,16500,OSCAR WALDOMIRO DE VASCONCELLOS PROFESSOR
31056324,3152501,POUSO ALEGRE,MG,478.71,16501,EE ANA AUGUSTA GARCIA DE FARIA
35024144,3525102,JARDINOPOLIS,SP,478.7,16502,PLINIO BERARDO PROFESSOR
35013171,3508603,CACHOEIRA PAULISTA,SP,478.7,16503,SEVERINO MOREIRA BARBOSA
35031252,3514403,DRACENA,SP,478.7,16504,JULIETA GUEDES MENDONCA PROFA
35037679,3550308,SAO PAULO,SP,478.69,16505,EDGARD PIMENTEL REZENDE PROFESSOR
35010571,3513009,COTIA,SP,478.69,16506,JOSE BARRETO PROFESSOR
50009460,5004908,JARAGUARI,MS,478.69,16507,EE JOSE SERAFIM RIBEIRO
35026396,3517307,GUAIMBE,SP,478.69,16508,JOSE BELMIRO DA ROCHA
33015341,3302403,MACAE,RJ,478.69,16509,CE VISCONDE DE ARAUJO
35153187,3529401,MAUA,SP,478.69,16510,ABC COLEGIO
41011864,4103909,CAMPINA DA LAGOA,PR,478.69,16511,SALLES DE OLIVEIRA C E DO EC EF M
31200433,3119302,COROMANDEL,MG,478.69,16512,EE JOAQUIM JOSE DE ASSUNCAO
31019267,3150158,PIEDADE DE CARATINGA,MG,478.68,16513,EE FREI CARLOS
43162568,4301875,BARRA DO QUARAI,RS,478.68,16514,ESC EST ENS MED NILZA CORREA PEREIRA
31023019,3102407,ALVORADA DE MINAS,MG,478.68,16515,EE JOSE MADUREIRA HORTA
33058440,3303500,NOVA IGUACU,RJ,478.67,16516,CIEP 113 PROFESSOR WALDICK PEREIRA
51012987,5107305,SAO JOSE DO RIO CLARO,MT,478.66,16517,ELPSG SIEGFRIED BUSS
31045195,3159506,SANTA RITA DO ITUETO,MG,478.66,16518,EE PADRE ANDRE COLLI
26101084,2610004,PALMARES,PE,478.65,16519,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR ABILIO AMERICO GALVAO
35036961,3550308,SAO PAULO,SP,478.65,16520,MOZART TAVARES DE LIMA PROFESSOR
35072503,3550308,SAO PAULO,SP,478.65,16521,ELIZABETH APARECIDA SIMOES MESQUITA PROFESSORA
15142051,1505650,PLACAS,PA,478.65,16522,ESCOLA COMUNITARIA - CASA FAMILIAR RURAL DE PLACAS
35920241,3505708,BARUERI,SP,478.64,16523,PARQUE IMPERIAL
35047843,3529005,MARILIA,SP,478.64,16524,SYLVIA RIBEIRO DE CARVALHO PROFA
52077810,5201108,ANAPOLIS,GO,478.64,16525,COLEGIO ESTADUAL SENADOR ONOFRE QUINAN
52098141,5220108,SAO LUIS DE MONTES BELOS,GO,478.64,16526,COLEGIO APICE
43098134,4312138,MATO CASTELHANO,RS,478.64,16527,ESC MUN ENS FUN PADRE LEONEL FRANCA
25098390,2507507,JOAO PESSOA,PB,478.63,16528,CENTRO DE EDUCACAO DE JOVENS E ADULTOS FUCIONARIOS II
31032921,3117603,CONCEICAO DO PARA,MG,478.62,16529,EE DOUTOR ISAURO EPIFANIO
29034922,2924009,PAULO AFONSO,BA,478.61,16530,EE - CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL DE ITAPARICA
42300266,4208302,ITAPEMA,SC,478.61,16531,COOPERATIVA DE EDUCACAO DE PROFESSORES E ESPECIALISTAS
35024659,3533601,NUPORANGA,SP,478.61,16532,MARIA CAROLINA DE LIMA DONA
52098168,5205497,CIDADE OCIDENTAL,GO,478.61,16533,COLEGIO CRISTO REI
35002800,3550308,SAO PAULO,SP,478.6,16534,THEREZA DOROTHEA DE ARRUDA REGO PROFESSORA
21257582,2111300,SAO LUIS,MA,478.59,16535,CENTRO DE ENSINO PAULO VI
41358686,4108304,FOZ DO IGUACU,PR,478.59,16536,PAULO FREIRE C E EF M
29095026,2910800,FEIRA DE SANTANA,BA,478.59,16537,EE - COLEGIO ESTADUAL GENERAL SAMPAIO
21017158,2111300,SAO LUIS,MA,478.59,16538,CE ARCO IRIS
35009878,3505708,BARUERI,SP,478.58,16539,ALAYDE DOMINGUES COUTO MACEDO PROFESSORA
35042754,3549102,SAO JOAO DA BOA VISTA,SP,478.58,16540,FRANCISCO DIAS PASCHOAL PROFESSOR
35902330,3509205,CAJAMAR,SP,478.58,16541,ELCIO JOSE PEREIRA COTRIM PROF
41144376,4112108,JANDAIA DO SUL,PR,478.58,16542,CEEBJA CECILIA MEIRELES EF M P N
33029385,3300407,BARRA MANSA,RJ,478.57,16543,CE COMENDADOR PEREIRA IGNACIO
33051097,3301850,GUAPIMIRIM,RJ,478.57,16544,CE ALCINDO GUANABARA
29344247,2917508,JACOBINA,BA,478.57,16545,EE - CENTRO EST ED PROF EM GESTAO E NEGOCIOS DO CENTRO BAHIANO PROFESSORA FELICIDADE JESUS MAGALHAE
25109804,2513901,SAO BENTO,PB,478.57,16546,CLID - COLEGIO LIDERANCA LTDA
35006973,3552502,SUZANO,SP,478.56,16547,DAVID JORGE CURI PROFESSOR
35011381,3510500,CARAGUATATUBA,SP,478.56,16548,BENEDITO MIGUEL CARLOTA
43154700,4306320,DERRUBADAS,RS,478.56,16549,EEEM GETULIO VARGAS
23069546,2304400,FORTALEZA,CE,478.55,16550,EEFM JONHSON
35921221,3549805,SAO JOSE DO RIO PRETO,SP,478.55,16551,OCTACILIO ALVES DE ALMEIDA PROFESSOR
50010166,5002902,CASSILANDIA,MS,478.55,16552,EE SAO JOSE
35109903,3548500,SANTOS,SP,478.55,16553,LEAO XIII COLEGIO
41144333,4115804,MEDIANEIRA,PR,478.55,16554,NAIRA FELLINI C E EF M
31000990,3106200,BELO HORIZONTE,MG,478.54,16555,EE CECILIA MEIRELES
43130593,4317608,SANTO ANTONIO DA PATRULHA,RS,478.54,16556,EEEM PROFª GREGORIA DE MENDONCA
43068596,4309100,GRAMADO,RS,478.54,16557,EEEM CARAMURU
33058580,3303500,NOVA IGUACU,RJ,478.52,16558,CE ARRUDA NEGREIROS
17072026,1702109,ARAGUAINA,TO,478.52,16559,CENTRO DE ATIVIDADE DO TRABALHADOR
31185451,3160306,SANTO ANTONIO DO JACINTO,MG,478.52,16560,EE CLEMENTE DA ROCHA BANDEIRA
29241065,2905008,CACULE,BA,478.52,16561,ESCOLA FAMILIA AGRICOLA DE CACULE
35011708,3548500,SANTOS,SP,478.51,16562,AZEVEDO JUNIOR
26129094,2613701,SAO LOURENCO DA MATA,PE,478.51,16563,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONDE PEREIRA CARNEIRO
22033998,2202208,CAMPO MAIOR,PI,478.51,16564,CEPTI CANDIDO BORGES CASTELO BRANCO
26014610,2600104,AFOGADOS DA INGAZEIRA,PE,478.5,16565,ESCOLA PADRE CARLOS COTTART
35026116,3527108,LINS,SP,478.5,16566,FERNANDO COSTA
35149317,3522505,ITAPEVI,SP,478.49,16567,JOSE SERGIO PEREIRA PROFESSOR
21096147,2105302,IMPERATRIZ,MA,478.49,16568,CENTRO DE ENSINO NOVA VITORIA
35004868,3550308,SAO PAULO,SP,478.48,16569,LEONOR QUADROS
52021068,5201108,ANAPOLIS,GO,478.48,16570,COLEGIO ESTADUAL ROTARY DONANA
42021960,4216206,SAO FRANCISCO DO SUL,SC,478.48,16571,EEB PROF NICOLA BAPTISTA
42058740,4205431,FORMOSA DO SUL,SC,478.48,16572,EEB RUI BARBOSA
31350133,3171071,VEREDINHA,MG,478.48,16573,ESCOLA FAMILIA AGRICOLA DE VEREDINHA
31181536,3161502,SAO GERALDO,MG,478.47,16574,EE ALVARO GIESTA
33044384,3304300,RIO BONITO,RJ,478.47,16575,CE BARAO DO RIO BRANCO
33050503,3301702,DUQUE DE CAXIAS,RJ,478.46,16576,CE MANOEL BANDEIRA
15541410,1505486,PACAJA,PA,478.46,16577,E M E F ALUISIO LOCH
35008849,3548708,SAO BERNARDO DO CAMPO,SP,478.45,16578,EUCLYDES DESLANDES PROFESSOR
41354648,4112108,JANDAIA DO SUL,PR,478.45,16579,SAO MARCOS C EI EF M
25061445,2501203,AREIAL,PB,478.44,16580,E M E F FRANCISCO APOLINARIO DA SILVA
42126622,4208203,ITAJAI,SC,478.43,16581,CEJA DE ITAJAI
41056140,4127106,TELEMACO BORBA,PR,478.42,16582,CUSTODIO NETTO C E PROF EF M
27016331,2700300,ARAPIRACA,AL,478.41,16583,ESCOLA ESTADUAL SENADOR RUI PALMEIRA
42053919,4204202,CHAPECO,SC,478.41,16584,EEB ANTONIO MORANDINI
21017140,2111300,SAO LUIS,MA,478.4,16585,CENTRO DE ENSINO SAO JOSE OPERARIO
32009461,3200805,BAIXO GUANDU,ES,478.4,16586,EEEFM JOSE DAMASCENO FILHO
41095553,4117800,PALMITAL,PR,478.4,16587,JOAO F NEVES C E DR EF M N PROFIS
33060720,3303500,NOVA IGUACU,RJ,478.39,16588,CIEP 021 GENERAL OSORIO
29403230,2914604,IRECE,BA,478.39,16589,EE - COLEGIO MODELO LUIS EDUARDO MAGALHAES
31146889,3133303,ITAOBIM,MG,478.39,16590,EE CHAVES RIBEIRO
29056594,2930105,SENHOR DO BONFIM,BA,478.39,16591,COLEGIO ESTADUAL ROMULO GALVAO
33013551,3305000,SAO JOAO DA BARRA,RJ,478.39,16592,CE DOUTOR NEWTON ALVES
42102685,4208203,ITAJAI,SC,478.38,16593,EEB PROF ARY MASCARENHAS PASSOS
35914459,3508504,CACAPAVA,SP,478.38,16594,MARGARIDA MAIA DE ALMEIDA VIEIRA PROFESSORA
13324233,1302405,LABREA,AM,478.38,16595,IFAM - CAMPUS LABREA
33066140,3304557,RIO DE JANEIRO,RJ,478.37,16596,CE GONCALVES DIAS
33061084,3302858,MESQUITA,RJ,478.36,16597,CIEP 364 NELSON RAMOS
31158348,3104007,ARAXA,MG,478.36,16598,CESU PE EVARISTO AFONSO
33055645,3303302,NITEROI,RJ,478.35,16599,CE CIZINIO SOARES PINTO
35045536,3552403,SUMARE,SP,478.35,16600,MARIA DE LOURDES MARTINS PROFESSORA
42086272,4209177,JUPIA,SC,478.35,16601,EEB MARIA MADALENA DE MOURA FERRO
41363230,4101606,ARAPOTI,PR,478.35,16602,MAXIMUS C EI EF M
35032529,3519907,IEPE,SP,478.34,16603,ANTONIO DE ALMEIDA PRADO
51051940,5107602,RONDONOPOLIS,MT,478.34,16604,EE PINDORAMA
33140391,3306305,VOLTA REDONDA,RJ,478.34,16605,CEMEC COLEGIO DE ENSINO POR MODULOS EDUCACAO E CULTURA
35909154,3550308,SAO PAULO,SP,478.34,16606,MARIA LUCIA AMBROZIO PROFA
41020499,4116307,MUNHOZ DE MELO,PR,478.34,16607,JOSE F SALDANHA C E ENG EF M
33027170,3300258,ARRAIAL DO CABO,RJ,478.34,16608,COLEGIO MUNICIPAL VERA FELIZARDO
35027406,3539608,PLANALTO,SP,478.33,16609,JOAO BAPTISTA TEIXEIRA
35406806,3516408,FRANCO DA ROCHA,SP,478.33,16610,PEDRO LELIS DE SOUZA PREFEITO
35906839,3546405,SANTA CRUZ DO RIO PARDO,SP,478.33,16611,TOMAZ ORTEGA GARCIA PROFESSOR
26107562,2603454,CAMARAGIBE,PE,478.32,16612,ESCOLA CONSELHEIRO SAMUEL MAC DOWELL
35000164,3550308,SAO PAULO,SP,478.32,16613,PIO TELLES PEIXOTO PROFESSOR
41118430,4128203,UNIAO DA VITORIA,PR,478.32,16614,TULIO DE FRANCA C E EF M N PROFIS
35019781,3525904,JUNDIAI,SP,478.31,16615,RAFAEL MAURO DOUTOR
33058652,3303500,NOVA IGUACU,RJ,478.3,16616,CE FRANCISCO ASSUMPCAO
31002151,3106200,BELO HORIZONTE,MG,478.3,16617,EE PADRE JOAO BOSCO PENIDO BURNIER
35903851,3507605,BRAGANCA PAULISTA,SP,478.3,16618,LUIZ ROBERTO PINHEIRO ALEGRETTI PROFESSOR
12030937,1200203,CRUZEIRO DO SUL,AC,478.29,16619,IFAC - CAMPUS CRUZEIRO DO SUL
33090726,3304904,SAO GONCALO,RJ,478.28,16620,CE TRASILBO FILGUEIRAS
35010728,3534401,OSASCO,SP,478.28,16621,ALCYR OLIVEIRA PORCIUNCULA PROFESSOR
26027828,2606606,IBIMIRIM,PE,478.28,16622,ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO BEZERRA DE MELO
43093884,4313508,OSORIO,RS,478.28,16623,EEEB PRUDENTE DE MORAIS
35009921,3505708,BARUERI,SP,478.28,16624,JOSE DOMINGOS DA SILVEIRA PROFESSOR
35044180,3549805,SAO JOSE DO RIO PRETO,SP,478.27,16625,YVETE GABRIEL ATIQUE PROFESSORA
41042077,4126009,SAO SEBASTIAO DA AMOREIRA,PR,478.27,16626,JERONIMO ONUMA C E PE EM N
35902901,3550308,SAO PAULO,SP,478.26,16627,TANCREDO DE ALMEIDA NEVES PRES
41025040,4117503,PAICANDU,PR,478.26,16628,VERCINDES G DOS REIS C E EF M
11018950,1100254,PRESIDENTE MEDICI,RO,478.26,16629,EEEFM PRESIDENTE EMILIO GARRASTAZU MEDICI
42023815,4202859,BRACO DO TROMBUDO,SC,478.26,16630,EEB ADOLFO BOVING
31233200,3111705,CANAA,MG,478.26,16631,EE MARIA APARECIDA DAVID
35019148,3549706,SAO JOSE DO RIO PARDO,SP,478.25,16632,EUCLIDES DA CUNHA
31042072,3116803,COLUNA,MG,478.25,16633,EE PROFESSORA HEROINA TORRES
26109042,2607901,JABOATAO DOS GUARARAPES,PE,478.24,16634,ESCOLA DE REFERENCIA EM ENSINO MEDIO RODOLFO AURELIANO
15034399,1500800,ANANINDEUA,PA,478.24,16635,EEEFM MADRE CELESTE
52074455,5218805,RIO VERDE,GO,478.23,16636,COLEGIO VINICIUS DE MORAES
22014160,2205706,LUIS CORREIA,PI,478.23,16637,UNIDADE ESCOLAR RAIMUNDO MIRANDA DE BRITO
52033333,5208707,GOIANIA,GO,478.22,16638,COLEGIO ESTADUAL ASSIS CHATEAUBRIAND
35015064,3522307,ITAPETININGA,SP,478.21,16639,FERNANDO PRESTES CEL
31191451,3158953,SANTANA DO PARAISO,MG,478.21,16640,EE ANTONIO LUIZ
42134285,4216602,SAO JOSE,SC,478.21,16641,CENTRO EDUC MUN GOV VILSON KLEINUBING
29207770,2913002,IBITIARA,BA,478.2,16642,EE - COLEGIO ESTADUAL EVILASIO SANTANA GAMA
35921427,3510609,CARAPICUIBA,SP,478.2,16643,NATALINO FIDENCIO PROFESSOR
31082457,3157005,SALINAS,MG,478.2,16644,EE CORONEL IDALINO RIBEIRO
12013358,1200401,RIO BRANCO,AC,478.2,16645,ESC PRIMEIRO PASSO
41026055,4101408,APUCARANA,PR,478.2,16646,OSMAR GUARACY FREIRE C E EF M P
35001041,3550308,SAO PAULO,SP,478.19,16647,JOHANN GUTENBERG
31075345,3139409,MANHUACU,MG,478.19,16648,EE MANOEL AGOSTINHO FERREIRA
31020397,3109253,BUGRE,MG,478.19,16649,EE ANTONIO MARQUES
43080987,4315321,QUEVEDOS,RS,478.18,16650,EEEB DOM PEDRO I
35915671,3550308,SAO PAULO,SP,478.17,16651,HERMINIA DE ANDRADE PFUHL NEVES PROFESSORA
35040617,3510609,CARAPICUIBA,SP,478.17,16652,DERVILLE ALLEGRETTI DEPUTADO
32025149,3204351,RIO BANANAL,ES,478.17,16653,EEEFM BANANAL
31322989,3129806,IBIRITE,MG,478.17,16654,EE ANTONIO PINHEIRO DINIZ
51003694,5100250,ALTA FLORESTA,MT,478.17,16655,EE OURO VERDE
31010987,3171204,VESPASIANO,MG,478.16,16656,EE FRANCISCO VIANA
31294772,3118601,CONTAGEM,MG,478.16,16657,EE IMACULADA CONCEICAO
51027380,5103452,DENISE,MT,478.15,16658,EE JOAQUIM A COSTA MARQUES
