CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank
3100906,Águas Formosas,MG,485.53,2836
2510907,Paulista,PB,485.52,2837
4119301,Pinhão,PR,485.51,2838
2905602,Camacan,BA,485.51,2839
5218706,Rianápolis,GO,485.51,2840
2803302,Japaratuba,SE,485.5,2841
2311207,Potengi,CE,485.5,2842
3530904,Mombuca,SP,485.5,2843
3506805,Bocaina,SP,485.48,2844
4303806,Campinas do Sul,RS,485.47,2845
4117305,Ortigueira,PR,485.45,2846
2927101,Rodelas,BA,485.44,2847
3544301,Roseira,SP,485.44,2848
4200556,Águas Frias,SC,485.43,2849
3520004,Igaraçu do Tietê,SP,485.42,2850
3158409,Santana de Cataguases,MG,485.42,2851
4107306,Doutor Camargo,PR,485.42,2852
2511806,Pirpirituba,PB,485.42,2853
4126207,Sapopema,PR,485.39,2854
3135209,Januária,MG,485.36,2855
4310876,Jacuizinho,RS,485.36,2856
1100114,Jaru,RO,485.35,2857
2300804,Antonina do Norte,CE,485.35,2858
2305803,Ipu,CE,485.33,2859
2507309,Jacaraú,PB,485.33,2860
4215356,Saltinho,SC,485.33,2861
3203163,Laranja da Terra,ES,485.32,2862
2702405,Delmiro Gouveia,AL,485.32,2863
1100015,Alta Floresta D'Oeste,RO,485.31,2864
3100708,Água Comprida,MG,485.29,2865
2310407,Paramoti,CE,485.27,2866
1508407,Xinguara,PA,485.26,2867
4126702,Tamboara,PR,485.25,2868
5217302,Pirenópolis,GO,485.24,2869
4127858,Três Barras do Paraná,PR,485.24,2870
3139201,Malacacheta,MG,485.23,2871
4306973,Erebango,RS,485.22,2872
2408508,Ouro Branco,RN,485.21,2873
4314175,Pedras Altas,RS,485.19,2874
2108603,Pinheiro,MA,485.17,2875
4320354,Sentinela do Sul,RS,485.17,2876
3113602,Careaçu,MG,485.16,2877
2900504,Érico Cardoso,BA,485.13,2878
5203609,Brazabrantes,GO,485.13,2879
4311601,Liberato Salzano,RS,485.12,2880
3110103,Caiana,MG,485.12,2881
2515104,São Sebastião de Lagoa de Roça,PB,485.1,2882
3132008,Itacambira,MG,485.1,2883
3142700,Montalvânia,MG,485.09,2884
5202353,Arenópolis,GO,485.09,2885
3165578,Senador Amaral,MG,485.08,2886
3128253,Guaraciama,MG,485.08,2887
2101400,Balsas,MA,485.07,2888
5209200,Guapó,GO,485.07,2889
2301901,Barbalha,CE,485.05,2890
3125952,Fervedouro,MG,485.05,2891
3509908,Cananéia,SP,485.04,2892
5204102,Cachoeira Alta,GO,485.04,2893
4121208,Quitandinha,PR,485.01,2894
4103404,Cafeara,PR,485.01,2895
2209708,São Francisco do Piauí,PI,485,2896
1303205,Novo Airão,AM,484.98,2897
2612455,Santa Cruz,PE,484.97,2898
3162575,São João do Manteninha,MG,484.93,2899
5206800,Damolândia,GO,484.92,2900
5220058,São João da Paraúna,GO,484.92,2901
2703007,Ibateguara,AL,484.91,2902
2801504,Carmópolis,SE,484.9,2903
2608701,Lagoa dos Gatos,PE,484.9,2904
3126307,Fortaleza de Minas,MG,484.89,2905
2613701,São Lourenço da Mata,PE,484.87,2906
4213005,Pinheiro Preto,SC,484.87,2907
2503506,Cacimba de Dentro,PB,484.86,2908
3542008,Quintana,SP,484.86,2909
3135407,Jeceaba,MG,484.85,2910
3106101,Belmiro Braga,MG,484.82,2911
4314555,Pirapó,RS,484.81,2912
4319158,São Miguel das Missões,RS,484.81,2913
2313252,Tarrafas,CE,484.81,2914
5211305,Itarumã,GO,484.8,2915
5216809,Petrolina de Goiás,GO,484.78,2916
1502301,Capitão Poço,PA,484.76,2917
5205513,Cocalzinho de Goiás,GO,484.74,2918
4207858,Irati,SC,484.73,2919
1708205,Formoso do Araguaia,TO,484.73,2920
3157252,Santa Bárbara do Leste,MG,484.72,2921
2926400,Riacho de Santana,BA,484.71,2922
1715754,Palmeirópolis,TO,484.7,2923
2600054,Abreu e Lima,PE,484.68,2924
3141702,Mesquita,MG,484.67,2925
3517604,Guapiara,SP,484.66,2926
5204607,Campestre de Goiás,GO,484.65,2927
4201604,Arroio Trinta,SC,484.64,2928
3521002,Iperó,SP,484.6,2929
3130002,Ibituruna,MG,484.59,2930
2409308,Patu,RN,484.59,2931
3514007,Dobrada,SP,484.58,2932
4311775,Maquiné,RS,484.57,2933
3140902,Matipó,MG,484.57,2934
5200308,Alexânia,GO,484.55,2935
2309607,Pacajus,CE,484.5,2936
2932705,Uruçuca,BA,484.5,2937
4306767,Eldorado do Sul,RS,484.49,2938
2300507,Alcântaras,CE,484.49,2939
3528700,Marabá Paulista,SP,484.49,2940
3105004,Baldim,MG,484.47,2941
2313609,Ubajara,CE,484.45,2942
2803104,Itabi,SE,484.45,2943
1507607,São Miguel do Guamá,PA,484.43,2944
3528809,Maracaí,SP,484.42,2945
2615201,Terra Nova,PE,484.4,2946
3547106,Santa Mercedes,SP,484.39,2947
3202900,Itarana,ES,484.38,2948
4106704,Cruzeiro do Sul,PR,484.38,2949
3155108,Rio do Prado,MG,484.37,2950
4318457,São José das Missões,RS,484.35,2951
2927705,Santa Cruz Cabrália,BA,484.35,2952
4101150,Ângulo,PR,484.33,2953
3102704,Cachoeira de Pajeú,MG,484.33,2954
1304203,Tefé,AM,484.3,2955
2201960,Brasileira,PI,484.3,2956
3149002,Pedra Dourada,MG,484.29,2957
5003454,Deodápolis,MS,484.28,2958
4212205,Papanduva,SC,484.24,2959
3512902,Cosmorama,SP,484.24,2960
3133907,Itaverava,MG,484.23,2961
2307700,Maranguape,CE,484.22,2962
3157401,Santa Cruz do Escalvado,MG,484.2,2963
5220504,Serranópolis,GO,484.19,2964
5205802,Corumbá de Goiás,GO,484.19,2965
4300646,Ametista do Sul,RS,484.18,2966
3153806,Queluzito,MG,484.18,2967
2918357,João Dourado,BA,484.17,2968
1100296,Santa Luzia D'Oeste,RO,484.13,2969
3135456,Jenipapo de Minas,MG,484.12,2970
5002803,Caracol,MS,484.11,2971
5006903,Porto Murtinho,MS,484.11,2972
3553500,Tapiraí,SP,484.1,2973
1501956,Cachoeira do Piriá,PA,484.1,2974
4107157,Diamante D'Oeste,PR,484.1,2975
2202703,Cocal,PI,484.09,2976
1507409,São Francisco do Pará,PA,484.09,2977
5203807,Britânia,GO,484.09,2978
4321857,Três Palmeiras,RS,484.08,2979
4122156,Rio Bonito do Iguaçu,PR,484.07,2980
4310538,Itaara,RS,484.07,2981
2201804,Bocaina,PI,484.07,2982
4125753,São Pedro do Iguaçu,PR,484.07,2983
4216404,São João do Sul,SC,484.06,2984
4207106,Ilhota,SC,484.04,2985
2806107,Rosário do Catete,SE,484.04,2986
3145877,Orizânia,MG,484.02,2987
3557303,Estiva Gerbi,SP,484,2988
2302206,Beberibe,CE,483.96,2989
4103602,Cambará,PR,483.96,2990
5214002,Mozarlândia,GO,483.93,2991
5207105,Diorama,GO,483.93,2992
3135902,Jesuânia,MG,483.92,2993
2614709,Tacaimbó,PE,483.9,2994
5101258,Araputanga,MT,483.88,2995
3551108,Sarapuí,SP,483.85,2996
3167103,Serro,MG,483.83,2997
2603702,Canhotinho,PE,483.81,2998
3507407,Borborema,SP,483.81,2999
3154150,Reduto,MG,483.81,3000
4109005,Guapirama,PR,483.8,3001
2806602,Santo Amaro das Brotas,SE,483.77,3002
3118205,Conquista,MG,483.75,3003
4314779,Pontão,RS,483.74,3004
2210375,São Luis do Piauí,PI,483.73,3005
2606804,Igarassu,PE,483.73,3006
5210307,Israelândia,GO,483.71,3007
2309201,Nova Olinda,CE,483.71,3008
2609907,Ouricuri,PE,483.69,3009
2927002,Rio Real,BA,483.67,3010
2921708,Morro do Chapéu,BA,483.65,3011
4213302,Ponte Alta,SC,483.65,3012
4109906,Icaraíma,PR,483.64,3013
3553104,Taiaçu,SP,483.64,3014
2931004,Tanhaçu,BA,483.62,3015
2512200,Prata,PB,483.61,3016
2900108,Abaíra,BA,483.59,3017
2110856,São Francisco do Brejão,MA,483.57,3018
3507159,Bom Sucesso de Itararé,SP,483.57,3019
2924702,Piripá,BA,483.54,3020
3552551,Suzanápolis,SP,483.51,3021
4315172,Protásio Alves,RS,483.5,3022
2504504,Condado,PB,483.48,3023
3203304,Mantenópolis,ES,483.45,3024
3202652,Irupi,ES,483.42,3025
3109501,Cabo Verde,MG,483.37,3026
3100401,Acaiaca,MG,483.35,3027
2501708,Barra de São Miguel,PB,483.34,3028
3542701,Restinga,SP,483.33,3029
2602308,Bonito,PE,483.33,3030
2602902,Cabo de Santo Agostinho,PE,483.32,3031
3554201,Tejupá,SP,483.3,3032
4304689,Capela de Santana,RS,483.3,3033
5207808,Firminópolis,GO,483.29,3034
3119609,Coronel Pacheco,MG,483.28,3035
1100320,São Miguel do Guaporé,RO,483.26,3036
2803005,Itabaianinha,SE,483.26,3037
2925501,Prado,BA,483.24,3038
3100609,Água Boa,MG,483.23,3039
2200954,Aroeiras do Itaim,PI,483.22,3040
2309102,Mulungu,CE,483.19,3041
5002100,Bela Vista,MS,483.18,3042
3306156,Varre-Sai,RJ,483.17,3043
4114708,Maria Helena,PR,483.17,3044
5003108,Corguinho,MS,483.17,3045
5004304,Iguatemi,MS,483.16,3046
1709302,Guaraí,TO,483.14,3047
5214804,Nova Aurora,GO,483.14,3048
2413359,Serra do Mel,RN,483.11,3049
5006408,Pedro Gomes,MS,483.11,3050
4213807,Praia Grande,SC,483.1,3051
4207809,Irani,SC,483.09,3052
3109204,Buenópolis,MG,483.07,3053
2606507,Iati,PE,483.07,3054
4105201,Cerro Azul,PR,483.05,3055
2614105,Sertânia,PE,483.04,3056
4103057,Boa Vista da Aparecida,PR,483.02,3057
2512036,Poço Dantas,PB,483.02,3058
2512788,Riacho de Santo Antônio,PB,483.02,3059
5105903,Nobres,MT,483.02,3060
4305132,Cerro Branco,RS,482.99,3061
2308807,Moraújo,CE,482.99,3062
3151602,Planura,MG,482.99,3063
2602407,Brejão,PE,482.97,3064
2607752,Itapissuma,PE,482.96,3065
4120705,Quatiguá,PR,482.94,3066
3305901,Trajano de Moraes,RJ,482.93,3067
1300706,Boca do Acre,AM,482.92,3068
2209203,Santa Filomena,PI,482.91,3069
4216057,São Cristovão do Sul,SC,482.9,3070
4202057,Balneário Barra do Sul,SC,482.87,3071
2918605,Jussiape,BA,482.86,3072
5209937,Inaciolândia,GO,482.86,3073
3500758,Alambari,SP,482.85,3074
3530409,Mirassolândia,SP,482.85,3075
1400456,Pacaraima,RR,482.81,3076
5220264,São Miguel do Passa Quatro,GO,482.78,3077
3549250,São João de Iracema,SP,482.78,3078
3501509,Alvinlândia,SP,482.77,3079
4114401,Mangueirinha,PR,482.75,3080
3135357,Japonvar,MG,482.75,3081
3554409,Terra Roxa,SP,482.74,3082
2611804,Ribeirão,PE,482.72,3083
4116208,Morretes,PR,482.72,3084
1303536,Presidente Figueiredo,AM,482.71,3085
3511904,Clementina,SP,482.69,3086
2311702,Reriutaba,CE,482.67,3087
2102804,Carolina,MA,482.65,3088
3546504,Santa Ernestina,SP,482.64,3089
3203056,Jaguaré,ES,482.62,3090
4300851,Arambaré,RS,482.61,3091
3159902,Santo Antônio do Amparo,MG,482.6,3092
2901809,Antônio Gonçalves,BA,482.58,3093
4122503,Roncador,PR,482.58,3094
3504305,Avaí,SP,482.58,3095
2913309,Ichu,BA,482.58,3096
3116209,Chiador,MG,482.58,3097
2411700,São Bento do Trairí,RN,482.56,3098
3502309,Anhembi,SP,482.54,3099
4117453,Ouro Verde do Oeste,PR,482.52,3100
2505006,Cubati,PB,482.52,3101
2509909,Natuba,PB,482.52,3102
2313401,Tianguá,CE,482.51,3103
2603306,Calçado,PE,482.51,3104
3508108,Buritama,SP,482.47,3105
3204658,São Domingos do Norte,ES,482.45,3106
5103437,Curvelândia,MT,482.45,3107
2933604,Xique-Xique,BA,482.45,3108
4203303,Campo Alegre,SC,482.44,3109
2912301,Ibicuí,BA,482.43,3110
2608008,Jataúba,PE,482.42,3111
3167608,Simonésia,MG,482.39,3112
3153301,Presidente Kubitschek,MG,482.39,3113
3551405,Serra Azul,SP,482.38,3114
3141405,Medina,MG,482.34,3115
2202083,Cajueiro da Praia,PI,482.34,3116
3531506,Monte Azul Paulista,SP,482.32,3117
3132701,Itambacuri,MG,482.31,3118
2513802,Santa Teresinha,PB,482.31,3119
4300455,Alegria,RS,482.31,3120
2305357,Icapuí,CE,482.3,3121
3119104,Corinto,MG,482.3,3122
5108055,Terra Nova do Norte,MT,482.29,3123
3545407,Salto Grande,SP,482.29,3124
4310413,Inhacorá,RS,482.27,3125
4110805,Iretama,PR,482.25,3126
2932507,Una,BA,482.2,3127
2615805,Tupanatinga,PE,482.17,3128
2502508,Boqueirão,PB,482.16,3129
2928307,Santanópolis,BA,482.12,3130
2207355,Pajeú do Piauí,PI,482.1,3131
1600600,Santana,AP,482.08,3132
5217203,Piranhas,GO,482.06,3133
2707701,Rio Largo,AL,482.05,3134
5001904,Bataguassu,MS,482.05,3135
2913507,Iguaí,BA,482,3136
5200258,Águas Lindas de Goiás,GO,481.99,3137
4309571,Herveiras,RS,481.95,3138
5200829,Amaralina,GO,481.94,3139
4111258,Itaperuçu,PR,481.93,3140
4110409,Indianópolis,PR,481.93,3141
2615904,Tuparetama,PE,481.92,3142
3200136,Águia Branca,ES,481.92,3143
1702000,Araguaçu,TO,481.91,3144
2803807,Malhada dos Bois,SE,481.89,3145
4101101,Andirá,PR,481.88,3146
4108205,Formosa do Oeste,PR,481.84,3147
4204400,Coronel Freitas,SC,481.81,3148
2916005,Itanhém,BA,481.79,3149
2910404,Encruzilhada,BA,481.78,3150
5209952,Indiara,GO,481.77,3151
3505609,Barrinha,SP,481.76,3152
4311718,Maçambará,RS,481.74,3153
1503606,Itaituba,PA,481.72,3154
4220000,Balneário Rincão,SC,481.72,3155
1707009,Dianópolis,TO,481.71,3156
3109451,Cabeceira Grande,MG,481.68,3157
4302378,Bom Progresso,RS,481.68,3158
3164506,São Sebastião do Maranhão,MG,481.64,3159
5004502,Itaporã,MS,481.63,3160
3541059,Pratânia,SP,481.63,3161
3146909,Papagaios,MG,481.62,3162
2206951,Novo Santo Antônio,PI,481.62,3163
3202009,Dores do Rio Preto,ES,481.61,3164
3139250,Mamonas,MG,481.59,3165
4301875,Barra do Quaraí,RS,481.55,3166
2911659,Guajeru,BA,481.55,3167
5104609,Itiquira,MT,481.54,3168
4107108,Diamante do Norte,PR,481.52,3169
3544905,Sales Oliveira,SP,481.52,3170
4315073,Porto Vera Cruz,RS,481.51,3171
2405900,João Dias,RN,481.51,3172
4107553,Farol,PR,481.49,3173
1301506,Envira,AM,481.48,3174
3146305,Padre Paraíso,MG,481.48,3175
2109007,Porto Franco,MA,481.47,3176
4113007,Jussara,PR,481.47,3177
3542305,Redenção da Serra,SP,481.45,3178
4209151,José Boiteux,SC,481.45,3179
3167905,Tabuleiro,MG,481.44,3180
2309706,Pacatuba,CE,481.41,3181
2103703,Cururupu,MA,481.41,3182
4111308,Itaúna do Sul,PR,481.41,3183
4122206,Rio Branco do Sul,PR,481.39,3184
3546900,Santa Lúcia,SP,481.38,3185
3124401,Espírito Santo do Dourado,MG,481.37,3186
3523305,Itariri,SP,481.35,3187
3514700,Echaporã,SP,481.31,3188
3127800,Grão Mogol,MG,481.3,3189
4118451,Pato Bragado,PR,481.3,3190
5106372,Pedra Preta,MT,481.28,3191
2208304,Piracuruca,PI,481.26,3192
5203203,Barro Alto,GO,481.26,3193
2916856,Itatim,BA,481.24,3194
5000203,Água Clara,MS,481.23,3195
2205409,Joaquim Pires,PI,481.22,3196
5209291,Guaraíta,GO,481.2,3197
2411502,Santo Antônio,RN,481.17,3198
4316709,Santa Bárbara do Sul,RS,481.17,3199
2930600,Serrolândia,BA,481.16,3200
4311239,Lagoa Bonita do Sul,RS,481.16,3201
4126900,Tapira,PR,481.15,3202
4125001,São João do Ivaí,PR,481.11,3203
3519907,Iepê,SP,481.08,3204
4217758,Sul Brasil,SC,481.08,3205
2405108,Jandaíra,RN,481.05,3206
5108600,Vila Rica,MT,481.02,3207
5216403,Paraúna,GO,480.97,3208
2311504,Quixeré,CE,480.96,3209
4202602,Bom Retiro,SC,480.96,3210
4103958,Campina do Simão,PR,480.94,3211
3517208,Guaiçara,SP,480.94,3212
2919926,Madre de Deus,BA,480.9,3213
2928000,Santaluz,BA,480.88,3214
4209607,Lauro Muller,SC,480.88,3215
2919959,Maetinga,BA,480.88,3216
4205001,Dionísio Cerqueira,SC,480.86,3217
5104542,Itanhangá,MT,480.83,3218
2203859,Floresta do Piauí,PI,480.8,3219
5201801,Aragoiânia,GO,480.8,3220
2506103,Fagundes,PB,480.77,3221
5214507,Nerópolis,GO,480.76,3222
3160801,São Bento Abade,MG,480.76,3223
3543600,Rifaina,SP,480.76,3224
2513703,Santa Rita,PB,480.74,3225
2309300,Nova Russas,CE,480.74,3226
5101704,Barra do Bugres,MT,480.74,3227
2408201,Nísia Floresta,RN,480.73,3228
3155009,Rio Doce,MG,480.72,3229
3514957,Embaúba,SP,480.71,3230
2926707,Rio de Contas,BA,480.69,3231
2607208,Ipojuca,PE,480.67,3232
5007901,Sidrolândia,MS,480.67,3233
4320321,Senador Salgado Filho,RS,480.66,3234
2614808,Tacaratu,PE,480.64,3235
1302900,Maués,AM,480.61,3236
3131000,Inhaúma,MG,480.6,3237
1200708,Xapuri,AC,480.58,3238
2806503,Santa Rosa de Lima,SE,480.57,3239
5214101,Mutunópolis,GO,480.57,3240
3115805,Centralina,MG,480.57,3241
3162658,São João do Pacuí,MG,480.54,3242
5103361,Conquista D'Oeste,MT,480.52,3243
2505402,Desterro,PB,480.49,3244
3201001,Boa Esperança,ES,480.48,3245
3555505,Ubirajara,SP,480.48,3246
4124509,Santo Inácio,PR,480.45,3247
2607307,Ipubi,PE,480.42,3248
3542503,Reginópolis,SP,480.41,3249
3108602,Brasília de Minas,MG,480.4,3250
3153004,Pratinha,MG,480.37,3251
4111704,Jaboti,PR,480.36,3252
2901957,Apuarema,BA,480.36,3253
2202901,Corrente,PI,480.34,3254
4125803,São Pedro do Ivaí,PR,480.34,3255
1301308,Codajás,AM,480.3,3256
3204104,Pinheiros,ES,480.29,3257
5108808,Nova Guarita,MT,480.29,3258
5101407,Aripuanã,MT,480.29,3259
2403806,Florânia,RN,480.27,3260
2709301,União dos Palmares,AL,480.25,3261
2403608,Extremoz,RN,480.25,3262
2211605,Vila Nova do Piauí,PI,480.24,3263
2900306,Acajutiba,BA,480.21,3264
3517802,Guaraçaí,SP,480.21,3265
3170800,Várzea da Palma,MG,480.2,3266
2605202,Escada,PE,480.19,3267
2908804,Contendas do Sincorá,BA,480.15,3268
2903508,Belo Campo,BA,480.15,3269
2931608,Teolândia,BA,480.13,3270
2702306,Coruripe,AL,480.12,3271
2903706,Boa Nova,BA,480.11,3272
4126108,São Tomé,PR,480.11,3273
2929255,São Gabriel,BA,480.1,3274
3553906,Tarabai,SP,480.07,3275
5003256,Costa Rica,MS,480.06,3276
1507466,São João da Ponta,PA,480.06,3277
2512903,Rio Tinto,PB,480.02,3278
5216452,Perolândia,GO,480.02,3279
2901106,Amélia Rodrigues,BA,480.02,3280
2306256,Itaitinga,CE,480,3281
2928208,Santana,BA,479.99,3282
4309126,Gramado dos Loureiros,RS,479.96,3283
3131109,Inimutaba,MG,479.96,3284
2303501,Cascavel,CE,479.95,3285
2919058,Lajedo do Tabocal,BA,479.94,3286
2933406,Wagner,BA,479.93,3287
2300309,Acopiara,CE,479.92,3288
2802601,Gracho Cardoso,SE,479.92,3289
3531001,Monções,SP,479.91,3290
4312674,Nicolau Vergueiro,RS,479.9,3291
3138658,Lontra,MG,479.89,3292
2610509,Passira,PE,479.88,3293
1713205,Miracema do Tocantins,TO,479.88,3294
2600807,Altinho,PE,479.87,3295
5102603,Campinápolis,MT,479.87,3296
2922508,Nazaré,BA,479.84,3297
4211058,Monte Carlo,SC,479.84,3298
2606606,Ibimirim,PE,479.82,3299
1101401,Monte Negro,RO,479.82,3300
3165909,Senador Modestino Gonçalves,MG,479.79,3301
2513968,São Domingos,PB,479.78,3302
2801207,Canindé de São Francisco,SE,479.76,3303
4314134,Paulo Bento,RS,479.73,3304
4127502,Tibagi,PR,479.72,3305
4204350,Cordilheira Alta,SC,479.7,3306
3120839,Cuparaque,MG,479.69,3307
4111100,Itambé,PR,479.68,3308
3157708,Santa Juliana,MG,479.67,3309
2210300,São Julião,PI,479.67,3310
3510906,Cássia dos Coqueiros,SP,479.67,3311
3115003,Cascalho Rico,MG,479.65,3312
2913002,Ibitiara,BA,479.58,3313
2513208,Santa Cruz,PB,479.58,3314
5103957,Glória D'Oeste,MT,479.56,3315
4104105,Campo do Tenente,PR,479.55,3316
3203403,Mimoso do Sul,ES,479.54,3317
3171105,Veríssimo,MG,479.53,3318
2906006,Campo Formoso,BA,479.53,3319
4119657,Pitangueiras,PR,479.53,3320
3120102,Couto de Magalhães de Minas,MG,479.51,3321
4108106,Flórida,PR,479.51,3322
4115754,Mauá da Serra,PR,479.5,3323
2901502,Anguera,BA,479.5,3324
1100148,Nova Brasilândia D'Oeste,RO,479.49,3325
2516607,Tavares,PB,479.48,3326
5003751,Eldorado,MS,479.46,3327
5218003,Porangatu,GO,479.46,3328
1504059,Mãe do Rio,PA,479.46,3329
2600906,Amaraji,PE,479.45,3330
2933208,Vera Cruz,BA,479.44,3331
5007505,Rochedo,MS,479.44,3332
2303204,Caririaçu,CE,479.43,3333
2502904,Brejo dos Santos,PB,479.42,3334
4215075,Riqueza,SC,479.41,3335
5003900,Figueirão,MS,479.41,3336
2413300,Serra de São Bento,RN,479.4,3337
2201556,Bela Vista do Piauí,PI,479.39,3338
1508084,Tucumã,PA,479.35,3339
4101705,Araruna,PR,479.34,3340
2914653,Itabela,BA,479.33,3341
5214861,Nova Glória,GO,479.33,3342
5103379,Cotriguaçu,MT,479.32,3343
4306924,Engenho Velho,RS,479.27,3344
2929503,São Sebastião do Passé,BA,479.27,3345
2904704,Buerarema,BA,479.21,3346
3134004,Itinga,MG,479.21,3347
2505501,Vista Serrana,PB,479.21,3348
5200506,Aloândia,GO,479.21,3349
5217609,Planaltina,GO,479.2,3350
4107124,Diamante do Sul,PR,479.18,3351
2311405,Quixeramobim,CE,479.18,3352
4312617,Muitos Capões,RS,479.18,3353
5006259,Novo Horizonte do Sul,MS,479.17,3354
2609402,Moreno,PE,479.16,3355
2903607,Biritinga,BA,479.15,3356
3527702,Luiziânia,SP,479.14,3357
3108800,Braúnas,MG,479.14,3358
2400901,Antônio Martins,RN,479.12,3359
3511706,Charqueada,SP,479.09,3360
5201454,Aparecida do Rio Doce,GO,479.09,3361
3300936,Carapebus,RJ,479.08,3362
2925808,Queimadas,BA,479.08,3363
2302503,Brejo Santo,CE,479.06,3364
3537008,Pedregulho,SP,479.06,3365
2933455,Wanderley,BA,479.06,3366
2311900,Saboeiro,CE,479.06,3367
2921450,Mirante,BA,479.06,3368
2922904,Nova Soure,BA,479.05,3369
2109106,Presidente Dutra,MA,479.04,3370
1712009,Lajeado,TO,479.04,3371
1100452,Buritis,RO,479.03,3372
2919306,Lençóis,BA,479.03,3373
4202503,Bom Jardim da Serra,SC,479.02,3374
3126604,Francisco Dumont,MG,479,3375
3156205,Rochedo de Minas,MG,478.98,3376
2404002,Frutuoso Gomes,RN,478.94,3377
2501302,Aroeiras,PB,478.91,3378
3529708,Miguelópolis,SP,478.9,3379
2508307,Lagoa Seca,PB,478.88,3380
4311270,Lagoa dos Três Cantos,RS,478.88,3381
1101559,Teixeirópolis,RO,478.87,3382
5219753,Santo Antônio do Descoberto,GO,478.87,3383
3122504,Dom Cavati,MG,478.86,3384
2302602,Camocim,CE,478.84,3385
2921500,Monte Santo,BA,478.84,3386
4304358,Candiota,RS,478.81,3387
2307635,Madalena,CE,478.81,3388
2933174,Varzedo,BA,478.81,3389
3141009,Mato Verde,MG,478.79,3390
3106655,Berizal,MG,478.79,3391
5106307,Paranatinga,MT,478.78,3392
2901601,Antas,BA,478.77,3393
3170909,Varzelândia,MG,478.76,3394
5103601,Dom Aquino,MT,478.76,3395
4306429,Dois Irmãos das Missões,RS,478.76,3396
2510006,Nazarezinho,PB,478.74,3397
3136553,José Raydan,MG,478.74,3398
5107248,Santa Carmem,MT,478.73,3399
5211701,Jandaia,GO,478.72,3400
3149606,Pequi,MG,478.7,3401
4106555,Corumbataí do Sul,PR,478.69,3402
3521705,Itaberá,SP,478.66,3403
1701051,Angico,TO,478.65,3404
5212907,Marzagão,GO,478.65,3405
2101939,Bernardo do Mearim,MA,478.63,3406
5105200,Juscimeira,MT,478.61,3407
2105708,Lago da Pedra,MA,478.59,3408
3525805,Júlio Mesquita,SP,478.56,3409
5215231,Novo Gama,GO,478.55,3410
4302303,Bom Jesus,RS,478.54,3411
5106000,Nortelândia,MT,478.53,3412
3118106,Congonhas do Norte,MG,478.52,3413
2922730,Nova Fátima,BA,478.5,3414
2927309,Salinas da Margarida,BA,478.5,3415
3202504,Ibiraçu,ES,478.5,3416
5007406,Rio Verde de Mato Grosso,MS,478.49,3417
4123105,Santa Amélia,PR,478.49,3418
3300902,Cambuci,RJ,478.49,3419
3552908,Taciba,SP,478.47,3420
2930907,Tabocas do Brejo Velho,BA,478.45,3421
4301750,Barão do Triunfo,RS,478.4,3422
2610301,Paranatama,PE,478.39,3423
2507200,Itatuba,PB,478.34,3424
2104107,Fortaleza dos Nogueiras,MA,478.32,3425
5106158,Nova Bandeirantes,MT,478.32,3426
2613800,São Vicente Ferrer,PE,478.31,3427
5001508,Bandeirantes,MS,478.26,3428
3105707,Barra Longa,MG,478.24,3429
2408706,Paraú,RN,478.24,3430
5004908,Jaraguari,MS,478.23,3431
2310902,Piquet Carneiro,CE,478.23,3432
2921401,Mirangaba,BA,478.18,3433
3140605,Materlândia,MG,478.17,3434
3305307,São Sebastião do Alto,RJ,478.15,3435
3532868,Nova Castilho,SP,478.15,3436
2410801,Riacho de Santana,RN,478.14,3437
2303105,Cariré,CE,478.14,3438
3129608,Ibiaí,MG,478.14,3439
2300200,Acaraú,CE,478.13,3440
5210158,Ipiranga de Goiás,GO,478.11,3441
2916500,Itapicuru,BA,478.1,3442
2113009,Vitorino Freire,MA,478.09,3443
2111102,São João dos Patos,MA,478.08,3444
5106802,Porto dos Gaúchos,MT,478.07,3445
3158805,Santana do Jacaré,MG,478.05,3446
3200706,Atilio Vivacqua,ES,478.03,3447
2903276,Barrocas,BA,478.02,3448
4305871,Coronel Barros,RS,478.02,3449
1700707,Alvorada,TO,478.01,3450
3529906,Miracatu,SP,478.01,3451
2932002,Uauá,BA,477.98,3452
2506806,Ingá,PB,477.98,3453
2406007,José da Penha,RN,477.98,3454
4112702,Jataizinho,PR,477.97,3455
5105002,Jauru,MT,477.96,3456
4118808,Peabiru,PR,477.95,3457
5213707,Montes Claros de Goiás,GO,477.94,3458
2909109,Coribe,BA,477.92,3459
4322525,Vale Verde,RS,477.92,3460
2906501,Candeias,BA,477.9,3461
4319737,São Valério do Sul,RS,477.9,3462
1504422,Marituba,PA,477.86,3463
3538105,Pindorama,SP,477.86,3464
3532827,Nova Campina,SP,477.86,3465
1712157,Lavandeira,TO,477.85,3466
4108551,Godoy Moreira,PR,477.84,3467
5108402,Várzea Grande,MT,477.83,3468
2911907,Iaçu,BA,477.82,3469
3517000,Getulina,SP,477.81,3470
4111001,Itambaracá,PR,477.77,3471
3135803,Jequitinhonha,MG,477.76,3472
4116505,Nova Aliança do Ivaí,PR,477.76,3473
4215505,Santa Cecília,SC,477.75,3474
5000856,Angélica,MS,477.75,3475
4311502,Lavras do Sul,RS,477.75,3476
3106507,Berilo,MG,477.74,3477
4110078,Imbaú,PR,477.73,3478
4121109,Quinta do Sol,PR,477.72,3479
