CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank,NO_ESCOLA
42125553,4212809,BALNEARIO PICARRAS,SC,556,4224,CENTRO INTEGRADO DE ENSINO FUNDAMENTAL PROFª MIRIAN GENY FRIEDRICHSEN
33071659,3304557,RIO DE JANEIRO,RJ,555.99,4225,COL IMACULADO CORACAO DE MARIA
35153527,3550308,SAO PAULO,SP,555.97,4226,BATISTA ESCOLA DE EDUCACAO INTEGRAL UNIDADE I
35155652,3510500,CARAGUATATUBA,SP,555.95,4227,NOVA GERACAO COLEGIO
35141501,3548708,SAO BERNARDO DO CAMPO,SP,555.95,4228,VISCONDE DE ITABORAI COLEGIO
35101643,3550308,SAO PAULO,SP,555.94,4229,NOSSA SENHORA APARECIDA EDUCANDARIO
52007073,5212808,MARA ROSA,GO,555.94,4230,COLEGIO ESTADUAL PROFESSOR JULIO CAVALCANTI
35130205,3550308,SAO PAULO,SP,555.93,4231,VOCACIONAL RADIAL COLEGIO INTERNACIONAL
43211402,4314902,PORTO ALEGRE,RS,555.92,4232,COLEGIO ROMANO SENHOR BOM JESUS
35268410,3500105,ADAMANTINA,SP,555.9,4233,CRISTA DE ENSINO ESCOLA
25072315,2504009,CAMPINA GRANDE,PB,555.9,4234,EEEF SANTO ANTONIO
35107682,3550308,SAO PAULO,SP,555.89,4235,UNASP SAO PAULO ADVENTISTA COLEGIO
35024797,3549409,SAO JOAQUIM DA BARRA,SP,555.87,4236,PEDRO BADRAN ETEC
35027169,3556958,VITORIA BRASIL,SP,555.86,4237,JOSE NOGUEIRA DE SOUZA
35106367,3550308,SAO PAULO,SP,555.85,4238,INTERNACIONAL ITALO BRASILEIRO COLEGIO
23169923,2302503,BREJO SANTO,CE,555.79,4239,COLEGIO PADRE VIANA
35142815,3517406,GUAIRA,SP,555.78,4240,IRUM CURUMIM ESCOLA DE EDUCACAO BASICA EDUCACAO PROFISSIONAL
41079124,4125704,SAO MIGUEL DO IGUACU,PR,555.75,4241,COLEGIO FRANCISCANO NOSSA SENHORA DE FATIMA
35152420,3537800,PIEDADE,SP,555.75,4242,MONTEIRO LOBATO COLEGIO
52093662,5211909,JATAI,GO,555.73,4243,CURSO E COLEGIO ESPECIFICO LTDA
31332780,3106200,BELO HORIZONTE,MG,555.72,4244,COLEGIO INTER ACAO UNID II
33100241,3303807,PARATY,RJ,555.72,4245,COL PARATY
52265374,5211503,ITUMBIARA,GO,555.72,4246,COLEGIO COLFASC
35165694,3548500,SANTOS,SP,555.71,4247,SUPERANDO COLEGIO
52034119,5208707,GOIANIA,GO,555.7,4248,COLEGIO DA POLICIA MILITAR DE GOIAS UNIDADE POLIVALENTE MODELO VASCO DOS REIS
41381882,4106902,CURITIBA,PR,555.69,4249,COLEGIO TECNICO DE CURITIBA - ENSINO MEDIO E PROFISSIONAL
35161949,3550308,SAO PAULO,SP,555.66,4250,SAO GONCALO INSTITUTO DE EDUCACAO
33034290,3300308,BARRA DO PIRAI,RJ,555.65,4251,COL CENECISTA PROF JOSE COSTA
35111090,3508504,CACAPAVA,SP,555.61,4252,SESI 207 CENTRO EDUCACIONAL
41029526,4113700,LONDRINA,PR,555.61,4253,ADVENTISTA COLEGIO EI EF EM
53011210,5300108,BRASILIA,DF,555.61,4254,INST DE EDUC ISAAC NEWTON
33053316,3302502,MAGE,RJ,555.59,4255,CENTRO EDUC COZZOLINO
35119933,3522802,ITAPORANGA,SP,555.58,4256,MAGISTER ASSOCIACAO DE ENSINO
23187867,2304400,FORTALEZA,CE,555.58,4257,JIM WILLSON COLEGIO
33103437,3302007,ITAGUAI,RJ,555.57,4258,UNIAO EDUC SUL FLUMINENSE
33022275,3303401,NOVA FRIBURGO,RJ,555.57,4259,IE DE NOVA FRIBURGO
31281204,3168606,TEOFILO OTONI,MG,555.56,4260,COLEGIO TIRADENTES PMMG
35141324,3550308,SAO PAULO,SP,555.55,4261,UNISA COLEGIO
35118631,3549904,SAO JOSE DOS CAMPOS,SP,555.54,4262,WALTER FORTUNATO ESCOLA
35370836,3513009,COTIA,SP,555.54,4263,SAMARAH INSTITUTO EDUCACIONAL
13026500,1302603,MANAUS,AM,555.53,4264,COLEGIO SANTA DOROTEIA
28012020,2803500,LAGARTO,SE,555.51,4265,IFS - CAMPUS LAGARTO
35014308,3508504,CACAPAVA,SP,555.51,4266,MACHADO DE ASSIS ETEC
35165335,3550308,SAO PAULO,SP,555.51,4267,LECTUS COLEGIO
35107256,3550308,SAO PAULO,SP,555.5,4268,SANTA HELENA COLEGIO
53003080,5300108,BRASILIA,DF,555.44,4269,ESC ADVENTISTA DO GAMA
33035474,3306107,VALENCA,RJ,555.44,4270,COLEGIO SAGRADO CORACAO DE JESUS
29165245,2909802,CRUZ DAS ALMAS,BA,555.44,4271,COLEGIO CRUZ DAS ALMAS
50082825,5002704,CAMPO GRANDE,MS,555.43,4272,IFMS - CAMPUS CAMPO GRANDE
52034216,5208707,GOIANIA,GO,555.41,4273,COLEGIO META BRASIL LTDA UNIDADE I
29220114,2929909,SEABRA,BA,555.41,4274,EDUCANDARIO SAO FRANCISCO DE ASSIS
35165451,3525904,JUNDIAI,SP,555.4,4275,TERCEIRO MILENIO INSTITUTO DE EDUCACAO
43092519,4313409,NOVO HAMBURGO,RS,555.4,4276,COLEGIO SINODAL DA PAZ
35175936,3550308,SAO PAULO,SP,555.39,4277,POLICIA MILITAR COLEGIO DA UNIDADE VILA TALARICO
33076480,3304557,RIO DE JANEIRO,RJ,555.38,4278,E T E REPUBLICA
23131659,2311801,RUSSAS,CE,555.38,4279,BEZERRA DE MENESES ESCOLA
42013445,4207007,ICARA,SC,555.38,4280,COLEGIO CRISTO REI
29532604,2933307,VITORIA DA CONQUISTA,BA,555.35,4281,COLEGIO OPCAO
35100080,3550308,SAO PAULO,SP,555.32,4282,SESI 069 CENTRO EDUCACIONAL
35138083,3524402,JACAREI,SP,555.28,4283,REZENDE E REZENDE COLEGIO
42048192,4204301,CONCORDIA,SC,555.27,4284,COOPERATIVA DE TRABALHO MAGNA
22131191,2211001,TERESINA,PI,555.25,4285,COLEGIO MADRE SAVINA
23165049,2307304,JUAZEIRO DO NORTE,CE,555.23,4286,COLEGIO BATISTA DO CARIRI
35184974,3548906,SAO CARLOS,SP,555.22,4287,QUERIGMA ESCOLA CATOLICA
14324059,1400100,BOA VISTA,RR,555.22,4288,INSTITUTO MULTIEDUCACIONAL REI SALOMAO
35115927,3527108,LINS,SP,555.18,4289,AMERICANO DE LINS INSTITUTO
35144373,3547809,SANTO ANDRE,SP,555.17,4290,PAINEIRA CENTRO EDUCACIONAL
41023200,4114807,MARIALVA,PR,555.14,4291,ANJOS CUSTODIOS COL EDUC INF ENS FUND E MEDIO
51064367,5105150,JUINA,MT,555.14,4292,COLEGIO SAO GONCALO DE JUINA
33219010,3300704,CABO FRIO,RJ,555.14,4293,COLEGIO SANTA RITA
33064601,3304557,RIO DE JANEIRO,RJ,555.13,4294,COLEGIO OBJETIVO BOTAFOGO
16009380,1600303,MACAPA,AP,555.11,4295,CENTRO DE ENSINO PODIUM
31347671,3127107,FRUTAL,MG,555.11,4296,GALILEU PRE VESTIBULAR
25097784,2507507,JOAO PESSOA,PB,555.07,4297,INSTITUTO EDUCACIONAL PARAIBANO LTDA ME
35159281,3550308,SAO PAULO,SP,555.07,4298,TEREZA GIL DE MOURA INSTITUTO EDUCACIONAL
35112483,3556206,VALINHOS,SP,555.06,4299,SESI 389 CENTRO EDUCACIONAL
41382340,4115200,MARINGA,PR,555.04,4300,CENTRO EDUCACIONAL MARINGA CEM
26121514,2611606,RECIFE,PE,555.03,4301,COLEGIO DE SAO JOSE
52042340,5218300,POSSE,GO,555.02,4302,COLEGIO IMACULADO CORACAO DE MARIA
35439216,3550308,SAO PAULO,SP,555.01,4303,PARQUE BELEM ETEC
24064092,2408904,PARELHAS,RN,555,4304,ESCOLA COOPERATIVA DE PARELHAS
33125597,3304557,RIO DE JANEIRO,RJ,555,4305,CEFEM - CENTRO EDUC FONSECA E MARTINS
31031755,3105103,BAMBUI,MG,554.98,4306,IFMG - CAMPUS BAMBUI
42146917,4204202,CHAPECO,SC,554.96,4307,CENTRO DE EDUCACAO OLIMPO
33098379,3301306,CASIMIRO DE ABREU,RJ,554.95,4308,CENTRO EDUC 1ª IGREJA B CASEMIRO DE ABREU
35114704,3543402,RIBEIRAO PRETO,SP,554.94,4309,SESI 259 CENTRO EDUCACIONAL
33053901,3302700,MARICA,RJ,554.93,4310,COLEGIO CENECISTA MARICA
35142931,3524105,ITUVERAVA,SP,554.92,4311,FRANCISCO DE ASSIS ESCOLA DE EI E EF
43125883,4317202,SANTA ROSA,RS,554.92,4312,COLEGIO CONCORDIA
35160544,3518701,GUARUJA,SP,554.9,4313,ALFA COLEGIO UNIDADE II
35107736,3550308,SAO PAULO,SP,554.87,4314,WALDORF RUDOLF STEINER ESCOLA
42021707,4201307,ARAQUARI,SC,554.86,4315,INSTITUTO FEDERAL CATARINENSE - CAMPUS ARAQUARI
35154337,3550308,SAO PAULO,SP,554.86,4316,BRIDA COLEGIO
31316636,3103405,ARACUAI,MG,554.86,4317,CESU DE ARACUAI
35153771,3518800,GUARULHOS,SP,554.85,4318,BRASILEIRA ESCOLA DE EDUCACAO
29161290,2929503,SAO SEBASTIAO DO PASSE,BA,554.85,4319,ESCOLA SAO MATHEUS
33131236,3302700,MARICA,RJ,554.81,4320,CENTRO EDUCACIONAL DE ITAIPUACU
41132122,4106902,CURITIBA,PR,554.8,4321,PARANA C E DO EF M PROFIS
33164541,3300100,ANGRA DOS REIS,RJ,554.8,4322,COOPERATIVA DOS PROFISSIONAIS DA EDUCACAO DE ANGRA DOS REIS
33161194,3303302,NITEROI,RJ,554.8,4323,SISTEMA ELITE DE ENSINO
42010063,4205704,GAROPABA,SC,554.78,4324,CURSO E COLEGIO PERFIL
31342076,3167103,SERRO,MG,554.78,4325,INSTITUTO EDUCACIONAL NOSSA SENHORA DA CONCEICAO
35185848,3529005,MARILIA,SP,554.78,4326,COOPEM COLEGIO
31022837,3113404,CARATINGA,MG,554.76,4327,COLEGIO CENECISTA DE CARATINGA
35161007,3550308,SAO PAULO,SP,554.75,4328,LUX DEI COLEGIO
35800077,3522307,ITAPETININGA,SP,554.74,4329,DOM BOSCO DE ITAPETININGA COLEGIO
33028710,3305505,SAQUAREMA,RJ,554.71,4330,COL CENECISTA PROF ALFREDO COUTINHO
35805440,3550308,SAO PAULO,SP,554.69,4331,NOVA ESTRELA GUIA COLEGIO
33344221,3303302,NITEROI,RJ,554.68,4332,ISBEN EDUCACAO E CULTURA
21436215,2111300,SAO LUIS,MA,554.67,4333,IFMA - CAMPUS SAO LUIS CENTRO HISTORICO
41061713,4117701,PALMEIRA,PR,554.67,4334,COLEGIO SAGRADA FAMILIA
52020614,5201108,ANAPOLIS,GO,554.66,4335,COLEGIO INTEGRADO
42111706,4201406,ARARANGUA,SC,554.63,4336,CENTRO EDUCACIONAL FUTURAO
21519676,2111300,SAO LUIS,MA,554.63,4337,ESCOLA NOSSO MUNDO
35123754,3509502,CAMPINAS,SP,554.6,4338,CASA DO SABER COLEGIO
35165141,3556800,VIRADOURO,SP,554.59,4339,EDUCACIONAL DE VIRADOURO COLEGIO
35417427,3552205,SOROCABA,SP,554.59,4340,CEL JTO A EE JULIO PRESTES DE ALBUQUERQUE DOUTOR
26122120,2611606,RECIFE,PE,554.58,4341,COLEGIO DA POLICIA MILITAR DE PERNAMBUCO
35134417,3526902,LIMEIRA,SP,554.58,4342,EINSTEIN DE ENSINO ORGANIZACAO
31257664,3151503,PIUMHI,MG,554.54,4343,COLEGIO PRESBITERIANO
33087555,3304557,RIO DE JANEIRO,RJ,554.54,4344,COLEGIO ANGELORUM
35435818,3550308,SAO PAULO,SP,554.54,4345,RAMA II COLEGIO
35458326,3504107,ATIBAIA,SP,554.54,4346,CEL JTO A EE FRANCISCO DE AGUIAR PECANHA
15561267,1504208,MARABA,PA,554.52,4347,E M E F ACY DE JESUS N BARROS PEREIRA
15073475,1503309,IGARAPE-MIRI,PA,554.52,4348,E M E F SANTA MARIA DO ICATU
33054495,3303203,NILOPOLIS,RJ,554.51,4349,CENTRO EDUC NILOPOLITANO
31247481,3111101,CAMPINA VERDE,MG,554.51,4350,C EDUC GALILEU GALILEI
41065310,4114609,MARECHAL CANDIDO RONDON,PR,554.49,4351,COLEGIO CRISTO REI
43203876,4314902,PORTO ALEGRE,RS,554.47,4352,COL UNIFICADO LINDOIA
33106150,3304557,RIO DE JANEIRO,RJ,554.46,4353,COLEGIO JOAO DE BARRO
33136831,3305109,SAO JOAO DE MERITI,RJ,554.46,4354,INSTITUTO EDUCACIONAL OBERACI REGINALDO GIL
35910892,3553708,TAQUARITINGA,SP,554.43,4355,ADAIL NUNES DA SILVA DR ETEC
43162703,4322400,URUGUAIANA,RS,554.43,4356,COLEGIO METODISTA UNIAO
15157849,1501402,BELEM,PA,554.43,4357,ESCOLINHA MENDARA
33495246,3302858,MESQUITA,RJ,554.42,4358,CENTRO DE ENSINO FELIZARDO SANTOS DE MESQUITA LTDA
52053261,5211909,JATAI,GO,554.41,4359,INSTITUTO SAMUEL GRAHAM
35802463,3529807,MINEIROS DO TIETE,SP,554.4,4360,SUPERACAO COLEGIO
33092125,3305109,SAO JOAO DE MERITI,RJ,554.4,4361,CENTRO EDUC THEREZA PIRES
25019201,2516201,SOUSA,PB,554.38,4362,COLEGIO NOSSA SRA AUXILIADORA
11025077,1100015,ALTA FLORESTA D OESTE,RO,554.36,4363,EMEIEF MARIA DE SOUZA PEGO
33166935,3304557,RIO DE JANEIRO,RJ,554.34,4364,COLEGIO E CURSO PONTO DE ENSINO
35151725,3550308,SAO PAULO,SP,554.34,4365,CAVLAC COLEGIO
15547205,1502400,CASTANHAL,PA,554.32,4366,CENTRO EDUCACIONAL JOAO XXIII
35136396,3550308,SAO PAULO,SP,554.3,4367,ANTOINE DE SAINT EXUPERY COLEGIO
29394252,2932903,VALENCA,BA,554.3,4368,COLEGIO PERSPECTIVA
52096688,5214606,NIQUELANDIA,GO,554.3,4369,ESCOLA SENAI NIQUELANDIA
33032777,3306305,VOLTA REDONDA,RJ,554.29,4370,COLEGIO DE APLICACAO DO CENTRO UNIVERSITARIO GERALDO DI BIASE
31007285,3106200,BELO HORIZONTE,MG,554.29,4371,ESC TEC POLIMIG LAGOINHA
41108841,4117602,PALMAS,PR,554.28,4372,COLEGIO HERCILIO BOENO DE CAMARGOEI EF E MEDIO
26110091,2607901,JABOATAO DOS GUARARAPES,PE,554.25,4373,VIVER CENTRO EDUCACIONAL
35154507,3555406,UBATUBA,SP,554.22,4374,MV COLEGIO
41093488,4118501,PATO BRANCO,PR,554.22,4375,COL VIC NOSSA SRA DAS GRACAS EDUC INF ENS FUND E MEDIO
35137650,3548708,SAO BERNARDO DO CAMPO,SP,554.22,4376,SAO CARLOS CENTRO EDUCACIONAL
33115001,3304201,RESENDE,RJ,554.21,4377,CE ANTONIO QUIRINO
31344842,3132503,ITAMARANDIBA,MG,554.19,4378,COL POLITECNICO JOAO PAULO II
42109116,4216503,SAO JOAQUIM,SC,554.18,4379,CENTRO EDUC SAO JOAQUIM LTDA
35810939,3548500,SANTOS,SP,554.17,4380,SENIOR COLEGIO ENSINO MEDIO
42089913,4203808,CANOINHAS,SC,554.11,4381,UNIVERSIDADE DO CONTESTADO CAMPUS DE CANOINHAS
32038160,3205200,VILA VELHA,ES,554.11,4382,CEIC
17026156,1721000,PALMAS,TO,554.1,4383,COLEGIO ULBRA PALMAS
43026699,4302709,BUTIA,RS,554.09,4384,INSTITUTO DE EDUCACAO CENECISTA PROFESSOR ALCIDES CONTER
33128685,3304904,SAO GONCALO,RJ,554.07,4385,CENTRO EDUC PEREIRA ROCHA
31294047,3106200,BELO HORIZONTE,MG,554.06,4386,COL STA CRUZ
29436770,2914604,IRECE,BA,554.05,4387,CENTRO DE EDUCACAO INTEGRAL DE IRECE
35173010,3514502,DUARTINA,SP,554.02,4388,MASTER SOCIEDADE CIVIL COLEGIO
53013387,5300108,BRASILIA,DF,554.01,4389,C EDUCATIVO PASSIONISTA MAE DA SANTA ESPERANCA
29529018,2926608,RIBEIRA DO POMBAL,BA,554,4390,COLEGIO KOLPING
52027090,5210208,IPORA,GO,554,4391,COLEGIO EXATO
31222381,3169406,TRES PONTAS,MG,553.98,4392,COLEGIO PROSPERI
15133010,1501402,BELEM,PA,553.98,4393,CENTRO EDUCACIONAL NOSSA ESCOLA
31316628,3134202,ITUIUTABA,MG,553.96,4394,ESCOLA DOLORES PERES GOMES DA SILVA
33143854,3303302,NITEROI,RJ,553.94,4395,INSTITUICAO DE ENSINO SIGMA
22023771,2211001,TERESINA,PI,553.92,4396,ESCOLA AGRICOLA SANTO AFONSO RODRIGUEZ
41368894,4121901,RIBEIRAO DO PINHAL,PR,553.91,4397,UNIVERSITAS C EI EF M
43148379,4320305,SELBACH,RS,553.91,4398,ESCOLA ESTADUAL DE ENSINO MEDIO ADAO SEGER
33156816,3304904,SAO GONCALO,RJ,553.89,4399,EDUCANDARIO MARTINS
52045579,5206206,CRISTALINA,GO,553.89,4400,COLEGIO MARIA MONTESSORI
33148937,3304557,RIO DE JANEIRO,RJ,553.88,4401,SANTA MONICA CENTRO EDUCACIONAL-FREGUESIA
35111909,3552205,SOROCABA,SP,553.87,4402,SESI 123 CENTRO EDUCACIONAL
42136954,4202404,BLUMENAU,SC,553.86,4403,SENAI SC - BLUMENAU
32052367,3201209,CACHOEIRO DE ITAPEMIRIM,ES,553.86,4404,CENTRO DE ATIVIDADES JONES DOS SANTOS NEVES
42138884,4204301,CONCORDIA,SC,553.84,4405,SENAI SC - CONCORDIA
35109373,3534401,OSASCO,SP,553.82,4406,SESI 046 CENTRO EDUCACIONAL
35101710,3550308,SAO PAULO,SP,553.8,4407,NOSSA SENHORA DO CARMO COLEGIO FRANCISCANO
31014206,3118601,CONTAGEM,MG,553.8,4408,INST ELIZABETH KALIL
41123832,4101804,ARAUCARIA,PR,553.79,4409,COLEGIO BOM JESUS SAO VICENTE
35920538,3505302,BARRA BONITA,SP,553.77,4410,JOAO RAYS COMENDADOR ETEC
50008030,5002704,CAMPO GRANDE,MS,553.77,4411,INSTITUICAO DE ENSINO LATINO AMERICANO
32068450,3203908,NOVA VENECIA,ES,553.76,4412,CE EVOLUCAO
41108663,4117602,PALMAS,PR,553.74,4413,COLEGIO BOM JESUS ED INF ENS FUND E MEDIO
26019833,2613602,SAO JOSE DO EGITO,PE,553.72,4414,COLEGIO INTERATIVO
29426243,2909802,CRUZ DAS ALMAS,BA,553.72,4415,CENTRO EDUCACIONAL MARIA MILZA
35106159,3550308,SAO PAULO,SP,553.7,4416,CARNEIRO RIBEIRO PROF COLEGIO
32041446,3205309,VITORIA,ES,553.7,4417,COLEGIO RENOVACAO
53013476,5300108,BRASILIA,DF,553.7,4418,COL ISAAC NEWTON
42114012,4202008,BALNEARIO CAMBORIU,SC,553.69,4419,COLEGIO UNIFICADO
16002024,1600303,MACAPA,AP,553.66,4420,MODERNO CENT DE ENSINO EDUC E CULTURA
35124400,3550308,SAO PAULO,SP,553.65,4421,DOM BOSCO COLEGIO
15576795,1505536,PARAUAPEBAS,PA,553.64,4422,CENTRO DE ENSINO FENIX
31246182,3163706,SAO LOURENCO,MG,553.62,4423,COLEGIO INTEGRADO DE SAO LOURENCO
26166518,2602001,BODOCO,PE,553.6,4424,INTELECTUAL COLEGIO E CURSO
41035143,4107603,FAXINAL,PR,553.58,4425,COL SAO DOMINGOS - EDUC INF ENS FUND MD
33100020,3302502,MAGE,RJ,553.58,4426,CENTRO EDUC MAGEENSE LTDA
28100409,2800308,ARACAJU,SE,553.57,4427,COLEGIO SAO RAFAEL
26143330,2611606,RECIFE,PE,553.56,4428,COLEGIO MULTIPLO ENSINO
31081426,3143302,MONTES CLAROS,MG,553.55,4429,COLEGIO TIRADENTES PMMG
33150834,3306305,VOLTA REDONDA,RJ,553.55,4430,COLEGIO INTERATIVO
11003090,1100205,PORTO VELHO,RO,553.53,4431,INSTITUTO MARIA AUXILIADORA
35119969,3550308,SAO PAULO,SP,553.5,4432,CAETANO ALVARES COLEGIO
33077274,3304557,RIO DE JANEIRO,RJ,553.47,4433,COL PRIMUS
50029258,5002704,CAMPO GRANDE,MS,553.46,4434,CENTRO DE ENSINO IMPACTO SS LTDA - ME
33130418,3304557,RIO DE JANEIRO,RJ,553.45,4435,JARDIM ESCOLA POPI LTDA - COL CELIO RODRIGUES
23013680,2313609,UBAJARA,CE,553.45,4436,EEEP GOVERNADOR WALDEMAR ALCANTARA
35115484,3506003,BAURU,SP,553.44,4437,ATHENA DINAMICO COLEGIO
41368193,4104808,CASCAVEL,PR,553.43,4438,REASSENTAMENTO SAO FCO C E C DO EF M
52072568,5205109,CATALAO,GO,553.38,4439,COLEGIO INTEGRAL DE CATALAO
23194154,2304400,FORTALEZA,CE,553.37,4440,TELEYOS COLEGIO
43165869,4322707,VERA CRUZ,RS,553.37,4441,ESCOLA DE ENSINO MEDIO ANCHIETA
35802232,3518602,GUARIBA,SP,553.37,4442,DOM BOSCO COLEGIO
35118072,3530607,MOGI DAS CRUZES,SP,553.36,4443,GUTENBERG COLEGIO
41377117,4108304,FOZ DO IGUACU,PR,553.36,4444,COLEGIO MONJOLO - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO
35130734,3530508,MOCOCA,SP,553.36,4445,NOVA UNIGRAU ESCOLA
41129407,4106902,CURITIBA,PR,553.35,4446,COLEGIO ADVENTISTA ALTO BOQUEIRAO - EIEFM
43043429,4305108,CAXIAS DO SUL,RS,553.34,4447,INSTITUTO DE EDUCACAO CENECISTA SANTO ANTONIO
50018671,5006606,PONTA PORA,MS,553.33,4448,ESCOLA MAPPE - MODERNA ASSOCIACAO PONTAPORANENSE DE ENSINO
35172935,3524303,JABOTICABAL,SP,553.33,4449,MARIA COLEGIO
31334103,3115300,CATAGUASES,MG,553.33,4450,COLEGIO SOBERANO
31307700,3106200,BELO HORIZONTE,MG,553.32,4451,COLEGIO TIRADENTES PMMG MINASCAIXA
35108054,3528502,MAIRIPORA,SP,553.3,4452,MAIRIPORA INSTITUTO ENSINO FUNDAMENTAL E MEDIO
35150393,3521309,IPUA,SP,553.29,4453,CONSTRUINDO CENTRO DE EDUCACAO
33149763,3302007,ITAGUAI,RJ,553.29,4454,CENTRO DE EDUCACAO MODERNA
35160362,3519709,IBIUNA,SP,553.28,4455,CIDADE IBIUNA COLEGIO CENTRO ESTUDOS SUP DE IBIUNA
35117481,3516705,GARCA,SP,553.28,4456,SANTO ANTONIO COLEGIO
31278084,3170107,UBERABA,MG,553.26,4457,SESI ESC ALBERTO MARTINS F BORGES
41387155,4125506,SAO JOSE DOS PINHAIS,PR,553.25,4458,COLEGIO TOP GUN EDUCACAO INFANTIL ENSINO FUNDAMENTAL MEDIO E PROFISSIONAL
29437288,2929107,SAO FELIPE,BA,553.23,4459,CENTRO EDUCACIONAL IRINEU BARBOSA
29024544,2918407,JUAZEIRO,BA,553.23,4460,COLEGIO ANGLO
41385209,4101002,AMPERE,PR,553.21,4461,TRES CORACOES C EM
35150630,3520301,IGUAPE,SP,553.2,4462,CIDADE DE IGUAPE COLEGIO
35113293,3503307,ARARAS,SP,553.19,4463,SESI 303 CENTRO EDUCACIONAL
31062197,3152501,POUSO ALEGRE,MG,553.18,4464,COL POUSO ALEGRE
42131154,4215653,SANTA ROSA DO SUL,SC,553.16,4465,IFC - CAMPUS SANTA ROSA DO SUL
35100298,3550308,SAO PAULO,SP,553.16,4466,ORLANDO GARCIA DA SILVEIRA COLEGIO
41063376,4119905,PONTA GROSSA,PR,553.15,4467,SANTANA COL ENS FUND ENS MED EDUC PROFIS
35172522,3522406,ITAPEVA,SP,553.14,4468,METODISTA COLEGIO UNIDADE III
35294937,3518701,GUARUJA,SP,553.12,4469,ALBERTO SANTOS DUMONT ETEC
31244481,3106200,BELO HORIZONTE,MG,553.12,4470,ESCOLA CRISTA IBF
35809412,3530805,MOJI MIRIM,SP,553.12,4471,DELTA NOBRE COLEGIO
50024507,5002704,CAMPO GRANDE,MS,553.12,4472,EM AGRICOLA GOV ARNALDO ESTEVAO DE FIGUEIREDO
35119192,3550308,SAO PAULO,SP,553.09,4473,DOURADO COLEGIO
21092400,2105302,IMPERATRIZ,MA,553.08,4474,ESCOLA ADVENTISTA DE IMPERATRIZ
41137680,4125506,SAO JOSE DOS PINHAIS,PR,553.07,4475,COLEGIO ADVENTISTA SAO JOSE DOS PINHAIS - EIEFEM
21294615,2112209,TIMON,MA,553.04,4476,CE ARTUR DA COSTA E SILVA ANEXO I
26163888,2607208,IPOJUCA,PE,553.03,4477,COLEGIO JOSE BENJAMIN DE SOUZA LEAO
35101552,3550308,SAO PAULO,SP,552.99,4478,BOM JESUS SANTO ANTONIO DO PARI COLEGIO
22032762,2202208,CAMPO MAIOR,PI,552.99,4479,COLEGIO ALFABETOC
13304224,1302603,MANAUS,AM,552.98,4480,EETI MARCANTONIO VILACA II
35026694,3511102,CATANDUVA,SP,552.93,4481,ELIAS NECHAR ETEC
43042910,4305108,CAXIAS DO SUL,RS,552.87,4482,COLEGIO MADRE IMILDA
35463115,3515509,FERNANDOPOLIS,SP,552.87,4483,ATITUDE SOCIEDADE EDUCACAO
35439526,3549904,SAO JOSE DOS CAMPOS,SP,552.86,4484,NOVA GERACAO COLEGIO
22056882,2203909,FLORIANO,PI,552.85,4485,COLEGIO TECNICO DE FLORIANO
15131092,1506138,REDENCAO,PA,552.85,4486,COL EDUC CHRISTO REI
31317284,3136306,JOAO PINHEIRO,MG,552.83,4487,CENTRO EDUCACIONAL VISAO
52047369,5221858,VALPARAISO DE GOIAS,GO,552.79,4488,COLEGIO SANTO ANTONIO
31346845,3170206,UBERLANDIA,MG,552.77,4489,CENTRO EDUCACIONAL PROMOVE
26033925,2611101,PETROLINA,PE,552.77,4490,COLEGIO DOM BOSCO EXTENSAO
31000787,3106200,BELO HORIZONTE,MG,552.77,4491,EE PROFESSOR CAETANO AZEREDO
15578194,1501303,BARCARENA,PA,552.75,4492,ELITE VILA DOS CABANOS
35118096,3512803,COSMOPOLIS,SP,552.75,4493,MEU COLEGIO
33091226,3304904,SAO GONCALO,RJ,552.74,4494,COLEGIO PARAISO
41133307,4106902,CURITIBA,PR,552.72,4495,CURITIBA C ARQUIDIOC EM
33162603,3304557,RIO DE JANEIRO,RJ,552.71,4496,COLEGIO FUTURO VIP PILARES
26178230,2611606,RECIFE,PE,552.69,4497,ESCOLA TECNICA ESTADUAL CICERO DIAS
26024691,2601201,ARCOVERDE,PE,552.68,4498,COLEGIO CARDEAL ARCOVERDE
33487219,3304557,RIO DE JANEIRO,RJ,552.64,4499,COLEGIO OLIVEIRA MALLET
35063332,3550308,SAO PAULO,SP,552.63,4500,LICEU JOSE DE ALENCAR
29427690,2903904,BOM JESUS DA LAPA,BA,552.61,4501,CIEC - CENTRO INTEGRADO DE ENSINO CONTINUADO
43015026,4300802,ANTONIO PRADO,RS,552.59,4502,ESC EST ENS MED SANTANA
22108335,2211001,TERESINA,PI,552.56,4503,NA
13031791,1302603,MANAUS,AM,552.54,4504,INSTITUTO BATISTA IDA NELSON
31005371,3106200,BELO HORIZONTE,MG,552.51,4505,COLEGIO COTEMIG BARROCA
31191132,3131307,IPATINGA,MG,552.51,4506,COLEGIO TIRADENTES PMMG
31242918,3168606,TEOFILO OTONI,MG,552.51,4507,ESC COOP EDUC TEOFILO OTONI
35108625,3543303,RIBEIRAO PIRES,SP,552.44,4508,SESI 080 CENTRO EDUCACIONAL
