CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank
4209508,Laurentino,SC,502.45,1321
3508405,Cabreúva,SP,502.44,1322
4301909,Barra do Ribeiro,RS,502.44,1323
2608255,Jucati,PE,502.42,1324
4305116,Centenário,RS,502.4,1325
2908507,Conceição do Jacuípe,BA,502.37,1326
3133006,Itamonte,MG,502.36,1327
3501509,Alvinlândia,SP,502.35,1328
3522208,Itapecerica da Serra,SP,502.33,1329
4304630,Capão da Canoa,RS,502.29,1330
3509007,Caieiras,SP,502.24,1331
4304507,Canguçu,RS,502.23,1332
4117107,Nova Londrina,PR,502.22,1333
3127909,Grupiara,MG,502.2,1334
4307831,Eugênio de Castro,RS,502.19,1335
4205506,Fraiburgo,SC,502.14,1336
3542206,Rancharia,SP,502.13,1337
3100807,Aguanil,MG,502.13,1338
3301306,Casimiro de Abreu,RJ,502.08,1339
2929909,Seabra,BA,502.08,1340
3554201,Tejupá,SP,502.08,1341
4312609,Muçum,RS,502.05,1342
4111704,Jaboti,PR,502.02,1343
3145208,Nova Serrana,MG,501.99,1344
5218706,Rianápolis,GO,501.96,1345
5200605,Alto Paraíso de Goiás,GO,501.95,1346
4311734,Mampituba,RS,501.95,1347
3165107,São Tomás de Aquino,MG,501.93,1348
4213807,Praia Grande,SC,501.91,1349
3114808,Carvalhos,MG,501.9,1350
3500600,Águas de São Pedro,SP,501.87,1351
3501004,Altinópolis,SP,501.82,1352
4313805,Palmitinho,RS,501.81,1353
3502606,Aparecida d'Oeste,SP,501.81,1354
3200359,Alto Rio Novo,ES,501.76,1355
2507002,Itaporanga,PB,501.75,1356
2606002,Garanhuns,PE,501.74,1357
4107652,Fazenda Rio Grande,PR,501.71,1358
4314498,Pinheirinho do Vale,RS,501.7,1359
3534203,Orindiúva,SP,501.69,1360
3531704,Monteiro Lobato,SP,501.69,1361
3110301,Caldas,MG,501.68,1362
3549300,São João do Pau d'Alho,SP,501.65,1363
4112009,Jaguariaíva,PR,501.62,1364
3509452,Campina do Monte Alegre,SP,501.61,1365
3167004,Serranos,MG,501.61,1366
4211306,Navegantes,SC,501.6,1367
5006309,Paranaíba,MS,501.59,1368
2919801,Macaúbas,BA,501.59,1369
4126009,São Sebastião da Amoreira,PR,501.54,1370
2411809,São Fernando,RN,501.53,1371
4112801,Joaquim Távora,PR,501.5,1372
4307401,Esmeralda,RS,501.5,1373
4112405,Japurá,PR,501.48,1374
3138609,Lima Duarte,MG,501.46,1375
4311304,Lagoa Vermelha,RS,501.43,1376
4315156,Progresso,RS,501.43,1377
3139250,Mamonas,MG,501.43,1378
3520202,Igaratá,SP,501.41,1379
4301503,Augusto Pestana,RS,501.4,1380
2901007,Amargosa,BA,501.39,1381
4207205,Imaruí,SC,501.38,1382
4102000,Assis Chateaubriand,PR,501.37,1383
4220000,Balneário Rincão,SC,501.37,1384
4121901,Ribeirão do Pinhal,PR,501.35,1385
3117801,Conceição dos Ouros,MG,501.32,1386
3552007,Silveiras,SP,501.31,1387
2210979,Tanque do Piauí,PI,501.3,1388
3154309,Resplendor,MG,501.29,1389
3166907,Serrania,MG,501.28,1390
3203908,Nova Venécia,ES,501.27,1391
3537404,Pereira Barreto,SP,501.27,1392
2922508,Nazaré,BA,501.27,1393
3162922,São Joaquim de Bicas,MG,501.26,1394
2403301,Encanto,RN,501.24,1395
4306700,Dona Francisca,RS,501.24,1396
3147006,Paracatu,MG,501.23,1397
4312179,Mato Queimado,RS,501.23,1398
3527603,Luís Antônio,SP,501.21,1399
3122009,Divino,MG,501.18,1400
4318440,São Jorge,RS,501.18,1401
3528304,Magda,SP,501.16,1402
4106803,Cruz Machado,PR,501.14,1403
4113205,Lapa,PR,501.13,1404
4128658,Virmond,PR,501.11,1405
3304128,Quatis,RJ,501.1,1406
3103702,Araponga,MG,501.1,1407
3144003,Mutum,MG,501.08,1408
4203907,Capinzal,SC,501.08,1409
3539707,Platina,SP,501.08,1410
3544251,Rosana,SP,501.05,1411
4204806,Curitibanos,SC,501.04,1412
3202256,Governador Lindenberg,ES,501.04,1413
3135407,Jeceaba,MG,501.03,1414
3510807,Casa Branca,SP,501.02,1415
5002951,Chapadão do Sul,MS,501.02,1416
3304805,São Fidélis,RJ,501,1417
2804102,Moita Bonita,SE,500.98,1418
3133709,Itatiaiuçu,MG,500.97,1419
3139607,Mantena,MG,500.97,1420
3168408,Tarumirim,MG,500.94,1421
2802106,Estância,SE,500.88,1422
3112208,Capela Nova,MG,500.87,1423
3113206,Carandaí,MG,500.87,1424
3305109,São João de Meriti,RJ,500.81,1425
5208905,Goiás,GO,500.79,1426
5220157,São Luíz do Norte,GO,500.79,1427
4320552,Sertão Santana,RS,500.78,1428
2907509,Catu,BA,500.77,1429
4314035,Pareci Novo,RS,500.75,1430
2804508,Nossa Senhora da Glória,SE,500.74,1431
3551108,Sarapuí,SP,500.73,1432
4200754,Alto Bela Vista,SC,500.73,1433
3116506,Claro dos Poções,MG,500.72,1434
4309001,Giruá,RS,500.72,1435
3301876,Iguaba Grande,RJ,500.71,1436
3157302,Santa Bárbara do Tugúrio,MG,500.71,1437
4211405,Nova Erechim,SC,500.7,1438
3500758,Alambari,SP,500.67,1439
4203808,Canoinhas,SC,500.61,1440
4300646,Ametista do Sul,RS,500.6,1441
4206306,Guabiruba,SC,500.55,1442
3147402,Paraopeba,MG,500.54,1443
3545308,Salto de Pirapora,SP,500.51,1444
4116208,Morretes,PR,500.49,1445
4103206,Bom Sucesso,PR,500.49,1446
4128005,Ubiratã,PR,500.48,1447
4119806,Planalto,PR,500.46,1448
4213153,Planalto Alegre,SC,500.44,1449
1100304,Vilhena,RO,500.43,1450
4320206,Seberi,RS,500.42,1451
5209606,Heitoraí,GO,500.42,1452
3550704,São Sebastião,SP,500.4,1453
4315057,Porto Mauá,RS,500.39,1454
2612505,Santa Cruz do Capibaribe,PE,500.38,1455
5100250,Alta Floresta,MT,500.38,1456
3520004,Igaraçu do Tietê,SP,500.36,1457
3552403,Sumaré,SP,500.35,1458
2411205,Santa Cruz,RN,500.33,1459
3538907,Pirajuí,SP,500.33,1460
3554607,Timburi,SP,500.33,1461
2610905,Pesqueira,PE,500.32,1462
4205308,Faxinal dos Guedes,SC,500.32,1463
3146909,Papagaios,MG,500.32,1464
3105707,Barra Longa,MG,500.31,1465
1505502,Paragominas,PA,500.28,1466
1505007,Nova Timboteua,PA,500.27,1467
3101003,Águas Vermelhas,MG,500.25,1468
2510303,Nova Palmeira,PB,500.2,1469
4305900,Coronel Bicaco,RS,500.2,1470
3505005,Barão de Antonina,SP,500.19,1471
2803500,Lagarto,SE,500.18,1472
3532801,Nova Aliança,SP,500.18,1473
3149705,Perdigão,MG,500.18,1474
4204905,Descanso,SC,500.17,1475
2613909,Serra Talhada,PE,500.16,1476
3518305,Guararema,SP,500.15,1477
4122156,Rio Bonito do Iguaçu,PR,500.15,1478
4314134,Paulo Bento,RS,500.15,1479
3551504,Serrana,SP,500.13,1480
4304200,Candelária,RS,500.05,1481
3305000,São João da Barra,RJ,500.02,1482
3171105,Veríssimo,MG,499.98,1483
3171006,Vazante,MG,499.97,1484
3167400,Silvianópolis,MG,499.92,1485
3153400,Presidente Olegário,MG,499.9,1486
3142304,Moeda,MG,499.9,1487
4217105,São Martinho,SC,499.89,1488
4100202,Adrianópolis,PR,499.88,1489
5006200,Nova Andradina,MS,499.87,1490
5201405,Aparecida de Goiânia,GO,499.85,1491
4101903,Assaí,PR,499.84,1492
3168804,Tiradentes,MG,499.83,1493
3151305,Piraúba,MG,499.82,1494
4105300,Céu Azul,PR,499.8,1495
3556354,Vargem,SP,499.77,1496
4109609,Guaratuba,PR,499.76,1497
3155702,Rio Piracicaba,MG,499.74,1498
4203600,Campos Novos,SC,499.74,1499
2904902,Cachoeira,BA,499.74,1500
3539806,Poá,SP,499.73,1501
3507100,Bom Jesus dos Perdões,SP,499.72,1502
3161809,São Gonçalo do Pará,MG,499.71,1503
3509304,Cajobi,SP,499.66,1504
3203320,Marataízes,ES,499.65,1505
3108701,Brás Pires,MG,499.62,1506
3304409,Rio Claro,RJ,499.61,1507
3508702,Caconde,SP,499.6,1508
2612703,Santa Maria do Cambucá,PE,499.55,1509
3505351,Barra do Chapéu,SP,499.55,1510
4317558,Santo Antônio do Palma,RS,499.55,1511
4215356,Saltinho,SC,499.52,1512
4301107,Arroio dos Ratos,RS,499.52,1513
2907558,Caturama,BA,499.5,1514
4315313,Quatro Irmãos,RS,499.5,1515
4215604,Santa Rosa de Lima,SC,499.49,1516
5104104,Guarantã do Norte,MT,499.47,1517
4308904,Getúlio Vargas,RS,499.47,1518
2309805,Pacoti,CE,499.43,1519
3556503,Várzea Paulista,SP,499.42,1520
4316006,Rolante,RS,499.38,1521
3101102,Aimorés,MG,499.38,1522
2603108,Cachoeirinha,PE,499.36,1523
3138302,Leandro Ferreira,MG,499.36,1524
3522901,Itapuí,SP,499.35,1525
3502002,Analândia,SP,499.34,1526
4315909,Rodeio Bonito,RS,499.34,1527
3170800,Várzea da Palma,MG,499.33,1528
2512804,Riacho dos Cavalos,PB,499.3,1529
2403202,Doutor Severiano,RN,499.3,1530
3302007,Itaguaí,RJ,499.28,1531
4217303,Saudades,SC,499.28,1532
4126256,Sarandi,PR,499.24,1533
3528502,Mairiporã,SP,499.19,1534
3101201,Aiuruoca,MG,499.19,1535
5105150,Juína,MT,499.17,1536
4118709,Paulo Frontin,PR,499.14,1537
4306908,Encruzilhada do Sul,RS,499.1,1538
4127502,Tibagi,PR,499.1,1539
3147709,Passa Tempo,MG,499.1,1540
4128203,União da Vitória,PR,499.09,1541
3501301,Álvares Machado,SP,499.09,1542
4211652,Novo Horizonte,SC,499.07,1543
3517406,Guaíra,SP,499.06,1544
3513108,Cravinhos,SP,499.04,1545
4106100,Conselheiro Mairinck,PR,499.03,1546
4115309,Mariópolis,PR,498.99,1547
3552700,Tabatinga,SP,498.96,1548
5220405,São Simão,GO,498.95,1549
4113502,Loanda,PR,498.94,1550
4216354,São João do Itaperiú,SC,498.93,1551
3543204,Ribeirão do Sul,SP,498.92,1552
4107850,Flor da Serra do Sul,PR,498.9,1553
3148509,Pavão,MG,498.89,1554
3108008,Bom Sucesso,MG,498.88,1555
2604007,Carpina,PE,498.86,1556
2610707,Paulista,PE,498.8,1557
5108857,Nova Marilândia,MT,498.79,1558
3159308,Santa Rita de Jacutinga,MG,498.76,1559
4104600,Capitão Leônidas Marques,PR,498.75,1560
3159209,Santa Rita de Caldas,MG,498.73,1561
3133204,Itanhomi,MG,498.72,1562
5204508,Caldas Novas,GO,498.72,1563
2926301,Riachão do Jacuípe,BA,498.72,1564
4322186,Tupanci do Sul,RS,498.71,1565
5200050,Abadia de Goiás,GO,498.69,1566
4206009,Governador Celso Ramos,SC,498.69,1567
5213087,Minaçu,GO,498.69,1568
5200100,Abadiânia,GO,498.66,1569
2601706,Belo Jardim,PE,498.64,1570
4114351,Manfrinópolis,PR,498.64,1571
4119004,Pérola d'Oeste,PR,498.63,1572
4107256,Douradina,PR,498.62,1573
4108601,Goioerê,PR,498.61,1574
4116505,Nova Aliança do Ivaí,PR,498.61,1575
5105101,Juara,MT,498.6,1576
4218905,Urubici,SC,498.59,1577
3501806,Américo de Campos,SP,498.56,1578
3146305,Padre Paraíso,MG,498.52,1579
5101803,Barra do Garças,MT,498.48,1580
3553807,Taquarituba,SP,498.45,1581
4306932,Entre-Ijuís,RS,498.43,1582
3203007,Iúna,ES,498.42,1583
4318804,São Lourenço do Sul,RS,498.38,1584
3140001,Mariana,MG,498.37,1585
3503406,Arealva,SP,498.37,1586
2508802,Malta,PB,498.35,1587
2510907,Paulista,PB,498.34,1588
3519303,Ibaté,SP,498.33,1589
3144300,Nanuque,MG,498.33,1590
4322103,Tucunduva,RS,498.32,1591
3123809,Engenheiro Navarro,MG,498.32,1592
3112901,Caputira,MG,498.31,1593
3502903,Araçoiaba da Serra,SP,498.28,1594
4312054,Marques de Souza,RS,498.28,1595
3515707,Ferraz de Vasconcelos,SP,498.25,1596
3513801,Diadema,SP,498.24,1597
3505807,Bastos,SP,498.24,1598
3541307,Presidente Epitácio,SP,498.23,1599
4118907,Pérola,PR,498.23,1600
4216909,São Lourenço do Oeste,SC,498.19,1601
4301404,Arvorezinha,RS,498.19,1602
4315503,Restinga Seca,RS,498.17,1603
3518701,Guarujá,SP,498.12,1604
3542008,Quintana,SP,498.11,1605
4321600,Tramandaí,RS,498.1,1606
2933000,Valente,BA,498.06,1607
3538303,Piquerobi,SP,498.06,1608
5216007,Panamá,GO,498.05,1609
4214003,Presidente Getúlio,SC,498.04,1610
4211256,Morro Grande,SC,498.04,1611
4204004,Catanduvas,SC,498.02,1612
3501707,Américo Brasiliense,SP,498.02,1613
3202306,Guaçuí,ES,498.01,1614
3301900,Itaboraí,RJ,498,1615
1100205,Porto Velho,RO,497.87,1616
4307450,Esperança do Sul,RS,497.87,1617
4203956,Capivari de Baixo,SC,497.85,1618
3169703,Turmalina,MG,497.85,1619
3547007,Santa Maria da Serra,SP,497.85,1620
4300604,Alvorada,RS,497.82,1621
4315172,Protásio Alves,RS,497.82,1622
3516408,Franco da Rocha,SP,497.81,1623
3165578,Senador Amaral,MG,497.81,1624
3518602,Guariba,SP,497.8,1625
5107040,Primavera do Leste,MT,497.79,1626
3129301,Iapu,MG,497.79,1627
3506805,Bocaina,SP,497.79,1628
3111309,Campo do Meio,MG,497.78,1629
2407401,Martins,RN,497.77,1630
2706307,Palmeira dos Índios,AL,497.76,1631
4309126,Gramado dos Loureiros,RS,497.74,1632
4307203,Erval Grande,RS,497.7,1633
4204459,Coronel Martins,SC,497.7,1634
3142700,Montalvânia,MG,497.69,1635
1505536,Parauapebas,PA,497.68,1636
5218508,Quirinópolis,GO,497.67,1637
4309258,Guabiju,RS,497.64,1638
3118502,Consolação,MG,497.64,1639
3115359,Catas Altas,MG,497.59,1640
3511607,Cesário Lange,SP,497.57,1641
3200201,Alegre,ES,497.56,1642
3164605,São Sebastião do Oeste,MG,497.55,1643
4321469,Tio Hugo,RS,497.54,1644
5215702,Palmeiras de Goiás,GO,497.53,1645
3170503,Urucânia,MG,497.53,1646
4314555,Pirapó,RS,497.52,1647
4309951,Ibirapuitã,RS,497.5,1648
4110607,Iporã,PR,497.49,1649
2400208,Açu,RN,497.48,1650
4303558,Camargo,RS,497.48,1651
4301958,Barra Funda,RS,497.48,1652
3524204,Jaborandi,SP,497.47,1653
4306130,Cruzaltense,RS,497.47,1654
1101807,Vale do Paraíso,RO,497.45,1655
3540309,Pontes Gestal,SP,497.43,1656
4313060,Nova Hartz,RS,497.42,1657
3554953,Tuiuti,SP,497.39,1658
3154150,Reduto,MG,497.38,1659
3536802,Pedra Bela,SP,497.38,1660
2512747,Riachão,PB,497.36,1661
4318903,São Luiz Gonzaga,RS,497.35,1662
3111507,Campos Altos,MG,497.32,1663
4125357,São Jorge do Patrocínio,PR,497.31,1664
4318606,São José do Ouro,RS,497.3,1665
4314779,Pontão,RS,497.27,1666
4317103,Sant'Ana do Livramento,RS,497.25,1667
4306379,Dilermando de Aguiar,RS,497.25,1668
3514700,Echaporã,SP,497.23,1669
2901353,Andorinha,BA,497.21,1670
3546009,Santa Branca,SP,497.21,1671
3138906,Machacalis,MG,497.21,1672
2806701,São Cristóvão,SE,497.19,1673
5201207,Anhanguera,GO,497.19,1674
3544400,Rubiácea,SP,497.19,1675
4314076,Passo do Sobrado,RS,497.18,1676
1505437,Ourilândia do Norte,PA,497.17,1677
4311155,Jóia,RS,497.17,1678
1508100,Tucuruí,PA,497.16,1679
3549953,São Lourenço da Serra,SP,497.16,1680
2508703,Mãe d'Água,PB,497.13,1681
4114906,Marilândia do Sul,PR,497.12,1682
5217708,Pontalina,GO,497.11,1683
3546900,Santa Lúcia,SP,497.11,1684
2206506,Monsenhor Hipólito,PI,497.1,1685
3163805,São Miguel do Anta,MG,497.09,1686
3138625,Limeira do Oeste,MG,497.08,1687
4314464,Pinhal da Serra,RS,497.06,1688
3531902,Morro Agudo,SP,497.03,1689
2202208,Campo Maior,PI,497.03,1690
4101606,Arapoti,PR,497.02,1691
4302659,Brochier,RS,497.02,1692
4117206,Nova Olímpia,PR,497.01,1693
3304755,São Francisco de Itabapoana,RJ,497.01,1694
4310850,Jaboticaba,RS,497,1695
3112653,Capitão Andrade,MG,497,1696
4214300,Rancho Queimado,SC,496.99,1697
3115409,Catas Altas da Noruega,MG,496.99,1698
3153509,Alto Jequitibá,MG,496.98,1699
3155306,Rio Manso,MG,496.98,1700
5107958,Tangará da Serra,MT,496.97,1701
4310579,Itapuca,RS,496.97,1702
3536208,Pariquera-Açu,SP,496.97,1703
3506607,Biritiba-Mirim,SP,496.96,1704
4314050,Parobé,RS,496.96,1705
3527801,Lupércio,SP,496.93,1706
3544004,Rio das Pedras,SP,496.92,1707
3536257,Parisi,SP,496.91,1708
3136801,Juramento,MG,496.9,1709
3548203,Santo Antônio do Pinhal,SP,496.88,1710
2922003,Mucuri,BA,496.86,1711
2614501,Surubim,PE,496.86,1712
3552304,Sud Mennucci,SP,496.84,1713
2925303,Porto Seguro,BA,496.82,1714
3167806,Soledade de Minas,MG,496.81,1715
2908705,Condeúba,BA,496.79,1716
4316105,Ronda Alta,RS,496.77,1717
3153004,Pratinha,MG,496.76,1718
1100122,Ji-Paraná,RO,496.72,1719
3138005,Laranjal,MG,496.71,1720
4117057,Nova Laranjeiras,PR,496.71,1721
3550209,São Miguel Arcanjo,SP,496.7,1722
3143153,Monte Formoso,MG,496.68,1723
3535705,Paraíso,SP,496.67,1724
2917706,Jaguarari,BA,496.65,1725
3203809,Muqui,ES,496.65,1726
3543709,Rincão,SP,496.65,1727
4111100,Itambé,PR,496.65,1728
4117214,Nova Santa Bárbara,PR,496.65,1729
4314159,Paverama,RS,496.64,1730
3133402,Itapagipe,MG,496.64,1731
2203859,Floresta do Piauí,PI,496.63,1732
4313359,Nova Roma do Sul,RS,496.61,1733
3141603,Mercês,MG,496.6,1734
2906303,Canavieiras,BA,496.59,1735
3302809,Mendes,RJ,496.55,1736
2910305,Elísio Medrado,BA,496.54,1737
4114104,Mandaguaçu,PR,496.54,1738
3302254,Itatiaia,RJ,496.54,1739
3126802,Frei Gaspar,MG,496.54,1740
3533254,Novais,SP,496.53,1741
3103603,Arantina,MG,496.48,1742
4308805,General Câmara,RS,496.46,1743
2612802,Santa Terezinha,PE,496.41,1744
4215307,Salete,SC,496.38,1745
3135902,Jesuânia,MG,496.36,1746
2312700,Senador Pompeu,CE,496.35,1747
4126272,Saudade do Iguaçu,PR,496.35,1748
3135100,Janaúba,MG,496.34,1749
4322202,Tupanciretã,RS,496.29,1750
3510708,Cardoso,SP,496.28,1751
3509205,Cajamar,SP,496.22,1752
5219308,Santa Helena de Goiás,GO,496.21,1753
3118403,Conselheiro Pena,MG,496.16,1754
4103503,Califórnia,PR,496.16,1755
5212204,Jussara,GO,496.11,1756
2508406,Lastro,PB,496.11,1757
3502507,Aparecida,SP,496.1,1758
3303104,Natividade,RJ,496.1,1759
4202099,Barra Bonita,SC,496.08,1760
3119104,Corinto,MG,496.05,1761
5002902,Cassilândia,MS,496.03,1762
5210109,Ipameri,GO,496.02,1763
2200608,Angical do Piauí,PI,496.01,1764
3539905,Poloni,SP,495.98,1765
4218806,Turvo,SC,495.97,1766
2407104,Macaíba,RN,495.96,1767
4103156,Bom Jesus do Sul,PR,495.95,1768
2906600,Candiba,BA,495.94,1769
3154101,Recreio,MG,495.91,1770
3157807,Santa Luzia,MG,495.9,1771
4205605,Galvão,SC,495.9,1772
4207007,Içara,SC,495.89,1773
4316402,Rosário do Sul,RS,495.88,1774
4127957,Tupãssi,PR,495.87,1775
2603900,Carnaíba,PE,495.86,1776
4127809,Tomazina,PR,495.86,1777
3536000,Parapuã,SP,495.83,1778
2514909,São Mamede,PB,495.82,1779
3161205,São Francisco de Paula,MG,495.81,1780
2604908,Cumaru,PE,495.79,1781
4217006,São Ludgero,SC,495.78,1782
3515657,Fernão,SP,495.76,1783
2917409,Jacaraci,BA,495.74,1784
3540606,Porto Feliz,SP,495.73,1785
4312351,Montauri,RS,495.73,1786
4311775,Maquiné,RS,495.71,1787
4104709,Carlópolis,PR,495.71,1788
4201950,Balneário Arroio do Silva,SC,495.69,1789
2311801,Russas,CE,495.67,1790
4104006,Campina Grande do Sul,PR,495.65,1791
2912004,Ibiassucê,BA,495.65,1792
3161908,São Gonçalo do Rio Abaixo,MG,495.64,1793
4118451,Pato Bragado,PR,495.6,1794
3507407,Borborema,SP,495.57,1795
3301603,Duas Barras,RJ,495.57,1796
2708907,Satuba,AL,495.54,1797
4217709,Sombrio,SC,495.54,1798
4322905,Viadutos,RS,495.54,1799
3510104,Cândido Rodrigues,SP,495.54,1800
3544103,Rio Grande da Serra,SP,495.5,1801
4117503,Paiçandu,PR,495.49,1802
4323101,Vicente Dutra,RS,495.47,1803
3527256,Lourdes,SP,495.46,1804
3535408,Panorama,SP,495.4,1805
3120805,Cruzília,MG,495.36,1806
3127107,Frutal,MG,495.35,1807
1502152,Canaã dos Carajás,PA,495.31,1808
3533601,Nuporanga,SP,495.29,1809
4301701,Barão de Cotegipe,RS,495.29,1810
5107743,Santa Cruz do Xingu,MT,495.28,1811
3506904,Bofete,SP,495.27,1812
3152907,Pratápolis,MG,495.26,1813
3107307,Bocaiúva,MG,495.25,1814
4121109,Quinta do Sol,PR,495.25,1815
2304285,Eusébio,CE,495.24,1816
3508306,Cabrália Paulista,SP,495.23,1817
2802304,Frei Paulo,SE,495.21,1818
4315107,Porto Xavier,RS,495.21,1819
3114600,Carrancas,MG,495.19,1820
3102803,Andrelândia,MG,495.19,1821
4205431,Formosa do Sul,SC,495.18,1822
4202107,Barra Velha,SC,495.17,1823
3304607,Santa Maria Madalena,RJ,495.16,1824
4300505,Alpestre,RS,495.15,1825
4211702,Orleans,SC,495.12,1826
5222005,Vianópolis,GO,495.08,1827
3115904,Chácara,MG,495.07,1828
3122504,Dom Cavati,MG,495.05,1829
3510302,Capela do Alto,SP,495.05,1830
4309050,Glorinha,RS,495.05,1831
3150307,Piedade do Rio Grande,MG,495.05,1832
4126900,Tapira,PR,495.04,1833
3544806,Sales,SP,495.03,1834
3205150,Vila Pavão,ES,494.96,1835
4119608,Pitanga,PR,494.95,1836
3551405,Serra Azul,SP,494.95,1837
3155207,Rio Espera,MG,494.94,1838
4108452,Foz do Jordão,PR,494.91,1839
3529500,Mendonça,SP,494.89,1840
5002209,Bonito,MS,494.88,1841
5107925,Sorriso,MT,494.85,1842
3528106,Macaubal,SP,494.83,1843
3166303,Sericita,MG,494.83,1844
3555307,Turmalina,SP,494.82,1845
4306502,Dom Feliciano,RS,494.8,1846
4217600,Siderópolis,SC,494.78,1847
3556404,Vargem Grande do Sul,SP,494.78,1848
3545506,Sandovalina,SP,494.77,1849
4100301,Agudos do Sul,PR,494.72,1850
3534906,Pacaembu,SP,494.72,1851
2402402,Carnaúba dos Dantas,RN,494.7,1852
3156403,Romaria,MG,494.69,1853
2608800,Lajedo,PE,494.68,1854
4212239,Paraíso,SC,494.68,1855
4210209,Major Gercino,SC,494.67,1856
1100049,Cacoal,RO,494.66,1857
2917607,Jaguaquara,BA,494.65,1858
4103800,Cambira,PR,494.63,1859
3555505,Ubirajara,SP,494.6,1860
4200705,Alfredo Wagner,SC,494.58,1861
4317756,Santo Antônio do Planalto,RS,494.57,1862
2906873,Capim Grosso,BA,494.55,1863
2926608,Ribeira do Pombal,BA,494.54,1864
4313607,Paim Filho,RS,494.52,1865
4309506,Guarani das Missões,RS,494.51,1866
5218300,Posse,GO,494.5,1867
4312757,Nova Alvorada,RS,494.47,1868
3515608,Fernando Prestes,SP,494.47,1869
4215406,Salto Veloso,SC,494.47,1870
2927903,Santa Inês,BA,494.46,1871
3543501,Riversul,SP,494.41,1872
2933455,Wanderley,BA,494.4,1873
5221403,Trindade,GO,494.39,1874
3513207,Cristais Paulista,SP,494.35,1875
2919405,Licínio de Almeida,BA,494.28,1876
4115606,Matelândia,PR,494.28,1877
3130705,Indianópolis,MG,494.28,1878
3136603,Nova União,MG,494.27,1879
3108404,Botelhos,MG,494.26,1880
5001003,Aparecida do Taboado,MS,494.25,1881
2807402,Tobias Barreto,SE,494.22,1882
3542107,Rafard,SP,494.2,1883
4115358,Maripá,PR,494.2,1884
4105706,Clevelândia,PR,494.17,1885
2903508,Belo Campo,BA,494.16,1886
4318200,São Francisco de Paula,RS,494.14,1887
2914000,Ipirá,BA,494.1,1888
4317251,Santa Tereza,RS,494.09,1889
3137106,Lagamar,MG,494.07,1890
4314704,Planalto,RS,494.07,1891
3104106,Arceburgo,MG,494.05,1892
4311130,Jari,RS,494.05,1893
2505501,Vista Serrana,PB,494.03,1894
3545704,Santa Albertina,SP,494.02,1895
2807600,Umbaúba,SE,494.02,1896
4101309,Antônio Olinto,PR,494.02,1897
4202701,Botuverá,SC,494.02,1898
5220108,São Luís de Montes Belos,GO,493.98,1899
2611200,Poção,PE,493.98,1900
2916104,Itaparica,BA,493.95,1901
3129509,Ibiá,MG,493.94,1902
4313375,Nova Santa Rita,RS,493.93,1903
4301552,Áurea,RS,493.92,1904
1506807,Santarém,PA,493.91,1905
3108206,Bonfinópolis de Minas,MG,493.86,1906
4305702,Condor,RS,493.85,1907
4124004,Santana do Itararé,PR,493.85,1908
3205002,Serra,ES,493.82,1909
2305506,Iguatu,CE,493.82,1910
3132602,Itamarati de Minas,MG,493.77,1911
2304202,Crato,CE,493.74,1912
4121208,Quitandinha,PR,493.72,1913
3141504,Mendes Pimentel,MG,493.72,1914
3130804,Ingaí,MG,493.71,1915
2930709,Simões Filho,BA,493.68,1916
4126603,Siqueira Campos,PR,493.67,1917
2506004,Esperança,PB,493.66,1918
3144656,Ninheira,MG,493.65,1919
4306957,Entre Rios do Sul,RS,493.63,1920
3556305,Valparaíso,SP,493.62,1921
3158003,Santa Maria de Itabira,MG,493.57,1922
5104807,Jaciara,MT,493.55,1923
5209101,Goiatuba,GO,493.51,1924
2513984,São Francisco,PB,493.48,1925
5209705,Hidrolândia,GO,493.47,1926
3125804,Fernandes Tourinho,MG,493.45,1927
3521309,Ipuã,SP,493.44,1928
2932408,Uibaí,BA,493.44,1929
3554656,Torre de Pedra,SP,493.44,1930
3300225,Areal,RJ,493.42,1931
3556909,Vista Alegre do Alto,SP,493.42,1932
4114005,Mamborê,PR,493.41,1933
4305504,Ciríaco,RS,493.41,1934
4126801,Tapejara,PR,493.4,1935
3520806,Inúbia Paulista,SP,493.4,1936
2203909,Floriano,PI,493.39,1937
4317608,Santo Antônio da Patrulha,RS,493.39,1938
3134400,Iturama,MG,493.39,1939
2930501,Serrinha,BA,493.37,1940
3137536,Lagoa Grande,MG,493.36,1941
5102702,Canarana,MT,493.35,1942
4322400,Uruguaiana,RS,493.33,1943
2605004,Cupira,PE,493.32,1944
2503100,Cabaceiras,PB,493.32,1945
3134103,Itueta,MG,493.3,1946
3548005,Santo Antônio de Posse,SP,493.29,1947
3100401,Acaiaca,MG,493.29,1948
4123303,Santa Cruz de Monte Castelo,PR,493.28,1949
4212007,Palma Sola,SC,493.28,1950
4202073,Balneário Gaivota,SC,493.28,1951
3126406,Fortuna de Minas,MG,493.28,1952
4323705,Vista Gaúcha,RS,493.26,1953
3539509,Pitangueiras,SP,493.22,1954
4108320,Francisco Alves,PR,493.21,1955
4300034,Aceguá,RS,493.21,1956
4312252,Minas do Leão,RS,493.18,1957
4216206,São Francisco do Sul,SC,493.15,1958
3514205,Dolcinópolis,SP,493.11,1959
3504305,Avaí,SP,493.11,1960
3515004,Embu das Artes,SP,493.09,1961
4125407,São José da Boa Vista,PR,493.07,1962
3302502,Magé,RJ,493.05,1963
