CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank,NO_ESCOLA
41076265,4108304,Foz do Iguaçu,PR,487.5,16402,COSTA E SILVA C E PRES EF M
29322480,2916005,Itanhém,BA,487.5,16403,EE - COLEGIO POLIVALENTE DE ITANHEM
35004613,3550308,São Paulo,SP,487.5,16404,MARIA AUGUSTA DE MORAES NEVES PROFESSORA
43039804,4304705,Carazinho,RS,487.5,16405,ESC EST ENS MEDIO MARQUES DE CARAVELAS
26036215,2611101,Petrolina,PE,487.5,16406,ESCOLA NUCLEO DE MORADORES - 9
41116615,4108502,General Carneiro,PR,487.5,16407,ANA BOICO OLINQUEVICZ C E EF M
33061149,3302858,Mesquita,RJ,487.49,16408,CE BRASIL
31000221,3106200,Belo Horizonte,MG,487.49,16409,EE PRESIDENTE ANTONIO CARLOS
35033236,3504008,Assis,SP,487.48,16410,LOURDES PEREIRA PROFA
29129486,2916500,Itapicuru,BA,487.48,16411,ESC ANA NERY
35041385,3525003,Jandira,SP,487.48,16412,MOACIR THOMAZ DA SILVA
32000987,3200904,Barra de São Francisco,ES,487.48,16413,EEEFM JOAO XXIII
35025665,3536703,Pederneiras,SP,487.48,16414,ANCHIETA
41001494,4117107,Nova Londrina,PR,487.48,16415,ARTHUR BERNARDES E M EF
31075493,3140902,Matipó,MG,487.47,16416,EE WALDOMIRO MENDES DE ALMEIDA
43115969,4313441,Novo Tiradentes,RS,487.47,16417,EEEM JOAQUIM JOSE DA SILVA XAVIER
24071641,2408102,Natal,RN,487.46,16418,EE PROFA ANA JULIA DE CARVALHO MOUSINHO
51045206,5102504,Cáceres,MT,487.46,16419,EE UNIAO E FORCA
15096700,1500107,Abaetetuba,PA,487.46,16420,EEEFM CRISTO TRABALHADOR
33100217,3302270,Japeri,RJ,487.46,16421,CIEP 402 APARICIO TORELLI
21219460,2111300,São Luís,MA,487.46,16422,CENTRO DE ENSINO DE EDUCACAO DE JOVENS E ADULTOS
31128341,3103702,Araponga,MG,487.46,16423,EE JOSE DIAS DO CARMO
41144430,4113205,Lapa,PR,487.46,16424,IRMA ANTONIA B BIANCHINI C E PROFA EF M
50012550,5000807,Anaurilândia,MS,487.46,16425,EE PROF EZEQUIEL BALBINO
25093835,2507507,João Pessoa,PB,487.45,16426,EEEFM COMP LUIS RAMALHO
43113478,4315602,Rio Grande,RS,487.45,16427,EEEM BRIGADEIRO JOSE DA SILVA PAES
35007821,3529401,Mauá,SP,487.45,16428,MIRNA LOIDE CORREIA FERLE PROFESSORA
42114306,4202404,Blumenau,SC,487.44,16429,EEM ILSE KARSTEN
33045496,3305554,Seropédica,RJ,487.44,16430,CE PRESIDENTE DUTRA
31080802,3138104,Lassance,MG,487.44,16431,EE CARLOS CHAGAS
31103233,3131703,Itabira,MG,487.44,16432,EE DOUTOR JOSE DE GRISOLIA
33090670,3304904,São Gonçalo,RJ,487.44,16433,CIEP 050 PABLO NERUDA
41122950,4104253,Campo Magro,PR,487.44,16434,JARDIM BOA VISTA C E EF M
43205810,4300406,Alegrete,RS,487.44,16435,EMEB WALDEMAR BORGES
35265810,3548708,São Bernardo do Campo,SP,487.44,16436,SESI 201 UNIDADE DE EDUCACAO DE JOVENS E AULTOS
29181720,2927408,Salvador,BA,487.44,16437,ESCOLA MUNICIPAL ORFAOS DE SAO JOAQUIM
32078650,3201605,Conceição da Barra,ES,487.43,16438,EEEM DUNAS DE ITAUNAS
31007994,3106705,Betim,MG,487.43,16439,EE CECILIA MEIRELES
43183344,4315602,Rio Grande,RS,487.43,16440,COLEGIO ALTERNATIVO
35040691,3515004,Embu das Artes,SP,487.43,16441,ISABEL LUCCI DE OLIVEIRA PROFESSORA
31346322,3109402,Buritizeiro,MG,487.43,16442,CESEC DE BURITIZEIRO
29034965,2924009,Paulo Afonso,BA,487.42,16443,EE - COLEGIO ESTADUAL CARLINA BARBOSA DE DEUS
33100250,3304201,Resende,RJ,487.42,16444,CEJA PROFESSORA IVANY DE OLIVEIRA CHAVES
35037023,3550308,São Paulo,SP,487.42,16445,HECKEL TAVARES
43066887,4308250,Floriano Peixoto,RS,487.42,16446,ESC EST ENS MED CAMPOS SALES
29032318,2930774,Sobradinho,BA,487.42,16447,COLEGIO MUNICIPAL 24 DE FEVEREIRO
24036420,2405702,Jardim do Seridó,RN,487.41,16448,CENTRO EDUC FELINTO ELISIO
41069854,4103057,Boa Vista da Aparecida,PR,487.41,16449,PAULO VI C E EF M
35000498,3550308,São Paulo,SP,487.41,16450,LUIZ GONZAGA RIGHINI PROFESSOR
26129094,2613701,São Lourenço da Mata,PE,487.4,16451,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONDE PEREIRA CARNEIRO
15011739,1506807,Santarém,PA,487.4,16452,EEEM RODRIGUES DOS SANTOS
35017656,3537107,Pedreira,SP,487.39,16453,SYLVIO DE AGUIAR MAYA DR
35923114,3516309,Francisco Morato,SP,487.39,16454,JARDIM DAS ROSAS
35286217,3547809,Santo André,SP,487.39,16455,FRANCISCA HELENA FURIA II PROFESSORA
33149615,3305554,Seropédica,RJ,487.39,16456,CENTRO EDUCACIONAL ALFREDO PRADO
31174009,3158300,Santana da Vargem,MG,487.39,16457,EE DONA AUGUSTA
23545607,2313203,Tamboril,CE,487.38,16458,EEEP ANTONIO MOTA FILHO
41057198,4128534,Ventania,PR,487.38,16459,ALBERTO DA SILVA PARANA C E EF M
42117500,4201950,Balneário Arroio do Silva,SC,487.38,16460,EMEB JARDIM ATLANTICO
42010594,4208807,Jaguaruna,SC,487.37,16461,EEB MARECHAL LUZ
21001294,2100832,Apicum-Açu,MA,487.37,16462,CEEFM JOAQUIM AMADO
17052386,1709500,Gurupi,TO,487.37,16463,GRUPO EDUCACIONAL MODERNO
41002873,4120200,Porto Rico,PR,487.36,16464,MANOEL ROMAO NETTO C E EF M
31034118,3137205,Lagoa da Prata,MG,487.36,16465,EE MONSENHOR ALFREDO DOHR
41018656,4122503,Roncador,PR,487.36,16466,ULYSSES GUIMARAES C E EF M N
16007441,1600303,Macapá,AP,487.35,16467,ESC EST PROF ESTHER DA SILVA VIRGOLINO
35013687,3524402,Jacareí,SP,487.35,16468,FRANCISCO GOMES DA SILVA PRADO DR
29260256,2917201,Ituaçu,BA,487.35,16469,EE - COLEGIO ESTADUAL FREI PEDRO TOMAS MARGALLO
35042286,3524402,Jacareí,SP,487.35,16470,ADHERBAL DE CASTRO PROF
52006816,5208103,Formoso,GO,487.35,16471,COLEGIO ESTADUAL CASTRO ALVES
42039576,4215679,Santa Terezinha,SC,487.35,16472,EEB PE JOAO KOMINEK
35352603,3552502,Suzano,SP,487.35,16473,GILBERTO DE CARVALHO PROFESSOR
35020941,3514908,Elias Fausto,SP,487.34,16474,MASCARENHAS DE MORAES GENERAL
33085480,3304557,Rio de Janeiro,RJ,487.34,16475,CE LEONEL AZEVEDO
50006312,5002704,Campo Grande,MS,487.33,16476,EE ORCIRIO THIAGO DE OLIVEIRA
52089614,5208707,Goiânia,GO,487.32,16477,COLEGIO ESTADUAL DEPUTADO JOSE LUCIANO
31108413,3109303,Buritis,MG,487.32,16478,EE ARGEMIRO ANTONIO PRADO
26098482,2604205,Catende,PE,487.32,16479,ESCOLA DE REFERENCIA EM ENSINO MEDIO MENDO SAMPAIO
24021490,2400604,Almino Afonso,RN,487.32,16480,ESCOLA ESTADUAL ESTUDANTE RONALD NEO JUNIOR
35027364,3524501,Jaci,SP,487.32,16481,JOSE EMYGDIO DE FARIA DOUTOR
41367103,4113254,Laranjal,PR,487.32,16482,PINHAL GRANDE C E C EF M
41060466,4104907,Castro,PR,487.32,16483,NICOLAU BALTASAR C E PE EF M
41030397,4113700,Londrina,PR,487.31,16484,CLEIA GODOY F SILVA C E PROFA EF M
35032530,3542206,Rancharia,SP,487.31,16485,ANTONIO JOSE DOS SANTOS DOM
35924659,3508405,Cabreúva,SP,487.31,16486,EUGENIA FERRAREZI NUNES
51009730,5108808,Nova Guarita,MT,487.31,16487,EE 13 DE MAIO
29065356,2919157,Lapão,BA,487.31,16488,EE - COLEGIO ESTADUAL JUSTINIANO DE CASTRO DOURADO
35020485,3512209,Conchal,SP,487.3,16489,ORESTES LADEIRA PE
35036161,3537800,Piedade,SP,487.3,16490,MARIA IGNES ARAUJO PAULA SANTOS PROFESSORA
31174921,3170701,Varginha,MG,487.3,16491,EE BRASIL
31140856,3120904,Curvelo,MG,487.29,16492,EE IRMA CLARENTINA
35043047,3549805,São José do Rio Preto,SP,487.29,16493,LEONOR DA SILVA CARRAMONA PROFESSORA
24002291,2408003,Mossoró,RN,487.28,16494,EE MOREIRA DIAS ENS FUNDAMENTAL E MEDIO
35902559,3509502,Campinas,SP,487.28,16495,VENERANDA MARTINS SIQUEIRA DONA
33159394,3304557,Rio de Janeiro,RJ,487.28,16496,CENTRO EDUCACIONAL ILHA DO GOVERNADOR
29284104,2919702,Macarani,BA,487.28,16497,EE - COLEGIO NORMAL SAO PEDRO
43100074,4314407,Pelotas,RS,487.28,16498,COL ESTADUAL DOM JOAO BRAGA
25076590,2504009,Campina Grande,PB,487.28,16499,EEEFM JOSE MIGUEL LEAO
35041348,3510609,Carapicuíba,SP,487.27,16500,BASILIO BOSNIAC
35107759,3550308,São Paulo,SP,487.27,16501,PRAXIS COLEGIO
35018880,3509502,Campinas,SP,487.26,16502,CARLOS FRANCISCO DE PAULA PROFESSOR
51033062,5100508,Alto Paraguai,MT,487.26,16503,EE HENRIQUE JOSE TRINDADE
43140726,4318804,São Lourenço do Sul,RS,487.25,16504,ESC EST ENS MED CRUZEIRO DO SUL
15034640,1500800,Ananindeua,PA,487.23,16505,EEEFM LUIZ NUNES DIREITO
15038700,1501402,Belém,PA,487.23,16506,EEEFM VISCONDE DE SOUZA FRANCO
35015519,3522406,Itapeva,SP,487.23,16507,JOSE VASQUES FERRARI PROFESSOR
35444388,3515004,Embu das Artes,SP,487.23,16508,MARLENE APARECIDA MAIA OLBERG PROFESSORA
35019677,3523404,Itatiba,SP,487.22,16509,MANUEL EUCLIDES DE BRITO
31115126,3121209,Delfinópolis,MG,487.22,16510,EE PROFESSORA NEIVA MARIA LEITE
35001016,3550308,São Paulo,SP,487.21,16511,ALBERTO CARDOSO DE MELLO NETO DR
28040201,2806206,Salgado,SE,487.21,16512,COLEGIO ESTADUAL DEPUTADO JOALDO VIEIRA BARBOSA
35923217,3539806,Poá,SP,487.21,16513,HELENA LOUREIRO ROSSI PROFESSORA
29094194,2910800,Feira de Santana,BA,487.21,16514,EE - COLEGIO ESTADUAL ERNESTO CARNEIRO RIBEIRO
31175366,3101607,Alfenas,MG,487.21,16515,EM DR EMILIO SILVEIRA
35917540,3519071,Hortolândia,SP,487.21,16516,CONCEICAO APARECIDA TERZA GOMES CARDINALES PROFESSORA
35022135,3532058,Motuca,SP,487.21,16517,ADOLPHO THOMAS DE AQUINO
31008702,3118601,Contagem,MG,487.2,16518,EE CONFRADE ANTONIO PEDRO DE CASTRO
22121935,2211001,Teresina,PI,487.2,16519,UNIDADE ESCOLAR NOSSA SENHORA DA PAZ
35031999,3541406,Presidente Prudente,SP,487.2,16520,JOSE FOZ DOUTOR
42057868,4218855,União do Oeste,SC,487.2,16521,EEB SAO LUIZ
23070820,2304400,Fortaleza,CE,487.2,16522,EEFM PADRE GUILHERME WAESSEN
41104978,4119301,Pinhão,PR,487.2,16523,SAO JOSE C E C EF M
31148164,3168606,Teófilo Otoni,MG,487.2,16524,EE DA CABECEIRA DE SAO PEDRO
25092871,2507507,João Pessoa,PB,487.19,16525,CENTRO PROFIS DEP ANTONIO CABRAL
35000401,3550308,São Paulo,SP,487.19,16526,MARQUES DE TAMANDARE ALMIRANTE
43115942,4306072,Cristal do Sul,RS,487.19,16527,ESC EST ENSINO MEDIO MATHIAS BALDUINO HUPPES
33090351,3304904,São Gonçalo,RJ,487.19,16528,CE DOUTOR RODOLPHO SIQUEIRA
43111769,4315354,Quinze de Novembro,RS,487.19,16529,EEEB MENINO DEUS
35016937,3557006,Votorantim,SP,487.19,16530,PEREIRA INACIO COMENDADOR
31010731,3157807,Santa Luzia,MG,487.18,16531,EE LEONINA MOURTHE DE ARAUJO
42021910,4216206,São Francisco do Sul,SC,487.18,16532,EEB SANTA CATARINA
29327261,2925501,Prado,BA,487.18,16533,ESCOLA ALGEZIRO MOURA
41074360,4113452,Lindoeste,PR,487.18,16534,LINDOESTE C E EF M
41046617,4103602,Cambará,PR,487.18,16535,GENEROSO MARQUES C E DR EF M
35265469,3551009,São Vicente,SP,487.18,16536,CENTRO MUNICIPAL DE EDUCACAO SUPLETIVA
52035352,5208707,Goiânia,GO,487.17,16537,COLEGIO ESTADUAL PARQUE DOS BURITIS
15212203,1501402,Belém,PA,487.17,16538,EEEM RAYMUNDO MARTINS VIANNA
50021338,5005707,Naviraí,MS,487.17,16539,EE VINICIUS DE MORAES
31276898,3130655,Indaiabira,MG,487.17,16540,EE ANTONIO MIRANDA
35272504,3556701,Vinhedo,SP,487.16,16541,ANDRE FRANCO MONTORO PROFESSOR EM
31041963,3101805,Alpercata,MG,487.16,16542,EE TEREZINHA PINTO FERNANDES MAIA
33109664,3304557,Rio de Janeiro,RJ,487.16,16543,CENTRO EDUCACIONAL SOUZA MADEIRA LTDA - ME
35047259,3556503,Várzea Paulista,SP,487.16,16544,ARMANDO DIAS
41137868,4125506,São José dos Pinhais,PR,487.14,16545,IPE C E EF M
35913443,3516309,Francisco Morato,SP,487.14,16546,JOSE DE BARROS MARTINS EDITOR
42134960,4209102,Joinville,SC,487.14,16547,EEM PROF ELADIR SKIBINSKI
22024271,2211001,Teresina,PI,487.14,16548,ESCOLA MUNICIPAL SAO SEBASTIAO
52098532,5205109,Catalão,GO,487.14,16549,ESCOLA SESI CATALAO
21135266,2110104,Santa Quitéria do Maranhão,MA,487.14,16550,UE COSTA E SILVA
35912682,3552809,Taboão da Serra,SP,487.13,16551,NEUSA DEMETRIO PROFESSORA
35026189,3527108,Lins,SP,487.13,16552,21 DE ABRIL
41140621,4118204,Paranaguá,PR,487.13,16553,ESTADOS U DA AMERICA C E EF M
31140376,3105004,Baldim,MG,487.13,16554,EE OSCAR ARTUR GUIMARAES
42065470,4208203,Itajaí,SC,487.12,16555,CE PEDRO RIZZI
35130321,3550308,São Paulo,SP,487.11,16556,THAYANE LUZIMARA COSTA VALCACER PROFESSORA
22025987,2211001,Teresina,PI,487.11,16557,INSTITUTO EDUCACIONAL FRANKLIN ROCHA
35223013,3505708,Barueri,SP,487.1,16558,JOAO CARVALHO DE LIMA EMEF
33139725,3305000,São João da Barra,RJ,487.1,16559,ESCOLA MUNICIPAL DOMINGOS FERNANDES DA COSTA
43046126,4301636,Balneário Pinhal,RS,487.09,16560,EEEM DIOGO PENHA
35038097,3550308,São Paulo,SP,487.09,16561,ITALO BETARELLO
26106957,2600054,Abreu e Lima,PE,487.09,16562,ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ RODOLFO DE ARAUJO JUNIOR
31158429,3111101,Campina Verde,MG,487.08,16563,CESEC PROFESSORA ROMILDA DINIZ
35028332,3529104,Marinópolis,SP,487.08,16564,ANTONIO MARIN CRUZ
35985223,3513009,Cotia,SP,487.08,16565,CEL JTO A EE PEDRO CASEMIRO LEITE PROFESSOR
22131590,2205540,Lagoinha do Piauí,PI,487.07,16566,UNIDADE ESCOLAR MOISANIEL ALVES DE SOUSA
35029427,3530102,Mirandópolis,SP,487.07,16567,EDGAR RAIMUNDO DA COSTA DR
35042560,3552403,Sumaré,SP,487.07,16568,MARIA CHEILA ALVES PROFESSORA
43069045,4309209,Gravataí,RS,487.07,16569,EEEM FREI VELLOSO
41056264,4127106,Telêmaco Borba,PR,487.07,16570,JARDIM ALEGRE C E EF M PROFIS
26123479,2611606,Recife,PE,487.06,16571,ESCOLA ALBERTO TORRES
52047210,5212501,Luziânia,GO,487.06,16572,COLEGIO ESTADUAL PROFESSOR ANTONIO VALDIR RORIZ
31043036,3127701,Governador Valadares,MG,487.06,16573,CESEC DE GOVERNADOR VALADARES
21096040,2105302,Imperatriz,MA,487.06,16574,CENTRO DE ENSINO VINICIUS DE MORAES
29302218,2913606,Ilhéus,BA,487.05,16575,EE - COLEGIO ESTADUAL EDUARDO CATALAO
43101100,4314407,Pelotas,RS,487.05,16576,ESC EST ENS MED SANTA RITA
35001600,3550308,São Paulo,SP,487.05,16577,PLINIO BARRETO
42067111,4212007,Palma Sola,SC,487.05,16578,EEB CLAUDINO CRESTANI
11011661,1100114,Jaru,RO,487.05,16579,EEEFM PROF DAYSE MARA DE OLIVEIRA MARTINS
31045136,3158201,Santa Maria do Suaçuí,MG,487.05,16580,EE ANA NUNES HORTA
33069310,3304557,Rio de Janeiro,RJ,487.05,16581,0312006 ESCOLA MUNICIPAL MINISTRO OROSIMBO NONATO
31302813,3127701,Governador Valadares,MG,487.05,16582,EM IVO DE TASSIS
33091382,3304904,São Gonçalo,RJ,487.04,16583,CE CORONEL FRANCISCO LIMA
31081876,3143302,Montes Claros,MG,487.04,16584,EE DE SAO PEDRO DA GARCA
35011587,3518701,Guarujá,SP,487.03,16585,VICENTE DE CARVALHO
11029480,1100288,Rolim de Moura,RO,487.03,16586,EEEFM TANCREDO DE ALMEIDA NEVES
35923990,3550308,São Paulo,SP,487.03,16587,REPUBLICA DO SURINAME
11028424,1100098,Espigão D'Oeste,RO,487.02,16588,EEEFM 7 DE SETEMBRO
31166812,3103504,Araguari,MG,487.02,16589,EE JOSE CARNEIRO DA CUNHA
41369742,4114302,Mandirituba,PR,487.02,16590,MARIA SENEK WOSNHAKI C E C PROFA EF M
33152942,3303906,Petrópolis,RJ,487.02,16591,SUPLETIVO NOTA 10
35916559,3552502,Suzano,SP,487.01,16592,JOVIANO SATLER DE LIMA PROFESSOR
41101006,4109401,Guarapuava,PR,487.01,16593,PALMEIRINHA C E DO C DE EF M
23073039,2304400,Fortaleza,CE,487,16594,COLEGIO ESTADUAL LICEU DO CEARA
35154672,3541000,Praia Grande,SP,487,16595,CENTURION COLEGIO
27050289,2704302,Maceió,AL,486.99,16596,COLEGIO CARVALHO LTDA-ME II
35038261,3550308,São Paulo,SP,486.99,16597,ADRIAO BERNARDES PROF
41010540,4126108,São Tomé,PR,486.99,16598,SANTOS DUMONT C E EM N
28014693,2802007,Divina Pastora,SE,486.99,16599,COL ESTADUAL DR JOAO DE MELO PRADO
33115303,3303500,Nova Iguaçu,RJ,486.99,16600,ESCOLA DO CENTRO DE ATIVIDADES DE NOVA IGUACU
33077576,3304557,Rio de Janeiro,RJ,486.98,16601,CE VICTOR HUGO
35915749,3513801,Diadema,SP,486.98,16602,JOSE MARCATO
51093723,5107941,Tabaporã,MT,486.98,16603,EE ALFREDO TREUHERZ
23064676,2304400,Fortaleza,CE,486.98,16604,EEFM PROFESSORA ADALGISA BONFIM SOARES
11023678,1100346,Alvorada D'Oeste,RO,486.98,16605,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL E MEDIO SANTA ANA
52054101,5218102,Portelândia,GO,486.98,16606,COLEGIO ESTADUAL MANOEL COSTA LIMA
35033832,3529005,Marília,SP,486.97,16607,ANTONIO AUGUSTO NETTO
42052050,4204202,Chapecó,SC,486.97,16608,EEB SAAD ANTONIO SARQUIS
35048461,3526902,Limeira,SP,486.97,16609,ARLINDO SILVESTRE PROFESSOR
35007959,3543303,Ribeirão Pires,SP,486.97,16610,ALVARO DE SOUZA VIEIRA
35025483,3506003,Bauru,SP,486.97,16611,CAROLINA LOPES DE ALMEIDA PROFA
31128449,3110202,Cajuri,MG,486.97,16612,EE CAPITAO ARNALDO DIAS ANDRADE
35900461,3549102,São João da Boa Vista,SP,486.96,16613,ISAURA TEIXEIRA VASCONCELLOS PROFESSORA
24057657,2408102,Natal,RN,486.95,16614,EE CASTRO ALVES ENS DE 1º E DE 2º GRAU
24058327,2408102,Natal,RN,486.94,16615,EE PROF JOSE FERNANDES MACHADO ENS 1 E 2 GR
33088691,3304904,São Gonçalo,RJ,486.94,16616,CEJA SAO GONCALO
28083407,2800308,Aracaju,SE,486.94,16617,EXPOCURSO CURSO E COLEGIO
41054806,4117305,Ortigueira,PR,486.94,16618,TEOTONIO VILELLA C E C DR EF M
35925287,3530706,Mogi Guaçu,SP,486.93,16619,NELSON GIRARD PROF
42080193,4202909,Brusque,SC,486.93,16620,EEB OSVALDO REIS
25033204,2500106,Água Branca,PB,486.93,16621,EEEFM JOSE NOMINANDO
35007500,3513801,Diadema,SP,486.93,16622,FABIO EDUARDO RAMOS ESQUIVEL
35921324,3550308,São Paulo,SP,486.93,16623,LUCAS ROSCHEL RASQUINHO
13055216,1302603,Manaus,AM,486.93,16624,ESCOLA ESTADUAL PROFESSORA ALICE SALERNO GOMES DE LIMA
22021060,2205557,Lagoa Alegre,PI,486.93,16625,UNID ESC ELON MACHADO MOITA
41016777,4107702,Fênix,PR,486.93,16626,SANTO INACIO DE LOYOLA C E EF M N
35004595,3550308,São Paulo,SP,486.92,16627,LYGIA DE AZEVEDO SOUZA E SA PROFESSORA
35001004,3550308,São Paulo,SP,486.92,16628,EURICO FIGUEIREDO PROF
22080686,2204352,Geminiano,PI,486.92,16629,ESCOLA ESTADUAL PEDRO EVANGELISTA CAMINHA
33134049,3304557,Rio de Janeiro,RJ,486.91,16630,CE PROFESSORA MARIA TEREZINHA DE CARVALHO MACHADO
35980171,3538709,Piracicaba,SP,486.91,16631,CEEJA ANTONIO JOSE FALCONE PROFESSOR
42069971,4202008,Balneário Camboriú,SC,486.9,16632,EEB RUIZELIO CABRAL
35904090,3525904,Jundiaí,SP,486.9,16633,JURANDYR DE SOUZA LIMA
31158674,3117306,Conceição das Alagoas,MG,486.89,16634,EE JOSE ALEXANDRE MIZIARA
35000673,3550308,São Paulo,SP,486.89,16635,PAULO EGYDIO DE OLIVEIRA CARVALHO SENADOR
51049880,5104609,Itiquira,MT,486.89,16636,EE BONIFACIO SACHETTI
33115508,3304904,São Gonçalo,RJ,486.89,16637,COL SENES EMPRE EDUC SAO FRAN DA ASSIS
23188545,2304400,Fortaleza,CE,486.87,16638,CERE MARIA JOSE SANTOS FERREIRA GOMES
29385334,2903904,Bom Jesus da Lapa,BA,486.87,16639,EE - COLEGIO MODELO LUIS EDUARDO MAGALHAES
35908587,3515004,Embu das Artes,SP,486.87,16640,ODETE MARIA DE FREITAS
35005551,3509205,Cajamar,SP,486.86,16641,JOAQUIM MARQUES DA SILVA SOBRINHO TTE
43175708,4312401,Montenegro,RS,486.85,16642,COLEGIO CIENTIFICO DE MONTENEGRO
35037138,3522208,Itapecerica da Serra,SP,486.84,16643,GERTRUDES EDER
29064147,2914604,Irecê,BA,486.84,16644,EE - COLEGIO ESTADUAL LUIZ VIANA FILHO
35010364,3525003,Jandira,SP,486.84,16645,DORVALINO ABILIO TEIXEIRA
41070062,4103354,Braganey,PR,486.84,16646,JOSE DE ALENCAR C E C E F M N
35004868,3550308,São Paulo,SP,486.83,16647,LEONOR QUADROS
35985168,3550308,São Paulo,SP,486.83,16648,CEL JTO A EE PAULINO NUNES ESPOSO
53003616,5300108,Brasília,DF,486.83,16649,CED 06 DE TAGUATINGA
42000220,4205407,Florianópolis,SC,486.83,16650,EEB PROF HENRIQUE STODIECK
29422710,2900702,Alagoinhas,BA,486.83,16651,CENTRO DE EDUCACAO PROFISSIONAL DE ALAGOINHAS
35039123,3550308,São Paulo,SP,486.82,16652,CHARLES DE GAULLE
35254034,3525904,Jundiaí,SP,486.82,16653,ANDRE FRANCO MONTORO PROF DR CENTRO MUN EDUC EJA
35015714,3540606,Porto Feliz,SP,486.82,16654,SECKLER MONSENHOR
35012221,3541000,Praia Grande,SP,486.82,16655,LAUDELINO FERNANDES DOS SANTOS PROFESSOR
42093716,4209409,Laguna,SC,486.82,16656,EEB SANTA MARTA
42039975,4208104,Itaiópolis,SC,486.82,16657,EEB PAULO CRISTIANO HEYSE
43152210,4320354,Sentinela do Sul,RS,486.81,16658,INST EST PROF VICENTE LUIZ FERREIRA
22128760,2205805,Luzilândia,PI,486.81,16659,UNID ESC PROFESSORA CLEONICE DE CASTRO TELES
41048903,4124103,Santo Antônio da Platina,PR,486.8,16660,UBALDINO DO AMARAL C E DR EF M
29298954,2911204,Gandu,BA,486.8,16661,EE - COLEGIO ESTADUAL POLIVALENTE DE GANDU
31141801,3167202,Sete Lagoas,MG,486.8,16662,EE DEPUTADO RENATO AZEREDO
35106872,3550308,São Paulo,SP,486.8,16663,JULIO VERNE COLEGIO
28027140,2803708,Macambira,SE,486.8,16664,ESCOLA MUNICIPAL CECILIO EUGENIO ALVES
33165262,3303302,Niterói,RJ,486.8,16665,EFONAPE
41101820,4110201,Inácio Martins,PR,486.79,16666,PARIGOT DE SOUZA C E EF M
31009253,3130101,Igarapé,MG,486.79,16667,EE JOAQUIM JOSE PEREIRA
35110139,3548500,Santos,SP,486.79,16668,MODELO ESCOLA
31075680,3144003,Mutum,MG,486.79,16669,EE MARIA LUIZA ALVES VIEIRA
29191211,2927408,Salvador,BA,486.78,16670,EE - COLEGIO ESTADUAL DE APLICACAO ANISIO TEIXEIRA
26012081,2612208,Salgueiro,PE,486.78,16671,ESCOLA AGRICOLA DE UMAS
29093260,2910800,Feira de Santana,BA,486.78,16672,EE - COLEGIO ESTADUAL GENERAL OSORIO
35021957,3503208,Araraquara,SP,486.78,16673,AUGUSTO DA SILVA CESAR PROF
31134007,3130002,Ibituruna,MG,486.78,16674,EE PROFESSOR JULIO BUENO
32040717,3205309,Vitória,ES,486.77,16675,EEEFM DESEMBARGADOR CARLOS XAVIER PAES BARRETO
42090148,4210308,Major Vieira,SC,486.77,16676,EEB LUIZ DAVET
35048136,3513009,Cotia,SP,486.76,16677,KENKITI SIMOMOTO
41374070,4117701,Palmeira,PR,486.76,16678,CENTRO EST EDUC PROFIS AG GETULIO VARGAS
52056724,5215702,Palmeiras de Goiás,GO,486.75,16679,COLEGIO ESTADUAL DE PALMEIRAS DE GOIAS
35010133,3515004,Embu das Artes,SP,486.75,16680,MARIA AUXILIADORA
33051127,3301850,Guapimirim,RJ,486.75,16681,CE CORTUME CARIOCA
35908769,3548708,São Bernardo do Campo,SP,486.75,16682,VILMA APPARECIDA ANSELMO SILVEIRA PROFESSORA
31008494,3118601,Contagem,MG,486.74,16683,EE LAURITA DE MELLO MOREIRA
11033835,1100304,Vilhena,RO,486.74,16684,EEEFM ZILDA DA FROTA UCHOA
35903498,3509403,Cajuru,SP,486.74,16685,GERALDO TORRANO PROFESSOR
35901222,3525201,Jarinu,SP,486.74,16686,ZULMIRO ALVES DE SIQUEIRA
31002305,3106200,Belo Horizonte,MG,486.73,16687,EE PROFESSOR BOLIVAR DE FREITAS
33028974,3305505,Saquarema,RJ,486.73,16688,CE RIO DE AREIA
35013754,3549904,São José dos Campos,SP,486.72,16689,MARIA LUIZA DE GUIMARAES MEDEIROS PROFESSORA
31001821,3106200,Belo Horizonte,MG,486.72,16690,EE PROFESSORA MARIA AMELIA GUIMARAES
26019370,2612471,Santa Cruz da Baixa Verde,PE,486.72,16691,ESCOLA SANTA CRUZ
33170614,3304144,Queimados,RJ,486.72,16692,ESCOLA TECNICA RJ SS LTDA ME
28018125,2800308,Aracaju,SE,486.71,16693,COLEGIO ESTADUAL GOVERNADOR VALADARES
35000024,3550308,São Paulo,SP,486.71,16694,GAVIAO PEIXOTO BRIGADEIRO
29181488,2927408,Salvador,BA,486.71,16695,EE - COLEGIO ESTADUAL GOVERNADOR LOMANTO JUNIOR
50029053,5002951,Chapadão do Sul,MS,486.71,16696,ESCOLA ESTADUAL JORGE AMADO
29277728,2933307,Vitória da Conquista,BA,486.71,16697,EE - COLEGIO ESTADUAL ABDIAS MENEZES
