CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank
3138351,LEME DO PRADO,MG,491.92,1415
3301900,ITABORAI,RJ,491.9,1416
3304151,QUISSAMA,RJ,491.86,1417
4321956,TRINDADE DO SUL,RS,491.85,1418
3531506,MONTE AZUL PAULISTA,SP,491.84,1419
4201950,BALNEARIO ARROIO DO SILVA,SC,491.82,1420
3114105,CARMO DE MINAS,MG,491.81,1421
4321303,TAQUARI,RS,491.78,1422
3528809,MARACAI,SP,491.77,1423
3130101,IGARAPE,MG,491.74,1424
3520400,ILHABELA,SP,491.74,1425
3132602,ITAMARATI DE MINAS,MG,491.74,1426
3148707,PEDRA AZUL,MG,491.72,1427
3134103,ITUETA,MG,491.7,1428
4306932,ENTRE-IJUIS,RS,491.7,1429
3167806,SOLEDADE DE MINAS,MG,491.69,1430
3520608,INDIANA,SP,491.65,1431
4203956,CAPIVARI DE BAIXO,SC,491.64,1432
3301876,IGUABA GRANDE,RJ,491.56,1433
2907509,CATU,BA,491.54,1434
3515608,FERNANDO PRESTES,SP,491.54,1435
2510808,PATOS,PB,491.49,1436
3136306,JOAO PINHEIRO,MG,491.48,1437
4313086,NOVA PADUA,RS,491.46,1438
3502309,ANHEMBI,SP,491.45,1439
2613909,SERRA TALHADA,PE,491.44,1440
2612505,SANTA CRUZ DO CAPIBARIBE,PE,491.44,1441
3541307,PRESIDENTE EPITACIO,SP,491.44,1442
3169703,TURMALINA,MG,491.43,1443
4323804,XANGRI-LA,RS,491.42,1444
4213807,PRAIA GRANDE,SC,491.36,1445
4126272,SAUDADE DO IGUACU,PR,491.36,1446
4322343,UBIRETAMA,RS,491.36,1447
2601201,ARCOVERDE,PE,491.35,1448
1502764,CUMARU DO NORTE,PA,491.34,1449
3535002,PALESTINA,SP,491.33,1450
3100302,ABRE CAMPO,MG,491.32,1451
3304508,RIO DAS FLORES,RJ,491.3,1452
3104809,AUGUSTO DE LIMA,MG,491.3,1453
3132503,ITAMARANDIBA,MG,491.29,1454
3555406,UBATUBA,SP,491.27,1455
3118908,CORDISBURGO,MG,491.26,1456
3543501,RIVERSUL,SP,491.24,1457
3555802,URANIA,SP,491.24,1458
3171204,VESPASIANO,MG,491.23,1459
3160504,SANTO ANTONIO DO RIO ABAIXO,MG,491.21,1460
2916401,ITAPETINGA,BA,491.2,1461
3203205,LINHARES,ES,491.19,1462
4112306,JAPIRA,PR,491.19,1463
2918001,JEQUIE,BA,491.14,1464
3514106,DOIS CORREGOS,SP,491.12,1465
2606002,GARANHUNS,PE,491.1,1466
4313391,NOVO CABRAIS,RS,491.1,1467
3500402,AGUAS DA PRATA,SP,491.09,1468
3517703,GUARA,SP,491.08,1469
4314506,PINHEIRO MACHADO,RS,491.07,1470
4300059,AGUA SANTA,RS,491.05,1471
3552403,SUMARE,SP,491.02,1472
4219101,VARGEAO,SC,491.01,1473
3162922,SAO JOAQUIM DE BICAS,MG,491,1474
3535804,PARANAPANEMA,SP,490.99,1475
3145455,OLHOS-D AGUA,MG,490.99,1476
3537701,PIACATU,SP,490.98,1477
4102802,BELA VISTA DO PARAISO,PR,490.94,1478
2615706,TRIUNFO,PE,490.92,1479
4317301,SANTA VITORIA DO PALMAR,RS,490.87,1480
3527405,LUCELIA,SP,490.87,1481
4323002,VIAMAO,RS,490.86,1482
2510303,NOVA PALMEIRA,PB,490.85,1483
4314787,PONTE PRETA,RS,490.85,1484
3106101,BELMIRO BRAGA,MG,490.85,1485
4217006,SAO LUDGERO,SC,490.83,1486
3548104,SANTO ANTONIO DO JARDIM,SP,490.82,1487
3515194,ESPIRITO SANTO DO TURVO,SP,490.8,1488
2508802,MALTA,PB,490.75,1489
4301636,BALNEARIO PINHAL,RS,490.75,1490
3513801,DIADEMA,SP,490.74,1491
3152006,POMPEU,MG,490.73,1492
4211009,MONDAI,SC,490.68,1493
5209101,GOIATUBA,GO,490.64,1494
4219705,XAXIM,SC,490.62,1495
4313375,NOVA SANTA RITA,RS,490.61,1496
3508207,BURITIZAL,SP,490.61,1497
4202073,BALNEARIO GAIVOTA,SC,490.59,1498
3554706,TORRINHA,SP,490.58,1499
5212204,JUSSARA,GO,490.57,1500
4119954,PONTAL DO PARANA,PR,490.53,1501
3152600,POUSO ALTO,MG,490.43,1502
4307450,ESPERANCA DO SUL,RS,490.41,1503
4205506,FRAIBURGO,SC,490.4,1504
3157401,SANTA CRUZ DO ESCALVADO,MG,490.38,1505
4120150,PORTO BARREIRO,PR,490.37,1506
3202454,IBATIBA,ES,490.37,1507
5106224,NOVA MUTUM,MT,490.34,1508
4306502,DOM FELICIANO,RS,490.28,1509
4113007,JUSSARA,PR,490.28,1510
3525508,JOANOPOLIS,SP,490.27,1511
5003801,FATIMA DO SUL,MS,490.25,1512
5201207,ANHANGUERA,GO,490.25,1513
3166204,SENHORA DOS REMEDIOS,MG,490.19,1514
3100104,ABADIA DOS DOURADOS,MG,490.18,1515
3535606,PARAIBUNA,SP,490.16,1516
4205456,FORQUILHINHA,SC,490.12,1517
3556354,VARGEM,SP,490.11,1518
4316204,RONDINHA,RS,490.1,1519
5104104,GUARANTA DO NORTE,MT,490.09,1520
4107736,FERNANDES PINHEIRO,PR,490.06,1521
4317251,SANTA TEREZA,RS,490.06,1522
3110202,CAJURI,MG,490.05,1523
3500758,ALAMBARI,SP,490.03,1524
3513603,CUNHA,SP,490.02,1525
3135506,JEQUERI,MG,490,1526
3548401,SANTOPOLIS DO AGUAPEI,SP,489.99,1527
3522901,ITAPUI,SP,489.97,1528
3114808,CARVALHOS,MG,489.95,1529
5216304,PARANAIGUARA,GO,489.95,1530
4118204,PARANAGUA,PR,489.9,1531
3518503,GUAREI,SP,489.85,1532
3549607,SAO JOSE DO BARREIRO,SP,489.85,1533
4108601,GOIOERE,PR,489.84,1534
4109708,IBAITI,PR,489.84,1535
4212106,PALMITOS,SC,489.83,1536
3519808,ICEM,SP,489.75,1537
2305100,GUARAMIRANGA,CE,489.75,1538
2603900,CARNAIBA,PE,489.74,1539
3511201,CATIGUA,SP,489.73,1540
2517100,VARZEA,PB,489.73,1541
4307815,ESTRELA VELHA,RS,489.72,1542
3503109,ARANDU,SP,489.71,1543
5104559,ITAUBA,MT,489.69,1544
4114302,MANDIRITUBA,PR,489.67,1545
4323606,VISTA ALEGRE DO PRATA,RS,489.66,1546
4205555,FREI ROGERIO,SC,489.65,1547
2505105,CUITE,PB,489.65,1548
3522109,ITANHAEM,SP,489.64,1549
4315305,QUARAI,RS,489.62,1550
3511706,CHARQUEADA,SP,489.62,1551
3166303,SERICITA,MG,489.6,1552
3525607,JOAO RAMALHO,SP,489.59,1553
3117876,CONFINS,MG,489.55,1554
3131208,IPANEMA,MG,489.52,1555
4102406,BANDEIRANTES,PR,489.5,1556
3535101,PALMARES PAULISTA,SP,489.45,1557
4309001,GIRUA,RS,489.45,1558
3534807,OURO VERDE,SP,489.44,1559
3305703,SUMIDOURO,RJ,489.43,1560
5221601,URUACU,GO,489.42,1561
3108701,BRAS PIRES,MG,489.42,1562
4315131,POUSO NOVO,RS,489.4,1563
3527306,LOUVEIRA,SP,489.36,1564
3301801,ENGENHEIRO PAULO DE FRONTIN,RJ,489.35,1565
3142106,MIRADOURO,MG,489.35,1566
2706307,PALMEIRA DOS INDIOS,AL,489.34,1567
3513306,CRUZALIA,SP,489.34,1568
3170404,UNAI,MG,489.32,1569
5003108,CORGUINHO,MS,489.3,1570
3117603,CONCEICAO DO PARA,MG,489.3,1571
4202800,BRACO DO NORTE,SC,489.28,1572
4318507,SAO JOSE DO NORTE,RS,489.27,1573
3510203,CAPAO BONITO,SP,489.23,1574
4207007,ICARA,SC,489.22,1575
2513307,SANTA HELENA,PB,489.17,1576
3540101,PONGAI,SP,489.17,1577
3114709,CARVALHOPOLIS,MG,489.17,1578
2408508,OURO BRANCO,RN,489.09,1579
4305801,CONSTANTINA,RS,489.07,1580
3301603,DUAS BARRAS,RJ,489.06,1581
2501351,ASSUNCAO,PB,489.05,1582
4115408,MARMELEIRO,PR,489.05,1583
4128203,UNIAO DA VITORIA,PR,489.04,1584
4323457,VILA NOVA DO SUL,RS,489.04,1585
2103802,DOM PEDRO,MA,489.03,1586
3107505,BOM JARDIM DE MINAS,MG,489.03,1587
4103107,BOCAIUVA DO SUL,PR,489.03,1588
4114203,MANDAGUARI,PR,489.02,1589
4117222,NOVA SANTA ROSA,PR,489,1590
4315073,PORTO VERA CRUZ,RS,489,1591
3164803,SAO SEBASTIAO DO RIO PRETO,MG,488.99,1592
5004106,GUIA LOPES DA LAGUNA,MS,488.98,1593
4104659,CARAMBEI,PR,488.95,1594
3554607,TIMBURI,SP,488.95,1595
3532009,MORUNGABA,SP,488.92,1596
2504306,CATOLE DO ROCHA,PB,488.9,1597
4103222,BOM SUCESSO DO SUL,PR,488.9,1598
4314555,PIRAPO,RS,488.89,1599
4202305,BIGUACU,SC,488.85,1600
4315701,RIO PARDO,RS,488.83,1601
4301107,ARROIO DOS RATOS,RS,488.8,1602
4124103,SANTO ANTONIO DA PLATINA,PR,488.77,1603
2313104,TABULEIRO DO NORTE,CE,488.76,1604
3202306,GUACUI,ES,488.76,1605
4211652,NOVO HORIZONTE,SC,488.76,1606
3512209,CONCHAL,SP,488.74,1607
4319406,SAO PEDRO DO SUL,RS,488.72,1608
4110805,IRETAMA,PR,488.72,1609
3512605,CORONEL MACEDO,SP,488.7,1610
4207759,IRACEMINHA,SC,488.7,1611
2913903,IPIAU,BA,488.68,1612
4304408,CANELA,RS,488.67,1613
5006309,PARANAIBA,MS,488.63,1614
3157302,SANTA BARBARA DO TUGURIO,MG,488.62,1615
3521804,ITAI,SP,488.6,1616
3130655,INDAIABIRA,MG,488.57,1617
3124104,ESMERALDAS,MG,488.53,1618
1721000,PALMAS,TO,488.53,1619
3204559,SANTA MARIA DE JETIBA,ES,488.52,1620
4211801,OURO,SC,488.52,1621
4202875,BRUNOPOLIS,SC,488.48,1622
3519303,IBATE,SP,488.42,1623
4206207,GRAVATAL,SC,488.38,1624
5000609,AMAMBAI,MS,488.36,1625
4208955,JARDINOPOLIS,SC,488.36,1626
5212105,JOVIANIA,GO,488.35,1627
4119301,PINHAO,PR,488.34,1628
3515103,EMBU-GUACU,SP,488.3,1629
4215307,SALETE,SC,488.3,1630
3509403,CAJURU,SP,488.29,1631
3202405,GUARAPARI,ES,488.28,1632
4102000,ASSIS CHATEAUBRIAND,PR,488.25,1633
3103306,ARACITABA,MG,488.24,1634
3107208,BOCAINA DE MINAS,MG,488.22,1635
3505609,BARRINHA,SP,488.21,1636
5107909,SINOP,MT,488.2,1637
4212809,BALNEARIO PICARRAS,SC,488.19,1638
4210001,LUIZ ALVES,SC,488.16,1639
4203600,CAMPOS NOVOS,SC,488.16,1640
4316709,SANTA BARBARA DO SUL,RS,488.16,1641
3110509,CAMANDUCAIA,MG,488.11,1642
5200100,ABADIANIA,GO,488.1,1643
3165909,SENADOR MODESTINO GONCALVES,MG,488.1,1644
4204178,CERRO NEGRO,SC,488.08,1645
3136652,JUATUBA,MG,488.07,1646
4315149,PRESIDENTE LUCENA,RS,488.05,1647
4123501,SANTA HELENA,PR,488.03,1648
4323705,VISTA GAUCHA,RS,488.01,1649
3138302,LEANDRO FERREIRA,MG,488,1650
5107925,SORRISO,MT,487.98,1651
4216404,SAO JOAO DO SUL,SC,487.98,1652
3120201,CRISTAIS,MG,487.96,1653
4305871,CORONEL BARROS,RS,487.96,1654
4300505,ALPESTRE,RS,487.94,1655
4125209,SAO JORGE D OESTE,PR,487.92,1656
3157278,SANTA BARBARA DO MONTE VERDE,MG,487.92,1657
3300936,CARAPEBUS,RJ,487.91,1658
2923506,PALMEIRAS,BA,487.88,1659
3511607,CESARIO LANGE,SP,487.86,1660
4116950,NOVA ESPERANCA DO SUDOESTE,PR,487.79,1661
4218905,URUBICI,SC,487.76,1662
4116000,MIRASELVA,PR,487.75,1663
3150703,PIRAJUBA,MG,487.71,1664
4122008,RIO AZUL,PR,487.71,1665
2909802,CRUZ DAS ALMAS,BA,487.7,1666
5211305,ITARUMA,GO,487.7,1667
3161502,SAO GERALDO,MG,487.69,1668
3149200,PEDRINOPOLIS,MG,487.69,1669
3163201,SAO JOSE DO ALEGRE,MG,487.68,1670
4321493,TOROPI,RS,487.68,1671
5220405,SAO SIMAO,GO,487.65,1672
4126801,TAPEJARA,PR,487.64,1673
4108205,FORMOSA DO OESTE,PR,487.62,1674
4311791,MARATA,RS,487.61,1675
3112505,CAPIM BRANCO,MG,487.57,1676
4106803,CRUZ MACHADO,PR,487.51,1677
3503505,AREIAS,SP,487.49,1678
4102901,BITURUNA,PR,487.48,1679
3551504,SERRANA,SP,487.47,1680
3520707,INDIAPORA,SP,487.46,1681
4110656,IRACEMA DO OESTE,PR,487.41,1682
4305447,CHUVISCA,RS,487.41,1683
3509908,CANANEIA,SP,487.4,1684
3301405,CONCEICAO DE MACABU,RJ,487.36,1685
3514957,EMBAUBA,SP,487.33,1686
4212205,PAPANDUVA,SC,487.33,1687
3515004,EMBU DAS ARTES,SP,487.24,1688
5102637,CAMPO NOVO DO PARECIS,MT,487.23,1689
2609006,MACAPARANA,PE,487.22,1690
2919108,LAMARAO,BA,487.2,1691
3154150,REDUTO,MG,487.2,1692
3122504,DOM CAVATI,MG,487.17,1693
4119004,PEROLA D OESTE,PR,487.15,1694
2610707,PAULISTA,PE,487.09,1695
2207702,PARNAIBA,PI,487.09,1696
4112702,JATAIZINHO,PR,487.07,1697
4123006,SALTO DO LONTRA,PR,487.04,1698
5100250,ALTA FLORESTA,MT,487.01,1699
4310751,IVORA,RS,486.99,1700
3302007,ITAGUAI,RJ,486.96,1701
3529609,MERIDIANO,SP,486.93,1702
3115201,CONCEICAO DA BARRA DE MINAS,MG,486.93,1703
4300604,ALVORADA,RS,486.91,1704
3531001,MONCOES,SP,486.89,1705
4316956,SANTA MARIA DO HERVAL,RS,486.88,1706
4305009,CATUIPE,RS,486.85,1707
3109253,BUGRE,MG,486.81,1708
4305371,CHARRUA,RS,486.78,1709
3159308,SANTA RITA DE JACUTINGA,MG,486.77,1710
4113809,LUPIONOPOLIS,PR,486.72,1711
4106209,CONTENDA,PR,486.72,1712
4200903,ANGELINA,SC,486.68,1713
5220157,SAO LUIZ DO NORTE,GO,486.68,1714
2411908,SAO FRANCISCO DO OESTE,RN,486.67,1715
4217402,SCHROEDER,SC,486.65,1716
5104526,IPIRANGA DO NORTE,MT,486.62,1717
4301404,ARVOREZINHA,RS,486.61,1718
3507100,BOM JESUS DOS PERDOES,SP,486.58,1719
3156700,SABARA,MG,486.56,1720
3157807,SANTA LUZIA,MG,486.55,1721
4110003,IGUARACU,PR,486.54,1722
2616407,VITORIA DE SANTO ANTAO,PE,486.53,1723
2413003,SAO VICENTE,RN,486.52,1724
3127602,GOUVEIA,MG,486.52,1725
4107157,DIAMANTE D OESTE,PR,486.51,1726
2312700,SENADOR POMPEU,CE,486.49,1727
2305506,IGUATU,CE,486.48,1728
4323770,WESTFALIA,RS,486.48,1729
2925303,PORTO SEGURO,BA,486.46,1730
4309803,IBIACA,RS,486.21,1731
3200409,ANCHIETA,ES,486.21,1732
4302402,BOM RETIRO DO SUL,RS,486.2,1733
2514909,SAO MAMEDE,PB,486.16,1734
3135100,JANAUBA,MG,486.1,1735
3110103,CAIANA,MG,486.1,1736
4320859,TABAI,RS,486.09,1737
4204707,CUNHA PORA,SC,486.06,1738
3500550,AGUAS DE SANTA BARBARA,SP,486.06,1739
4209854,LINDOIA DO SUL,SC,486.06,1740
3513900,DIVINOLANDIA,SP,486.05,1741
3508405,CABREUVA,SP,486.04,1742
3503406,AREALVA,SP,486.01,1743
2414902,VICOSA,RN,486,1744
4322004,TRIUNFO,RS,485.99,1745
3522000,ITAJU,SP,485.99,1746
4209508,LAURENTINO,SC,485.97,1747
4201000,ANITA GARIBALDI,SC,485.94,1748
5007208,RIO BRILHANTE,MS,485.92,1749
5100607,ALTO TAQUARI,MT,485.91,1750
3170305,UMBURATIBA,MG,485.85,1751
4310108,IGREJINHA,RS,485.84,1752
4301552,AUREA,RS,485.83,1753
3133204,ITANHOMI,MG,485.81,1754
3513207,CRISTAIS PAULISTA,SP,485.81,1755
4113502,LOANDA,PR,485.79,1756
3204906,SAO MATEUS,ES,485.77,1757
2615102,TEREZINHA,PE,485.77,1758
3544004,RIO DAS PEDRAS,SP,485.76,1759
4119608,PITANGA,PR,485.73,1760
4306767,ELDORADO DO SUL,RS,485.73,1761
4103057,BOA VISTA DA APARECIDA,PR,485.73,1762
3113909,CARMO DA CACHOEIRA,MG,485.7,1763
4312708,NONOAI,RS,485.69,1764
4205803,GARUVA,SC,485.69,1765
3103603,ARANTINA,MG,485.61,1766
3131158,IPABA,MG,485.58,1767
4214706,RIO DOS CEDROS,SC,485.56,1768
2917706,JAGUARARI,BA,485.55,1769
3540259,PONTALINDA,SP,485.52,1770
4300455,ALEGRIA,RS,485.5,1771
4215356,SALTINHO,SC,485.48,1772
3527603,LUIS ANTONIO,SP,485.48,1773
3158805,SANTANA DO JACARE,MG,485.47,1774
2805505,POCO VERDE,SE,485.46,1775
4309506,GUARANI DAS MISSOES,RS,485.46,1776
3117801,CONCEICAO DOS OUROS,MG,485.38,1777
4302808,CACAPAVA DO SUL,RS,485.35,1778
2512788,RIACHO DE SANTO ANTONIO,PB,485.34,1779
4122800,SALGADO FILHO,PR,485.32,1780
3302452,MACUCO,RJ,485.32,1781
3302502,MAGE,RJ,485.31,1782
3202207,FUNDAO,ES,485.3,1783
3202256,GOVERNADOR LINDENBERG,ES,485.2,1784
4121604,RENASCENCA,PR,485.18,1785
3536000,PARAPUA,SP,485.18,1786
2607901,JABOATAO DOS GUARARAPES,PE,485.16,1787
3171907,VIRGOLANDIA,MG,485.16,1788
5101803,BARRA DO GARCAS,MT,485.15,1789
3170602,VARGEM BONITA,MG,485.15,1790
4319703,SAO VALENTIM,RS,485.15,1791
3302809,MENDES,RJ,485.14,1792
2408904,PARELHAS,RN,485.11,1793
2704005,JUNQUEIRO,AL,485.11,1794
3541109,PRESIDENTE ALVES,SP,485.11,1795
3516408,FRANCO DA ROCHA,SP,485.1,1796
3521150,IPIGUA,SP,485.09,1797
4313334,NOVA RAMADA,RS,485.03,1798
3169604,TUPACIGUARA,MG,485.02,1799
4218806,TURVO,SC,484.97,1800
4305975,COXILHA,RS,484.97,1801
5204250,CACHOEIRA DOURADA,GO,484.96,1802
5215306,ORIZONA,GO,484.96,1803
2407203,MACAU,RN,484.95,1804
3515657,FERNAO,SP,484.95,1805
1505536,PARAUAPEBAS,PA,484.94,1806
3536307,PATROCINIO PAULISTA,SP,484.94,1807
3515707,FERRAZ DE VASCONCELOS,SP,484.93,1808
3125606,FELISBURGO,MG,484.92,1809
4311908,MARCELINO RAMOS,RS,484.89,1810
3167905,TABULEIRO,MG,484.86,1811
4313953,PANTANO GRANDE,RS,484.84,1812
3153509,ALTO JEQUITIBA,MG,484.84,1813
4105300,CEU AZUL,PR,484.82,1814
4217808,TAIO,SC,484.79,1815
4320800,SOLEDADE,RS,484.79,1816
4308854,GENTIL,RS,484.77,1817
2926301,RIACHAO DO JACUIPE,BA,484.76,1818
5205802,CORUMBA DE GOIAS,GO,484.75,1819
2600807,ALTINHO,PE,484.73,1820
3509007,CAIEIRAS,SP,484.73,1821
3107307,BOCAIUVA,MG,484.73,1822
5203302,BELA VISTA DE GOIAS,GO,484.73,1823
4217303,SAUDADES,SC,484.71,1824
4118857,PEROBAL,PR,484.71,1825
3535903,PARANAPUA,SP,484.71,1826
5107750,SALTO DO CEU,MT,484.7,1827
4114807,MARIALVA,PR,484.69,1828
4207809,IRANI,SC,484.68,1829
4300406,ALEGRETE,RS,484.66,1830
4105805,COLOMBO,PR,484.65,1831
2905206,CAETITE,BA,484.65,1832
1400100,BOA VISTA,RR,484.64,1833
4119103,PIEN,PR,484.63,1834
3165107,SAO TOMAS DE AQUINO,MG,484.63,1835
4305959,COTIPORA,RS,484.61,1836
3556503,VARZEA PAULISTA,SP,484.58,1837
4319158,SAO MIGUEL DAS MISSOES,RS,484.56,1838
3110707,CAMBUQUIRA,MG,484.55,1839
3164001,SAO PEDRO DOS FERROS,MG,484.54,1840
2804102,MOITA BONITA,SE,484.53,1841
4121000,QUERENCIA DO NORTE,PR,484.52,1842
3114550,CARNEIRINHO,MG,484.52,1843
2806701,SAO CRISTOVAO,SE,484.51,1844
4119400,PIRAI DO SUL,PR,484.49,1845
3150539,PINGO-D AGUA,MG,484.49,1846
4201109,ANITAPOLIS,SC,484.49,1847
4314050,PAROBE,RS,484.48,1848
3146602,PAIVA,MG,484.46,1849
5220108,SAO LUIS DE MONTES BELOS,GO,484.43,1850
3509205,CAJAMAR,SP,484.43,1851
4309126,GRAMADO DOS LOUREIROS,RS,484.33,1852
3500808,ALFREDO MARCONDES,SP,484.31,1853
4121901,RIBEIRAO DO PINHAL,PR,484.3,1854
3509254,CAJATI,SP,484.28,1855
4202107,BARRA VELHA,SC,484.27,1856
3143005,MONTE BELO,MG,484.2,1857
2924058,PE DE SERRA,BA,484.19,1858
3107703,BOM JESUS DO AMPARO,MG,484.19,1859
4316402,ROSARIO DO SUL,RS,484.17,1860
3515202,ESTRELA D OESTE,SP,484.17,1861
4305116,CENTENARIO,RS,484.15,1862
4307054,ERNESTINA,RS,484.12,1863
5215405,OURO VERDE DE GOIAS,GO,484.12,1864
4100509,ALTONIA,PR,484.11,1865
2928950,SAO DOMINGOS,BA,484.11,1866
3509957,CANAS,SP,484.1,1867
3149804,PERDIZES,MG,484.09,1868
3548203,SANTO ANTONIO DO PINHAL,SP,484.02,1869
3139201,MALACACHETA,MG,484.01,1870
3145505,OLIMPIO NORONHA,MG,484.01,1871
4114500,MANOEL RIBAS,PR,483.99,1872
4106308,CORBELIA,PR,483.99,1873
4316436,SALDANHA MARINHO,RS,483.99,1874
2608800,LAJEDO,PE,483.97,1875
2914703,ITABERABA,BA,483.96,1876
4101309,ANTONIO OLINTO,PR,483.96,1877
4211603,NOVA VENEZA,SC,483.96,1878
4108809,GUAIRA,PR,483.95,1879
4213708,POUSO REDONDO,SC,483.89,1880
3548054,SANTO ANTONIO DO ARACANGUA,SP,483.89,1881
3527009,LINDOIA,SP,483.87,1882
4124509,SANTO INACIO,PR,483.84,1883
3125903,FERROS,MG,483.83,1884
3112109,CAPARAO,MG,483.81,1885
3501152,ALUMINIO,SP,483.81,1886
3544905,SALES OLIVEIRA,SP,483.79,1887
3155306,RIO MANSO,MG,483.77,1888
2401008,APODI,RN,483.72,1889
2108603,PINHEIRO,MA,483.7,1890
4318002,SAO BORJA,RS,483.7,1891
2501500,BANANEIRAS,PB,483.69,1892
4116208,MORRETES,PR,483.69,1893
5006200,NOVA ANDRADINA,MS,483.66,1894
4127858,TRES BARRAS DO PARANA,PR,483.66,1895
3129509,IBIA,MG,483.65,1896
4211405,NOVA ERECHIM,SC,483.65,1897
1502152,CANAA DOS CARAJAS,PA,483.65,1898
2930709,SIMOES FILHO,BA,483.64,1899
3543253,RIBEIRAO GRANDE,SP,483.58,1900
3113107,CARANAIBA,MG,483.56,1901
4313060,NOVA HARTZ,RS,483.52,1902
1505031,NOVO PROGRESSO,PA,483.51,1903
3170057,UBAPORANGA,MG,483.5,1904
4311775,MAQUINE,RS,483.47,1905
1500800,ANANINDEUA,PA,483.46,1906
2501203,AREIAL,PB,483.46,1907
3138609,LIMA DUARTE,MG,483.45,1908
3134400,ITURAMA,MG,483.42,1909
4113734,LUIZIANA,PR,483.4,1910
3158409,SANTANA DE CATAGUASES,MG,483.37,1911
3162559,SAO JOAO DO MANHUACU,MG,483.35,1912
4211256,MORRO GRANDE,SC,483.34,1913
4311759,MANOEL VIANA,RS,483.32,1914
3117405,CONCEICAO DE IPANEMA,MG,483.32,1915
2311801,RUSSAS,CE,483.3,1916
3152204,PORTEIRINHA,MG,483.29,1917
2401503,BARCELONA,RN,483.27,1918
5206800,DAMOLANDIA,GO,483.25,1919
3528007,MACATUBA,SP,483.22,1920
3505351,BARRA DO CHAPEU,SP,483.19,1921
2605459,FERNANDO DE NORONHA,PE,483.16,1922
3528601,MANDURI,SP,483.15,1923
4321477,TIRADENTES DO SUL,RS,483.15,1924
4111902,JAGUAPITA,PR,483.15,1925
3528502,MAIRIPORA,SP,483.13,1926
3201704,CONCEICAO DO CASTELO,ES,483.13,1927
2503100,CABACEIRAS,PB,483.13,1928
3161809,SAO GONCALO DO PARA,MG,483.11,1929
3119104,CORINTO,MG,483.08,1930
4114906,MARILANDIA DO SUL,PR,483.02,1931
3535705,PARAISO,SP,483,1932
3510708,CARDOSO,SP,482.99,1933
4208807,JAGUARUNA,SC,482.99,1934
2802304,FREI PAULO,SE,482.97,1935
3305604,SILVA JARDIM,RJ,482.96,1936
3553609,TAPIRATIBA,SP,482.96,1937
2916104,ITAPARICA,BA,482.95,1938
4304952,CASEIROS,RS,482.93,1939
3205036,VARGEM ALTA,ES,482.92,1940
3162955,SAO JOSE DA LAPA,MG,482.91,1941
1100023,ARIQUEMES,RO,482.9,1942
3526209,JUQUITIBA,SP,482.9,1943
2610004,PALMARES,PE,482.9,1944
3527900,LUTECIA,SP,482.87,1945
4118907,PEROLA,PR,482.85,1946
3171154,VERMELHO NOVO,MG,482.85,1947
4202859,BRACO DO TROMBUDO,SC,482.85,1948
3552551,SUZANAPOLIS,SP,482.84,1949
3553955,TARUMA,SP,482.84,1950
5208905,GOIAS,GO,482.83,1951
3502754,ARACARIGUAMA,SP,482.83,1952
2610905,PESQUEIRA,PE,482.82,1953
3510104,CANDIDO RODRIGUES,SP,482.82,1954
3161650,SAO GERALDO DO BAIXIO,MG,482.81,1955
4321469,TIO HUGO,RS,482.8,1956
5104807,JACIARA,MT,482.79,1957
2908705,CONDEUBA,BA,482.77,1958
4107546,ESPIGAO ALTO DO IGUACU,PR,482.76,1959
4318424,SAO JOAO DA URTIGA,RS,482.75,1960
4310306,ILOPOLIS,RS,482.72,1961
3120839,CUPARAQUE,MG,482.69,1962
3127909,GRUPIARA,MG,482.69,1963
4101200,ANTONINA,PR,482.67,1964
1302603,MANAUS,AM,482.66,1965
3127107,FRUTAL,MG,482.66,1966
2602001,BODOCO,PE,482.66,1967
3124401,ESPIRITO SANTO DO DOURADO,MG,482.62,1968
5102678,CAMPO VERDE,MT,482.61,1969
4101606,ARAPOTI,PR,482.61,1970
5219001,SANCLERLANDIA,GO,482.61,1971
4104006,CAMPINA GRANDE DO SUL,PR,482.6,1972
4108957,GUAMIRANGA,PR,482.59,1973
3512100,COLOMBIA,SP,482.57,1974
5211206,ITAPURANGA,GO,482.54,1975
4317103,SANT ANA DO LIVRAMENTO,RS,482.53,1976
4205605,GALVAO,SC,482.53,1977
3105004,BALDIM,MG,482.52,1978
2516300,SUME,PB,482.5,1979
2604007,CARPINA,PE,482.49,1980
2108207,PEDREIRAS,MA,482.48,1981
3304003,PIRAI,RJ,482.47,1982
3527702,LUIZIANIA,SP,482.44,1983
3523602,ITIRAPINA,SP,482.43,1984
5107040,PRIMAVERA DO LESTE,MT,482.41,1985
3517109,GLICERIO,SP,482.41,1986
3122702,DOM SILVERIO,MG,482.41,1987
5000252,ALCINOPOLIS,MS,482.39,1988
2616209,VERTENTES,PE,482.38,1989
3557303,ESTIVA GERBI,SP,482.36,1990
5105606,MATUPA,MT,482.34,1991
2803302,JAPARATUBA,SE,482.31,1992
3150158,PIEDADE DE CARATINGA,MG,482.31,1993
4111803,JACAREZINHO,PR,482.3,1994
3147402,PARAOPEBA,MG,482.29,1995
2612000,SAIRE,PE,482.29,1996
4210050,MACIEIRA,SC,482.28,1997
2931004,TANHACU,BA,482.27,1998
2516508,TAPEROA,PB,482.25,1999
