CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank,NO_ESCOLA
29301505,2913606,Ilhéus,BA,624.83,2199,COLEGIO NOSSA SENHORA DA VITORIA
35118023,3515509,Fernandópolis,SP,624.81,2200,COOPERE COLEGIO
35109721,3548500,Santos,SP,624.77,2201,SAO JOSE COLEGIO
35141264,3550308,São Paulo,SP,624.76,2202,DOMINUS VIVENDI COLEGIO EIFM
42133114,4205407,Florianópolis,SC,624.74,2203,COLEGIO DA LAGOA
35108509,3513801,Diadema,SP,624.74,2204,JULIO VERNE CENTRO DE ESTUDOS
42035775,4204806,Curitibanos,SC,624.67,2205,COLEGIO MARIA IMACULADA
35130643,3545209,Salto,SP,624.66,2206,CIDADE DE SALTO COLEGIO
31365106,3112307,Capelinha,MG,624.62,2207,COLEGIO VENCER
51093588,5107065,Querência,MT,624.62,2208,CENTRO DE FORMACAO INTEGRAL DE QUERENCIA
31323951,3151701,Poço Fundo,MG,624.5,2209,C EDUC COOPERAR
35018363,3509502,Campinas,SP,624.38,2210,BENTO QUIRINO ETEC
35119039,3550308,São Paulo,SP,624.36,2211,COLEGIO CERMAC
50009141,5002704,Campo Grande,MS,624.32,2212,COLEGIO STATUS - JARDIM PAULISTA
42068703,4208203,Itajaí,SC,624.32,2213,ACBNL COLEGIO SAO JOSE
35374957,3550308,São Paulo,SP,624.28,2214,CRESCER SEMPRE ASSOCIACAO
52037045,5208707,Goiânia,GO,624.27,2215,IFG - CAMPUS GOIANIA
26188031,2604106,Caruaru,PE,624.27,2216,NA
33057818,3303302,Niterói,RJ,624.25,2217,COL ITAPUCA - REGIAO OCEANICA
35118291,3505906,Batatais,SP,624.22,2218,BATATAIS INTEGRADO CENTRO ESCOLAR DE
29318335,2910727,Eunápolis,BA,624.18,2219,ESCOLA ANISIO TEIXEIRA
51053004,5100300,Alto Araguaia,MT,624.17,2220,ESCOLA PEQUENO PRINCIPE
43078370,4310801,Ivoti,RS,624.11,2221,CENTR0 EDUC BASICA IVOTI - UNID ENS INSTITUTO DE EDUCACAO IVOTI
52081095,5208707,Goiânia,GO,624.11,2222,COLEGIO ATUAL 2000 LTDA
35456731,3550308,São Paulo,SP,624.08,2223,OBJETIVO CENTRO INTERESCOLAR UNIDADE IPIRANGA
35119374,3550308,São Paulo,SP,624.08,2224,COLEGIO CPV
35101904,3550308,São Paulo,SP,624.07,2225,SANTO ANTONIO DE LISBOA COLEGIO
31245003,3136306,João Pinheiro,MG,624.06,2226,COL CENECISTA JOAO PINHEIRO
31280879,3168002,Taiobeiras,MG,624.05,2227,CENTRO EDUCACIONAL BELIZA CORREA
35125283,3520103,Igarapava,SP,624.04,2228,MAIEUTICA CENTRO EDUCACIONAL
31203122,3138203,Lavras,MG,624.02,2229,COLEGIO TIRADENTES PMMG
29304385,2914802,Itabuna,BA,624,2230,COL SAO JOSE DA ACAO FRATERNAL
35104875,3550308,São Paulo,SP,623.97,2231,RAINHA DA PAZ COLEGIO EIFM
22080538,2208007,Picos,PI,623.89,2232,ESCOLA CIRANDINHA COLEGIO SANTA RITA
32101856,3203908,Nova Venécia,ES,623.87,2233,IFES - CAMPUS NOVA VENECIA
29459729,2933307,Vitória da Conquista,BA,623.86,2234,COLEGIO JUVENCIO
35108972,3548708,São Bernardo do Campo,SP,623.86,2235,RIO BRANCO EXTERNATO
28035879,2800308,Aracaju,SE,623.84,2236,NA
35581823,3506003,Bauru,SP,623.74,2237,COLEGIO CRIATIVO
43022340,4302105,Bento Gonçalves,RS,623.71,2238,IFRS - CAMPUS BENTO GONCALVES
35045937,3509502,Campinas,SP,623.68,2239,ANTONIO PRADO CONSELHEIRO ETEC
29182581,2927408,Salvador,BA,623.68,2240,COLEGIO SALESIANO DO SALVADOR
35154076,3513009,Cotia,SP,623.64,2241,TALENTO COLEGIO
35109423,3534401,Osasco,SP,623.63,2242,ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL EMBAIXADOR ASSIS CHATEAUBRIAND
33042462,3305802,Teresópolis,RJ,623.62,2243,CENTRO EDUC SERRA DOS ORGAOS
52039722,5221403,Trindade,GO,623.61,2244,COLEGIO APHONSIANO
42000246,4205407,Florianópolis,SC,623.61,2245,COLEGIO ADVENTISTA DE FLORIANOPOLIS - CENTRO
35106896,3550308,São Paulo,SP,623.56,2246,SANTO AGOSTINHO COLEGIO
31278530,3110004,Caeté,MG,623.55,2247,INST ED PSICOPED SENA FIGUEREDO
35430316,3545803,Santa Bárbara d'Oeste,SP,623.54,2248,ALVARES ROMI ESCOLA SENAI
35808076,3511102,Catanduva,SP,623.52,2249,JESUS ADOLESCENTE COLEGIO UNIDADE II
50040200,5008305,Três Lagoas,MS,623.49,2250,COLEGIO SALESIANO DOM BOSCO DE TRES LAGOAS
50009060,5002704,Campo Grande,MS,623.47,2251,COLEGIO MARIA MONTESSORI
26064596,2614501,Surubim,PE,623.45,2252,COLEGIO MARISTA PIO XII
52098966,5218805,Rio Verde,GO,623.44,2253,COLEGIO FILOSOFO LTDA
26160870,2612208,Salgueiro,PE,623.42,2254,ESCOLA PAIS E MESTRES
35115125,3547502,Santa Rita do Passa Quatro,SP,623.41,2255,SESI 255 CENTRO EDUCACIONAL
35143200,3550308,São Paulo,SP,623.4,2256,OBJETIVO CENTRO INTERESCOLAR UNIDADE CANTAREIRA
29461812,2910727,Eunápolis,BA,623.35,2257,COLEGIO APROVACAO
35433412,3550605,São Roque,SP,623.34,2258,IFSP - CAMPUS SAO ROQUE
33159882,3300258,Arraial do Cabo,RJ,623.33,2259,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS ARRAIAL DO CABO
33089744,3304904,São Gonçalo,RJ,623.33,2260,EXTERNATO ALFREDO BACKER
42118255,4210506,Maravilha,SC,623.32,2261,DOM SISTEMA EDUCACIONAL
33442304,3303302,Niterói,RJ,623.27,2262,COLEGIO CURSO INTELLECTUS - UNIDADE OCEANICA
32074948,3205309,Vitória,ES,623.26,2263,CENTRO EDUCACIONAL UNIAO DE PROFESSORES
43084362,4300802,Antônio Prado,RS,623.2,2264,EEM INTERATIVA ANTONIO PRADO
41029429,4109807,Ibiporã,PR,623.2,2265,COLEGIO INTEGRADO SONIA MARCONDES
29345065,2931905,Tucano,BA,623.18,2266,INSTITUTO SOCIAL DE TUCANO
51044005,5102504,Cáceres,MT,623.17,2267,COLEGIO IMACULADA CONCEICAO
41028945,4103701,Cambé,PR,623.16,2268,INSTITUTO NOSSA SENHORA AUXILIADORA
35136566,3550308,São Paulo,SP,623.16,2269,MATER ET MAGISTRA CENTRO EDUCACIONAL VIVENCIAL
29043476,2903904,Bom Jesus da Lapa,BA,623.15,2270,ESCOLA PROMOVE
33439745,3300704,Cabo Frio,RJ,623.12,2271,IFF - CAMPUS CABO FRIO
35109435,3534401,Osasco,SP,623.12,2272,NOSSA SENHORA DE MISERICORDIA COLEGIO
31108103,3146107,Ouro Preto,MG,623.11,2273,COLEGIO ARQUIDIOCESANO UNIDADE I
35028824,3549805,São José do Rio Preto,SP,623.08,2274,PHILADELPHO GOUVEA NETTO ETEC
42114357,4205407,Florianópolis,SC,623.08,2275,CENTRO DE ENSINO GUROO
41387210,4113700,Londrina,PR,623.08,2276,PONTUAL COLEGIO EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO
35809445,3525904,Jundiaí,SP,623.07,2277,CRIARTE COLEGIO
31224278,3138401,Leopoldina,MG,623.06,2278,UNIDADE LEOPOLDINA
41024311,4115200,Maringá,PR,623.04,2279,MATER DEI C EI EF M
35811130,3538006,Pindamonhangaba,SP,623.03,2280,INTERATIVO COLEGIO
52020312,5201108,Anápolis,GO,623.03,2281,COLEGIO AUXILIUM
35326343,3505708,Barueri,SP,623.01,2282,ALDEIA MIRIM ESCOLA DE ED INFANTIL E ENSINO FUNDAMENTAL
25030540,2507002,Itaporanga,PB,622.97,2283,COL MONTEIRO LOBATO
33135320,3304557,Rio de Janeiro,RJ,622.9,2284,COLEGIO-CURSO TAMANDARE
35440383,3501905,Amparo,SP,622.87,2285,TEMA COLEGIO
35105545,3550308,São Paulo,SP,622.87,2286,GRADUADA DE SAO PAULO ASSOCIACAO ESCOLA
35803996,3535507,Paraguaçu Paulista,SP,622.85,2287,PARAGUACU COLEGIO UNIDADE II
42028990,4209300,Lages,SC,622.83,2288,COLEGIO BOM JESUS DIOCESANO
42121442,4219309,Videira,SC,622.82,2289,COLEGIO SUPERACAO
35163326,3550308,São Paulo,SP,622.77,2290,INTEGRACAO COLEGIO
53003659,5300108,Brasília,DF,622.76,2291,COL MARISTA CHAMPAGNAT
12010936,1200401,Rio Branco,AC,622.7,2292,ESC CENTRO EDUCACIONAL E CULTURAL - META
41004108,4100509,Altônia,PR,622.7,2293,BETANIA C EI EF M
35118631,3549904,São José dos Campos,SP,622.66,2294,WALTER FORTUNATO ESCOLA
31278742,3169307,Três Corações,MG,622.64,2295,COLEGIO UNIAO DE ENSINO INFANTIL FUNDAMENTAL E MEDIO - COOPEC TC
33071926,3304557,Rio de Janeiro,RJ,622.59,2296,COLEGIO SANTA MONICA - CACHAMBI
43171230,4305108,Caxias do Sul,RS,622.59,2297,COLEGIO MUTIRAO DE CAXIAS DO SUL
23214260,2311405,Quixeramobim,CE,622.56,2298,COLEGIO SENSO
31010890,3114105,Carmo de Minas,MG,622.52,2299,IFSULDEMINAS - CAMPUS AVANCADO CARMO DE MINAS
43221009,4311809,Marau,RS,622.51,2300,COLEGIO FRANCISCANO CRISTO REI
15152120,1503606,Itaituba,PA,622.49,2301,ESCOLA DE EDUCACAO BASICA CENTRO EDUCACIONAL ANCHIETA
43176852,4305108,Caxias do Sul,RS,622.44,2302,CENTRO TECNOLOGICO UNIVERSIDADE CAXIAS DO SUL - UNIDADE DE ENSINO DE CAXIAS DO SUL
26186896,2602902,Cabo de Santo Agostinho,PE,622.39,2303,PAIVA EDUCACIONAL SA
11049901,1100130,Machadinho D'Oeste,RO,622.38,2304,CD - DRUMMOND EDUCACIONAL
35116580,3530102,Mirandópolis,SP,622.38,2305,14 DE AGOSTO ESCOLA
35111041,3549904,São José dos Campos,SP,622.35,2306,EVERARDO PASSOS PROFESSOR ESCOLA TECNICA
35135550,3550308,São Paulo,SP,622.34,2307,CARLOS BRUNETTI COLEGIO
35122993,3530607,Mogi das Cruzes,SP,622.34,2308,ARUA COLEGIO
50024701,5008305,Três Lagoas,MS,622.32,2309,COLEGIO HERMESINDO ALONSO GONZALEZ
52094111,5201405,Aparecida de Goiânia,GO,622.31,2310,COLEGIO DELOS LTDA
35579786,3504008,Assis,SP,622.28,2311,COLEGIO EINSTEIN
31240443,3128709,Guaxupé,MG,622.27,2312,COL OBJETIVO DE GUAXUPE UNIDADE I
31180220,3101607,Alfenas,MG,622.19,2313,COLEGIO SAGRADO CORACAO DE JESUS
35119702,3513009,Cotia,SP,622.17,2314,VIA SAPIENS COLEGIO UNIDADE II
35431436,3543402,Ribeirão Preto,SP,622.16,2315,LICEU CONTEMPORANEO ENSINO MEDIO
35101941,3550308,São Paulo,SP,622.14,2316,SANTA MARINA ESCOLA
33173389,3304706,Santo Antônio de Pádua,RJ,622.12,2317,IFF - CAMPUS SANTO ANTONIO DE PADUA
31004499,3106200,Belo Horizonte,MG,622.12,2318,COL N SRA DO MONTE CALVARIO
33175420,3303203,Nilópolis,RJ,622.1,2319,CENTRO DE ENSINO EBENEZER
31133612,3152105,Ponte Nova,MG,622.02,2320,ESC N SRA AUXILIADORA
35165359,3550308,São Paulo,SP,621.99,2321,DAVINA GASPARINI COLEGIO
15995933,1502400,Castanhal,PA,621.97,2322,SISTEMA DE ENSINO CTEM
41152514,4104808,Cascavel,PR,621.96,2323,CENTRO DE EDUCACAO PROFISSIONAL MARISTA DE CASCAVEL
31061921,3108305,Borda da Mata,MG,621.95,2324,COLEGIO NOSSA SENHORA DO CARMO
31102326,3101508,Além Paraíba,MG,621.93,2325,COLEGIO CENECISTA PROF SERGIO FERREIRA
31243418,3170107,Uberaba,MG,621.91,2326,COLEGIO OPCAO
24031372,2402006,Caicó,RN,621.83,2327,COLEGIO DIOCESANO SERIDOENSE
24057096,2408102,Natal,RN,621.8,2328,COLEGIO NOSSA SENHORA DAS NEVES
31193313,3168705,Timóteo,MG,621.8,2329,CENTRO EDUCACIONAL CATOLICA DO LESTE DE MINAS GERAIS
25096850,2507507,João Pessoa,PB,621.77,2330,IFPB - CAMPUS JOAO PESSOA
35290518,3506003,Bauru,SP,621.74,2331,REMBRANDT COC
33153426,3304557,Rio de Janeiro,RJ,621.74,2332,COLEGIO E CURSO FUTURO VILA DA PENHA VIP LTDA
35116488,3557105,Votuporanga,SP,621.74,2333,VOTUPORANGA COLEGIO COMERCIAL DE
35133255,3552205,Sorocaba,SP,621.71,2334,TALENTOS COLEGIO
33060312,3303500,Nova Iguaçu,RJ,621.7,2335,INSTITUTO DE EDUCACAO SANTO ANTONIO
13104110,1302603,Manaus,AM,621.7,2336,ESCOLA IDAAM UNIDADE ATLANTIC
42012872,4204608,Criciúma,SC,621.67,2337,IFSC - CAMPUS CRICIUMA
33030995,3303955,Pinheiral,RJ,621.62,2338,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS PINHEIRAL
31316059,3157807,Santa Luzia,MG,621.55,2339,COLEGIO MAXIMUS
35288019,3506003,Bauru,SP,621.55,2340,DINAMICO COLEGIO
33100241,3303807,Paraty,RJ,621.55,2341,COL PARATY
35301197,3523909,Itu,SP,621.54,2342,FORTE CASTELO PUERI DOMUS COLEGIO
31068870,3136702,Juiz de Fora,MG,621.5,2343,COLEGIO TIRADENTES PMMG
35165396,3507605,Bragança Paulista,SP,621.48,2344,SANTA BARBARA COLEGIO
41382366,4109401,Guarapuava,PR,621.46,2345,COLEGIO LOBO DO PARANA
33138290,3304557,Rio de Janeiro,RJ,621.46,2346,COLEGIO CURSO INTELLECTUS - UNIDADE VILA ISABEL
26142716,2609600,Olinda,PE,621.45,2347,COLEGIO DOM
35567206,3547304,Santana de Parnaíba,SP,621.4,2348,UNIVERSIDADE PAULISTA UNIP CAMPUS ALPHAVILLE
35003608,3550308,São Paulo,SP,621.37,2349,BASILIDES DE GODOY PROF ETEC
31054135,3127701,Governador Valadares,MG,621.34,2350,COLEGIO FRANCISCANO IMACULADA CONCEICAO
35118114,3506003,Bauru,SP,621.31,2351,BATISTA DE BAURU COLEGIO EIFM
35142633,3551702,Sertãozinho,SP,621.3,2352,RENASCER CENTRO EDUCACIONAL
31279684,3113701,Carlos Chagas,MG,621.29,2353,COOP EDUC CARLOS CHAGAS-COOEDUCAR
29165660,2909802,Cruz das Almas,BA,621.28,2354,COLEGIO MONSENHOR NEIVA
26090970,2609501,Nazaré da Mata,PE,621.25,2355,ESCOLA DE APLICACAO PROFESSOR CHAVES
33178364,3304557,Rio de Janeiro,RJ,621.22,2356,CENTRO EDUCACIONAL BARBOSA FIGUEIREDO
23194154,2304400,Fortaleza,CE,621.2,2357,TELEYOS COLEGIO
35084128,3534302,Orlândia,SP,621.2,2358,LOGOS COLEGIO
31279099,3118601,Contagem,MG,621.19,2359,INST EDUC PAULO FREIRE
35165451,3525904,Jundiaí,SP,621.16,2360,TERCEIRO MILENIO INSTITUTO DE EDUCACAO
52091562,5205109,Catalão,GO,621.04,2361,COLEGIO APROV
22143459,2211001,Teresina,PI,621.01,2362,NA
35131805,3550308,São Paulo,SP,620.99,2363,CAMPOS SALLES COLEGIO UNIDADE II
32018134,3204906,São Mateus,ES,620.98,2364,ESCOLA ALTERNATIVA LAGO DOS CISNES
35140831,3518800,Guarulhos,SP,620.96,2365,FARIAS BRITO COLEGIO
35114583,3524303,Jaboticabal,SP,620.93,2366,SANTO ANDRE COLEGIO
23245980,2304400,Fortaleza,CE,620.93,2367,ANTARES COLEGIO
41053699,4128500,Wenceslau Braz,PR,620.93,2368,SAO TOMAZ DE AQUINO C EI EF M
35100419,3506508,Birigui,SP,620.91,2369,ZETA SISTEMA DE ENSINO DE BIRIGUI
33069565,3304557,Rio de Janeiro,RJ,620.9,2370,INSTITUTO PIO XI
50018671,5006606,Ponta Porã,MS,620.9,2371,ESCOLA MAPPE - MODERNA ASSOCIACAO PONTAPORANENSE DE ENSINO
31105970,3144706,Nova Era,MG,620.89,2372,ESCOLA NOVAERENSE DE ENSINO FUNDAMENTAL E MEDIO
35101898,3550308,São Paulo,SP,620.87,2373,MARY WARD COLEGIO
29180147,2927408,Salvador,BA,620.85,2374,CENTRO EDUCACIONAL NOSSA SENHORA DO RESGATE
31278084,3170107,Uberaba,MG,620.84,2375,SESI ESC ALBERTO MARTINS F BORGES
27215512,2704302,Maceió,AL,620.84,2376,COLEGIO CRISTO REI
43165206,4322608,Venâncio Aires,RS,620.83,2377,COLEGIO GASPAR SILVEIRA MARTINS
42359260,4202008,Balneário Camboriú,SC,620.82,2378,COLEGIO CONHECER
35433861,3539806,Poá,SP,620.8,2379,POA ETEC DE
42006694,4218707,Tubarão,SC,620.8,2380,COLEGIO DEHON
52033830,5208707,Goiânia,GO,620.73,2381,COLEGIO SANTA CLARA
29442770,2914703,Itaberaba,BA,620.73,2382,ESCOLA INTELECTUS
12030058,1200401,Rio Branco,AC,620.7,2383,ESC DE ENSINO MEDIO E TECNICO PLACIDO DE CASTRO
53002075,5300108,Brasília,DF,620.67,2384,COL SANTO ANTONIO
21267324,2112209,Timon,MA,620.67,2385,COLEGIO GLAUCIA COSTA
31342742,3169307,Três Corações,MG,620.63,2386,COLEGIO NOVA GERACAO
33175560,3303302,Niterói,RJ,620.62,2387,COLEGIO OBJETIVO CAMBOINHAS
35103834,3550308,São Paulo,SP,620.59,2388,OFELIA FONSECA COLEGIO
24057061,2408102,Natal,RN,620.59,2389,COLEGIO EXECUTIVO LTDA
35450935,3550308,São Paulo,SP,620.58,2390,SOUZA E ALMEIDA COLEGIO
52212386,5201405,Aparecida de Goiânia,GO,620.57,2391,COLEGIO EXPRESSAO
33074089,3304557,Rio de Janeiro,RJ,620.56,2392,CENTRO EDUC ROSA CHAMMA
24085618,2408102,Natal,RN,620.56,2393,COLEGIO MASTER
15111008,1505437,Ourilândia do Norte,PA,620.51,2394,COLEGIO PITAGORAS DE OURILANDIA DO NORTE
35109228,3548807,São Caetano do Sul,SP,620.49,2395,SINGULAR UNIDADE SAO CAETANO COLEGIO
31210102,3106200,Belo Horizonte,MG,620.48,2396,INST EDUC BAIAO SANTOS
35126949,3507605,Bragança Paulista,SP,620.47,2397,GUIMARAES ROSA COLEGIO
31326143,3113305,Carangola,MG,620.45,2398,COLEGIO CIDADE DE CARANGOLA
50000357,5003207,Corumbá,MS,620.44,2399,ENAM - ESCOLA NEUSA ASSAD MALTA
35160441,3506003,Bauru,SP,620.44,2400,PARAISO COLEGIO
35101886,3550308,São Paulo,SP,620.43,2401,ESPIRITO SANTO COLEGIO
35130588,3525904,Jundiaí,SP,620.43,2402,LA FONTAINE ESCOLA EDUCACAO INFANTIL E FUNDAMENTAL
31223417,3148103,Patrocínio,MG,620.42,2403,COLEGIO EDUCACIONAL ABC DE ENSINO FUNDAMENTAL E MEDIO
32034377,3201308,Cariacica,ES,620.4,2404,COLEGIO CASTRO ALVES
33105138,3304557,Rio de Janeiro,RJ,620.36,2405,COL INTEGRADO MARTINS MARTINSINHO MEIER
33055815,3303302,Niterói,RJ,620.35,2406,COL EGIO SAO JOSE
29179580,2927408,Salvador,BA,620.32,2407,CENTRO EDUCACIONAL NOSSA SRA DO RESGATE
35116889,3537305,Penápolis,SP,620.28,2408,FRANCISCANO CORACAO DE MARIA COLEGIO
41056469,4127106,Telêmaco Borba,PR,620.28,2409,POSITIVO T BORBA COL - EDUC INF ENS FUND ENS MED
33260206,3301702,Duque de Caxias,RJ,620.28,2410,EDUCANDARIO PRIMAVERA
11013141,1100122,Ji-Paraná,RO,620.27,2411,CENTRO EDUCACIONAL SAO PAULO - CEDUSP
35450820,3509502,Campinas,SP,620.25,2412,OBJETIVO DE CAMPINAS COLEGIO UNIDADE CENTRO
41075897,4108304,Foz do Iguaçu,PR,620.24,2413,ESCOLA BERTONI - VILA YOLANDA - EDUCACAO INFANTIL E ENSINO FUNDAMENTAL
35159612,3553807,Taquarituba,SP,620.2,2414,CETA - CENTRO EDUCACIONAL DE TAQUARITUBA
22056955,2203909,Floriano,PI,620.13,2415,COLEGIO INDUSTRIAL SAO FRANCISCO DE ASSIS
15066886,1500107,Abaetetuba,PA,620.08,2416,E PART E I F M INST NSRA DOS ANJOS
35118459,3522703,Itápolis,SP,620.06,2417,SEI ESCOLA
35112094,3501608,Americana,SP,620.06,2418,DOM BOSCO COLEGIO SALESIANO
29369649,2922102,Mundo Novo,BA,620.05,2419,CENTRO EDUCACIONAL SANTO AGOSTINHO
35107736,3550308,São Paulo,SP,620.04,2420,WALDORF RUDOLF STEINER ESCOLA
31276057,3169901,Ubá,MG,620.03,2421,COLEGIO PILAR
22083812,2209856,São João da Canabrava,PI,620,2422,GINASIO MUNICIPAL JOAO JOSE BATISTA
23183152,2304202,Crato,CE,619.99,2423,AGAPE ESTUDOS COLEGIO
32097603,3204906,São Mateus,ES,619.99,2424,CEFM IN PACTO
41100921,4109401,Guarapuava,PR,619.96,2425,ESI COLEGIO NOSSA SRA DE BELEM EI EF M
35159943,3509502,Campinas,SP,619.93,2426,EDUARDO LANE COLEGIO PRESBITERIANO ASSOCIACAO BETHEL
35456408,3557105,Votuporanga,SP,619.92,2427,IFSP - CAMPUS VOTUPORANGA
31020348,3170107,Uberaba,MG,619.92,2428,IFTM - CAMPUS AVANCADO UBERABA PARQUE TECNOLOGICO
26135490,2609600,Olinda,PE,619.91,2429,COLEGIO IMACULADO CORACAO DE MARIA
43070477,4309407,Guaporé,RS,619.9,2430,COLEGIO SCALABRINI
23489995,2304285,Eusébio,CE,619.89,2431,AGAPE COLEGIO
31239526,3154903,Rio Casca,MG,619.85,2432,COLEGIO EQUIPE DE RIO CASCA
15560759,1506807,Santarém,PA,619.85,2433,COLEGIO BATISTA DE SANTAREM
35153989,3550308,São Paulo,SP,619.83,2434,ANGLO MORUMBI COLEGIO
31062251,3159605,Santa Rita do Sapucaí,MG,619.81,2435,ESCOLA TECNICA DE ELETRONICA FRANCISCO MOREIRA DA COSTA
41534921,4108403,Francisco Beltrão,PR,619.81,2436,AGUIA C EF M
33098980,3301900,Itaboraí,RJ,619.76,2437,CENTRO EDUC SANMARTIN PEREZ
33180946,3300506,Bom Jardim,RJ,619.74,2438,NA
31170607,3170206,Uberlândia,MG,619.72,2439,INSTITUTO TERESA VALSE
23064552,2304285,Eusébio,CE,619.72,2440,MONTEIRO LOBATO EDUCANDARIO
35288482,3551702,Sertãozinho,SP,619.71,2441,PABLO PICASSO COLEGIO
25164805,2510808,Patos,PB,619.68,2442,FERA COLEGIO E CURSO
33049483,3301702,Duque de Caxias,RJ,619.66,2443,INSTITUTO MARCOS FREITAS
33041580,3303906,Petrópolis,RJ,619.66,2444,SEMINARIO DIOCESANO N S DO AMOR DIVINO
15581276,1501402,Belém,PA,619.65,2445,COLEGIO GENTIL BITTENCOURT
35165268,3518800,Guarulhos,SP,619.65,2446,ESTRELA DA MANHA COLEGIO
31102482,3138401,Leopoldina,MG,619.64,2447,COL IMACULADA CONCEICAO
31349410,3151206,Pirapora,MG,619.63,2448,IFNMG - CAMPUS PIRAPORA
33063214,3304557,Rio de Janeiro,RJ,619.62,2449,INSTITUTO PADRE LEONARDO CARRESCIA
35144502,3501608,Americana,SP,619.62,2450,ANGLO AMERICANA COLEGIO
31325864,3116605,Cláudio,MG,619.61,2451,COLEGIO SAGRADO CORACAO DE JESUS
51093065,5103403,Cuiabá,MT,619.61,2452,SALESIANO SANTO ANTONIO - ESCOLA DE EDUCACAO BASICA
35105961,3550308,São Paulo,SP,619.59,2453,BEATISSIMA VIRGEM MARIA INSTITUTO DE EDUCACAO
41076800,4108304,Foz do Iguaçu,PR,619.55,2454,COLEGIO VICENTINO SAO JOSE
35109061,3548708,São Bernardo do Campo,SP,619.52,2455,BRASILIA COLEGIO
35163831,3556701,Vinhedo,SP,619.52,2456,BENEDITINO DE VINHEDO COLEGIO
35020205,3526902,Limeira,SP,619.51,2457,TRAJANO CAMARGO ETEC
43123651,4316907,Santa Maria,RS,619.51,2458,COLEGIO ANTONIO ALVES RAMOS
35152894,3543402,Ribeirão Preto,SP,619.48,2459,CARLOS CHAGAS FILHO ESCOLA ENSINO FUNDAMENTAL E MEDIO
52096483,5212501,Luziânia,GO,619.47,2460,IFG - CAMPUS LUZIANIA
35117201,3541406,Presidente Prudente,SP,619.47,2461,JOAQUIM MURTINHO COLEGIO DE PRESIDENTE PRUDENTE
35254859,3533908,Olímpia,SP,619.47,2462,EDUVALE COLEGIO
29149908,2900702,Alagoinhas,BA,619.45,2463,COLEGIO STAR
35136396,3550308,São Paulo,SP,619.41,2464,ANTOINE DE SAINT EXUPERY COLEGIO
31005592,3106200,Belo Horizonte,MG,619.4,2465,CLARETIANO COLEGIO
35151245,3518800,Guarulhos,SP,619.38,2466,JEAN PIAGET COLEGIO
31324515,3136702,Juiz de Fora,MG,619.37,2467,COLEGIO EQUIPE DE JUIZ DE FORA
35120637,3534401,Osasco,SP,619.34,2468,PADRE ANCHIETA COLEGIO
35126792,3546603,Santa Fé do Sul,SP,619.33,2469,CAMINHO FELIZ CENTRO DE ENSINO CECAF
15210014,1503903,Juruti,PA,619.33,2470,COLEGIO PITAGORAS DE JURUTI
42003890,4216602,São José,SC,619.32,2471,COLEGIO PE AGOSTINHO
31222381,3169406,Três Pontas,MG,619.32,2472,COLEGIO PROSPERI
35158999,3538709,Piracicaba,SP,619.32,2473,SELETIVO COLEGIO
23267151,2304400,Fortaleza,CE,619.29,2474,NOVA DIMENSAO COLEGIO
35290671,3516408,Franco da Rocha,SP,619.28,2475,EMILIO HERNANDEZ AGUILAR DR ETEC
33025460,3304524,Rio das Ostras,RJ,619.25,2476,ALTERNATIVA COLEGIO
35124072,3549706,São José do Rio Pardo,SP,619.25,2477,SANTA INES COLEGIO
35110140,3548500,Santos,SP,619.23,2478,KENNEDY PRESIDENTE COLEGIO
33149550,3304524,Rio das Ostras,RJ,619.23,2479,RH POSITIVO CENTRO EDUCACIONAL
25123459,2507507,João Pessoa,PB,619.21,2480,VIA MEDICINA COLEGIO E CURSO LTDA
35164914,3549805,São José do Rio Preto,SP,619.21,2481,CERP COLEGIO
43378110,4308607,Garibaldi,RS,619.2,2482,COL SAGRADO CORACAO DE JESUS DE GARIBALDI
33020183,3301504,Cordeiro,RJ,619.17,2483,COL DR PAULO CEZAR QUEIROZ FARIA
53055004,5300108,Brasília,DF,619.13,2484,INST GLOBAL DE EDUC
52091279,5208707,Goiânia,GO,619.11,2485,COLEGIO PLANETA EDUCACIONAL
35143650,3528403,Mairinque,SP,619.11,2486,ALIANCA COLEGIO
35046012,3548708,São Bernardo do Campo,SP,619.06,2487,LAURO GOMES ETEC
33079030,3304557,Rio de Janeiro,RJ,619.06,2488,CENTRO EDUC NOVO MUNDO
35143972,3532603,Nhandeara,SP,619.05,2489,PRE UNIVERSITARIO DE NHANDEARA COLEGIO
31247189,3111606,Campos Gerais,MG,618.98,2490,COLEGIO COLIBRI
35802189,3523909,Itu,SP,618.96,2491,SISTEMA DE ENSINO COLEGIO
35104206,3550308,São Paulo,SP,618.92,2492,COMPANHIA DE MARIA COLEGIO
35105028,3550308,São Paulo,SP,618.92,2493,CRISTO REI COLEGIO
50011537,5006309,Paranaíba,MS,618.91,2494,ESCOLA PARTICULAR EDUCANDARIO SANTA CLARA
41158881,4125605,São Mateus do Sul,PR,618.89,2495,NA
