CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank,NO_ESCOLA
52022706,5210000,Inhumas,GO,546.18,6468,COLEGIO ESTADUAL ARY RIBEIRO VALADAO FILHO
23079843,2307650,Maracanaú,CE,546.17,6469,CARLOS LOBO SC LTDA INSTITUTO PEDAGOGICO PROF
35114303,3506102,Bebedouro,SP,546.16,6470,SESI 110 CENTRO EDUCACIONAL
41602056,4106902,Curitiba,PR,546.14,6471,ALTO PADRAO COLEGIO ED INF E ENS FUND E MED
29425255,2928604,Santo Amaro,BA,546.14,6472,CENTRO EDUCACIONAL MUNICIPAL DE ACUPE
24059250,2408102,Natal,RN,546.13,6473,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO
41076370,4108304,Foz do Iguaçu,PR,546.11,6474,COOPERATIVA ED FOZ IGUACU C EI EF M
35456950,3550308,São Paulo,SP,546.09,6475,SAINT HILAIRE COLEGIO
29186170,2927408,Salvador,BA,546.06,6476,ESCOLA MEDALHA MILAGROSA
24078077,2405603,Jardim de Piranhas,RN,546.06,6477,CENTRO DE EDUCACAO PROF MARIA NORMA ALVES
12011436,1200401,Rio Branco,AC,546.06,6478,ESC COLEGIO EDUCATIVO
35108868,3547809,Santo André,SP,546.05,6479,SESI 265 CENTRO EDUCACIONAL
35153643,3550308,São Paulo,SP,546.04,6480,LEOPOLDO BRENTANO COLEGIO
35125179,3518800,Guarulhos,SP,546.01,6481,SANTA RITA COLEGIO
35137960,3547809,Santo André,SP,545.98,6482,ETIP CENTRO EDUCACIONAL
31276260,3129509,Ibiá,MG,545.98,6483,COL ARCADE DE IBIA
35375724,3550308,São Paulo,SP,545.98,6484,COLEGIO FORTH UNIDADE II
28030095,2806008,Ribeirópolis,SE,545.96,6485,COLEGIO ESTADUAL JOAO XXIII
21180415,2101400,Balsas,MA,545.94,6486,CE APRENDER PENSANDO
50028820,5002704,Campo Grande,MS,545.92,6487,COLEGIO LICEU - UNID II
43124356,4316956,Santa Maria do Herval,RS,545.92,6488,CE CONEGO AFONSO SCHERER
17041830,1702109,Araguaína,TO,545.89,6489,COLEGIO ADVENTISTA DE ARAGUAINA
31316016,3121100,Delfim Moreira,MG,545.89,6490,CENTRO EDUCACIONAL LIMASSIS
27024075,2709301,União dos Palmares,AL,545.89,6491,COLEGIO JOSE CORREIA VIANNA
31002135,3106200,Belo Horizonte,MG,545.88,6492,EE GOVERNADOR MILTON CAMPOS
42018315,4201703,Ascurra,SC,545.88,6493,COLEGIO SAO PAULO
33089019,3304904,São Gonçalo,RJ,545.86,6494,COLEGIO CENECISTA ORLANDO RANGEL
42078873,4217709,Sombrio,SC,545.86,6495,ORGANIZACAO EDUCACIONAL JOAO XXIII INST EDUC MADRE ELISA SAVOLDI
25128450,2508901,Mamanguape,PB,545.86,6496,COLEGIO IDEAL
50010662,5002951,Chapadão do Sul,MS,545.84,6497,CEPE - CENTRO POSITIVO DE ENSINO
35563298,3550308,São Paulo,SP,545.84,6498,GLOBAL COLEGIO UNIDADE II
35150344,3522208,Itapecerica da Serra,SP,545.83,6499,ADVENTISTA DE ITAPECERICA DA SERRA COLEGIO
51015994,5107909,Sinop,MT,545.83,6500,ESCOLA CENECISTA SANTA ELISABETE
25027107,2511301,Piancó,PB,545.83,6501,COLEGIO COMPACTO LTDA
22135316,2207702,Parnaíba,PI,545.81,6502,COOPERATIVA EDUCACIONAL LOGOS
26164280,2602902,Cabo de Santo Agostinho,PE,545.8,6503,GRUPO EDUCACIONAL VICENTE PINZON LTDA
21435219,2114007,Zé Doca,MA,545.8,6504,IFMA - CAMPUS ZE DOCA
27255018,2700300,Arapiraca,AL,545.78,6505,COLEGIO SAGRADA FAMILIA
32048742,3203007,Iúna,ES,545.78,6506,COLEGIO PORTO SEGURO
35045974,3530508,Mococa,SP,545.77,6507,JOAO BAPTISTA DE LIMA FIGUEIREDO ETEC
35130783,3549904,São José dos Campos,SP,545.76,6508,SCIVEL INTEGRADA VALE PARAIBANA DE ENSINO LTDA- ME
23025310,2312908,Sobral,CE,545.75,6509,COLEGIO MARIA IMACULADA
23225890,2304400,Fortaleza,CE,545.73,6510,VIDA VIVA CENTRO EDUCACIONAL
33038210,3302809,Mendes,RJ,545.73,6511,COL CENECISTA MARECHAL RONDON
41015380,4104303,Campo Mourão,PR,545.72,6512,COLEGIO ADVENTISTA ED INF ENS FUND E MEDIO
29423708,2927101,Rodelas,BA,545.72,6513,EE - COLEGIO ESTADUAL INDIGENA CAPITAO FRANCISCO RODELAS
43071627,4309605,Horizontina,RS,545.7,6514,CENTRO TECNOLOGICO FREDERICO JORGE LOGEMANN
21272816,2110609,São Bernardo,MA,545.68,6515,IBEC-INSTITUTO BERNARDENSE DE EDUCACAO E CULTURA
35141483,3550308,São Paulo,SP,545.66,6516,MESQUITA COLEGIO
29460441,2919207,Lauro de Freitas,BA,545.63,6517,COLEGIO ACADEMICO LTDA
35913972,3520509,Indaiatuba,SP,545.63,6518,DEOLINDA MANEIRA SEVERO PROFESSORA
26053993,2604106,Caruaru,PE,545.62,6519,COLEGIO ADVENTISTA DE CARUARU
42148812,4215802,São Bento do Sul,SC,545.62,6520,EMEJAESCOLA MUNICIPAL DE EDUCACAO DE JOVENS E A
26117436,2610707,Paulista,PE,545.61,6521,SANTA JOANA COLEGIO E CURSO
31215830,3157807,Santa Luzia,MG,545.6,6522,INST EDUC STA AMELIA
53013824,5300108,Brasília,DF,545.6,6523,COL ALUB - SEDE VIII
23083794,2309706,Pacatuba,CE,545.6,6524,EEEP PROFESSORA LUIZA DE TEODORO VIEIRA
31219983,3136702,Juiz de Fora,MG,545.59,6525,ESCOLA CULTURA VIVA
12010910,1200401,Rio Branco,AC,545.59,6526,ESC CENTRO DE INTEGRACAO E CULTURA ALTERNATIVO
25137808,2507507,João Pessoa,PB,545.58,6527,SISTEMA DE ENSINO FUNDAMENATAL MEDIO E SUPERIOR LTDA-CDF-SUL
32029292,3201902,Domingos Martins,ES,545.57,6528,EEEFM GISELA SALLOKER FAYET
43183034,4300604,Alvorada,RS,545.56,6529,ESCOLA DE ENSINO MEDIO SALVADOR JESUS CRISTO
35102283,3550308,São Paulo,SP,545.56,6530,SANTA IZILDINHA ESCOLA
33027331,3300704,Cabo Frio,RJ,545.54,6531,C M RUI BARBOSA
35141297,3550308,São Paulo,SP,545.52,6532,CIDADE CANCAO COLEGIO
35144733,3534401,Osasco,SP,545.52,6533,PRISMA COLEGIO I
21248478,2111300,São Luís,MA,545.5,6534,GRUPO EDUCACIONAL PARALELO LTDA
23066148,2304400,Fortaleza,CE,545.49,6535,SALESIANO DOM BOSCO COLEGIO
31361194,3141603,Mercês,MG,545.49,6536,INSTITUTO DE EDUCACAO E SABER
41385616,4118402,Paranavaí,PR,545.48,6537,NOROESTE C ED EM
52016811,5209291,Guaraíta,GO,545.48,6538,ESCOLA MUNICIPAL GENESIA SILVEIRA DE MORAIS
33075530,3304557,Rio de Janeiro,RJ,545.47,6539,NA
35025240,3506003,Bauru,SP,545.45,6540,EDUARDO VELHO FILHO PROF
35154398,3548500,Santos,SP,545.44,6541,RENOVACAO COLEGIO
13099850,1302603,Manaus,AM,545.44,6542,INSTITUTO DE TECNOLOGIA MASROUR
25092960,2507507,João Pessoa,PB,545.42,6543,COLEGIO JOAO PAULO II
43096549,4313904,Panambi,RS,545.42,6544,COL EVANGELICO PANAMBI
33111260,3303500,Nova Iguaçu,RJ,545.42,6545,CENTRO EDUC PINHEIROS
31014494,3156700,Sabará,MG,545.4,6546,COLEGIO AUGUSTUS
23006137,2306553,Itarema,CE,545.39,6547,COLEGIO JOSE MARIA MONTEIRO
23070340,2304400,Fortaleza,CE,545.37,6548,ADVENTISTA PAULO CESAR AFONSO COLEGIO
32035870,3205002,Serra,ES,545.37,6549,SOC ED CIRANDINHA - COLEGIO ALTERNATIVO
31276464,3101300,Alagoa,MG,545.34,6550,EE MARIA DO CARMO LIMA PINTO
33020779,3300506,Bom Jardim,RJ,545.3,6551,CE LEOPOLDO OSCAR STUTZ
31134813,3165008,São Tiago,MG,545.29,6552,EE AFONSO PENA JUNIOR
33113106,3304557,Rio de Janeiro,RJ,545.29,6553,ESCOLA PRESIDENTE DUTRA
33075280,3304557,Rio de Janeiro,RJ,545.28,6554,COL JOAO LYRA FILHO
43132936,4318002,São Borja,RS,545.27,6555,COLEGIO ADVENTISTA DE SAO BORJA
41113900,4113908,Mallet,PR,545.27,6556,DARIO VELOSO C E PROF EF M N
35562373,3550308,São Paulo,SP,545.26,6557,UNIVERSIDADE CRUZEIRO DO SUL EEP
21165874,2103505,Colinas,MA,545.25,6558,CE ROSA CAMARA
15530426,1507458,São Geraldo do Araguaia,PA,545.24,6559,E M E F LENILSON LUIZ MIRANDA
29457629,2932903,Valença,BA,545.23,6560,CETEN ADMINISTRACAO DE CURSOS E SERVICOS LTDA
35140132,3518800,Guarulhos,SP,545.23,6561,PROGRESSO COLEGIO
35119714,3552809,Taboão da Serra,SP,545.21,6562,JOSE STRAVATI COLEGIO
21261938,2101400,Balsas,MA,545.2,6563,CE PE FABIO BERTAGNOLLI - ANEXO
15011020,1506807,Santarém,PA,545.19,6564,CENTRO EDUCACIONAL CRISTO SALVADOR
43087442,4312401,Montenegro,RS,545.16,6565,INSTITUTO DE EDUCACAO SAO JOSE
35108509,3513801,Diadema,SP,545.15,6566,JULIO VERNE CENTRO DE ESTUDOS
35805063,3550308,São Paulo,SP,545.12,6567,TECLA COLEGIO
50021176,5005681,Mundo Novo,MS,545.12,6568,CENTRO EDUCACIONAL DE MUNDO NOVO - MICKEY
12015008,1200450,Senador Guiomard,AC,545.11,6569,ESC RAIMUNDO HERMINIO DE MELO II
33060380,3303500,Nova Iguaçu,RJ,545.1,6570,INST OLAVO BILAC
21010684,2111300,São Luís,MA,545.09,6571,COL BATISTA LUDOVICENSE
26163748,2607208,Ipojuca,PE,545.09,6572,CENTRO EDUC MARIA SANTISSIMA LTDA
15138984,1506807,Santarém,PA,545.09,6573,IFPA - CAMPUS SANTAREM
25282930,2512309,Princesa Isabel,PB,545.09,6574,IFPB - CAMPUS PRINCESA ISABEL
35150861,3550308,São Paulo,SP,545.09,6575,OSWALDO CRUZ ESCOLA TECNICA UNIDADE II
26114240,2609600,Olinda,PE,545.09,6576,ESCOLA MENINO JESUS
41381645,4115200,Maringá,PR,545.03,6577,COLEGIO SAPIENS - ENSINO MEDIO
26137171,2616407,Vitória de Santo Antão,PE,545.01,6578,COLEGIO E CURSO PROJECAO LTDA
35273107,3505708,Barueri,SP,545,6579,CAIO PRADO JUNIOR DEP EMEF
28017986,2800308,Aracaju,SE,544.99,6580,COLEGIO LAVOISIER
35018843,3520509,Indaiatuba,SP,544.99,6581,HELIO CERQUEIRA LEITE PROFESSOR
31075345,3139409,Manhuaçu,MG,544.98,6582,EE MANOEL AGOSTINHO FERREIRA
33115397,3304557,Rio de Janeiro,RJ,544.96,6583,NA
11025310,1100015,Alta Floresta D'Oeste,RO,544.96,6584,EMEIEF PEDRO ALEIXO
35100730,3550308,São Paulo,SP,544.95,6585,AMORIM SANTA TERESA COLEGIO
43105408,4314902,Porto Alegre,RS,544.95,6586,COLEGIO ADVENTISTA DE PORTO ALEGRE
13025210,1302603,Manaus,AM,544.94,6587,INSTITUTO HILDA FERREIRA
33162603,3304557,Rio de Janeiro,RJ,544.94,6588,COLEGIO FUTURO VIP PILARES
26177005,2610707,Paulista,PE,544.93,6589,NA
31044270,3139607,Mantena,MG,544.92,6590,EE CANDIDO ILHEU
35151427,3504008,Assis,SP,544.91,6591,MAIS ENSINO LTDA
33048398,3301702,Duque de Caxias,RJ,544.89,6592,COL CARLOS GOMES
35152511,3550308,São Paulo,SP,544.88,6593,SALMISTA COLEGIO
33079960,3304557,Rio de Janeiro,RJ,544.88,6594,ESC ADVENTISTA DE PADRE MIGUEL
35151063,3541000,Praia Grande,SP,544.85,6595,FRANCA COLEGIO
35258106,3524303,Jaboticabal,SP,544.84,6596,NOSSA SENHORA DO CARMO COLEGIO
53011805,5300108,Brasília,DF,544.83,6597,COL PALOMA
35446208,3527207,Lorena,SP,544.83,6598,CARLOS LEONCIO DA SILVA PADRE ETEC
23140283,2305407,Icó,CE,544.82,6599,COLEGIO SENHOR DO BONFIM
35141525,3548807,São Caetano do Sul,SP,544.82,6600,DI THIENE LICEU ESCOLA DE EDUCACAO BASICA
41552059,4119905,Ponta Grossa,PR,544.81,6601,INTEGRACAO C EI EF M N
41068807,4127700,Toledo,PR,544.8,6602,LUIZ AUGUSTO M REGO C E EF M PROFIS
41418824,4122206,Rio Branco do Sul,PR,544.8,6603,COLEGIO SESI - RIO BRANCO DO SUL - ENSINO MEDIO
42033802,4216503,São Joaquim,SC,544.79,6604,EDUCANDARIO SANTA ISABEL
41062086,4119905,Ponta Grossa,PR,544.79,6605,AUGUSTO RIBAS C A E EM PROFIS
35250545,3550308,São Paulo,SP,544.79,6606,CALIFORNIA COLEGIO
41076087,4108304,Foz do Iguaçu,PR,544.78,6607,CAESP
26117525,2610707,Paulista,PE,544.77,6608,COLEGIO PATRICIA COSTA
35123560,3518800,Guarulhos,SP,544.77,6609,EL SHADAI COLEGIO
35157685,3550308,São Paulo,SP,544.77,6610,CENA CENTRO EDUCACIONAL NOVA ALIANCA
35118540,3543402,Ribeirão Preto,SP,544.74,6611,ESPACO CULTURAL COLEGIO
41401425,4113700,Londrina,PR,544.74,6612,ESCOLA ETICA SS LTDA
26076241,2606002,Garanhuns,PE,544.74,6613,ESCOLA ESTADUAL PROFESSORA SILVIA CALADO
43136001,4318309,São Gabriel,RS,544.73,6614,COLEGIO NOSSA SRA DO PERPETUO SOCORRO
35137157,3550308,São Paulo,SP,544.72,6615,DIMENSAO COLEGIO
33074070,3304557,Rio de Janeiro,RJ,544.72,6616,COL EUCLIDES DA CUNHA
31351377,3169604,Tupaciguara,MG,544.7,6617,CENTRO EDUCACIONAL NOSSA ESCOLA
32081391,3205309,Vitória,ES,544.7,6618,CEEMTI SAO PEDRO
42272319,4207304,Imbituba,SC,544.69,6619,CENTRO EDUCACIONAL PORTO SEGURO
26163411,2603454,Camaragibe,PE,544.68,6620,CENTRO EDUC DO CAMARAGIBE - ANGLO LIDER
33100926,3304557,Rio de Janeiro,RJ,544.68,6621,COLEGIO VERITAS
35260939,3550308,São Paulo,SP,544.67,6622,ALEXANDRA COLEGIO
25124528,2507507,João Pessoa,PB,544.64,6623,COLEGIO POLIGONO
11043954,1100304,Vilhena,RO,544.64,6624,COLEGIO PROFESSOR VANKS
33067775,3304557,Rio de Janeiro,RJ,544.64,6625,NA
33089175,3304904,São Gonçalo,RJ,544.61,6626,COLEGIO NOSSA SENHORA DAS DORES
29790620,2918100,Jeremoabo,BA,544.61,6627,COLEGIO LEONARDO DA VINCI
52087034,5208707,Goiânia,GO,544.61,6628,NA
35167472,3550308,São Paulo,SP,544.6,6629,JEQUITIBA INSTITUTO DE ENSINO
21006628,2104909,Guimarães,MA,544.6,6630,UE JOAO GOULAR NUNES - CEMA
17082803,1716109,Paraíso do Tocantins,TO,544.59,6631,COLEGIO SAO GERALDO
51088231,5105259,Lucas do Rio Verde,MT,544.59,6632,CENTRO INTEGRADO EDUCAR
31127973,3151800,Poços de Caldas,MG,544.59,6633,COLEGIO PIO XII
35134168,3547809,Santo André,SP,544.58,6634,PENTAGONO COLEGIO UNIDADE CENTRO
31001261,3106200,Belo Horizonte,MG,544.57,6635,EE PROFESSOR LEOPOLDO DE MIRANDA
35133498,3550308,São Paulo,SP,544.57,6636,24 DE MARCO COLEGIO UNIDADE I
35118679,3550308,São Paulo,SP,544.57,6637,SAO FRANCISCO DE PAULA COLEGIO
27215156,2704302,Maceió,AL,544.57,6638,COLEGIO CIENTISTA ISAAC NEWTON
25071882,2504009,Campina Grande,PB,544.56,6639,ESCOLA SANTO ONOFRE
42018498,4218202,Timbó,SC,544.56,6640,EEB PROF JULIO SCHEIDEMANTEL
33071403,3304557,Rio de Janeiro,RJ,544.55,6641,COLEGIO ARY QUINTELLA LTDA
43059899,4307609,Estância Velha,RS,544.51,6642,ESCOLA TECNICA CENECISTA ESTANCIA VELHA
35155100,3527207,Lorena,SP,544.49,6643,DA VINCI COLEGIO INSTITUTO EDUCACAO
41057961,4101606,Arapoti,PR,544.49,6644,SITIO DO PICA PAU AMARELO C EI EF M
31312070,3143609,Morro da Garça,MG,544.47,6645,EE PREFEITO WALTER COELHO DA ROCHA
26450720,2611606,Recife,PE,544.46,6646,COLEGIO E CURSO DESAFIO-CENTRO EDUCACIONAL DA IPUTINGA
31019534,3123858,Entre Folhas,MG,544.44,6647,EE DOUTOR JOSE AUGUSTO
35154726,3540200,Pontal,SP,544.44,6648,SONHO MEU CENTRO DE EDUCACAO INTEGRADA
42099536,4211900,Palhoça,SC,544.44,6649,CENTRO EDUCACIONAL RODA PIAO
35656628,3509254,Cajati,SP,544.44,6650,BARRA DO AZEITE EMEI
35105806,3550308,São Paulo,SP,544.43,6651,CRIATIVA COLEGIO
23236469,2307304,Juazeiro do Norte,CE,544.43,6652,EEEP ADERSON BORGES DE CARVALHO
52057224,5215702,Palmeiras de Goiás,GO,544.42,6653,COLEGIO MODELO OS PEQUENINOS
15570541,1501402,Belém,PA,544.38,6654,COLEGIO SANTA MADRE
24081752,2408102,Natal,RN,544.36,6655,ESCOLA MARISTA CHAMPAGNAT DE NATAL
26075431,2606002,Garanhuns,PE,544.36,6656,COLEGIO DIOCESANO DE GARANHUNS
41377800,4111803,Jacarezinho,PR,544.36,6657,MARANATA C EI EF M
35100808,3550308,São Paulo,SP,544.35,6658,NOVE DE JULHO COLEGIO UNIDADE I
26121409,2611606,Recife,PE,544.34,6659,GRUPO EDUCACIONAL CONTATO LTDA
51091151,5106307,Paranatinga,MT,544.34,6660,COLEGIO ACACIA CENTRO INTEGRADO DE ENSINO
41022858,4111605,Ivatuba,PR,544.32,6661,INSTITUTO ADVENTISTA PARANAENSE ENSINO FUNDAMENTAL E MEDIO
35031082,3500105,Adamantina,SP,544.31,6662,EUDECIO LUIZ VICENTE PROF ETEC
41392272,4118501,Pato Branco,PR,544.31,6663,SESI PARANA C ENSINO MEDIO
33159084,3304557,Rio de Janeiro,RJ,544.3,6664,LE BARON EMPREENDIMENTOS COM LTDA - COLEGIO BARONESA
43069355,4309209,Gravataí,RS,544.29,6665,COLEGIO FUNDACAO BRADESCO
41152425,4106902,Curitiba,PR,544.26,6666,AMPLA E ACAO E - EF
35468344,3550308,São Paulo,SP,544.25,6667,FENIX UNIDADE III COLEGIO
35812912,3550308,São Paulo,SP,544.23,6668,CRIACAO COLEGIO
43047645,4313466,Novo Xingu,RS,544.22,6669,EEEM GOTTFRIED THOMAS WESTERICH
35110735,3527207,Lorena,SP,544.2,6670,SANTA TERESA INSTITUTO
43105238,4314902,Porto Alegre,RS,544.19,6671,EEEM PADRE REUS
31056235,3150901,Piranguçu,MG,544.19,6672,EE MARIO CASASSANTA
35803900,3552205,Sorocaba,SP,544.19,6673,HUMANUS COLEGIO
22028790,2211001,Teresina,PI,544.15,6674,UNID ESC PARQUE PIAUI UNESPP
27282007,2704302,Maceió,AL,544.14,6675,COLEGIO RUI BARBOSA
25090852,2501807,Bayeux,PB,544.14,6676,ESCOLA SENHOR DO BONFIM
31253821,3136702,Juiz de Fora,MG,544.12,6677,COLEGIO PROF RICARDO MUSSE
43181414,4302105,Bento Gonçalves,RS,544.12,6678,COLEGIO MUTIRAO OBJETIVO
33090092,3304904,São Gonçalo,RJ,544.1,6679,CENTRO EDUC RAUL VEIGA
29641608,2900702,Alagoinhas,BA,544.1,6680,GRUPO NOBRE EDUCACIONAL
35119763,3551009,São Vicente,SP,544.1,6681,ITA COLEGIO UNIDADE II
23272317,2302305,Bela Cruz,CE,544.1,6682,EEEP JULIO FRANCA
27215032,2704302,Maceió,AL,544.09,6683,COLEGIO D LINS
29291119,2932903,Valença,BA,544.08,6684,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA BAIANO - CAMPUS VALENCA
15586758,1506500,Santa Izabel do Pará,PA,544.07,6685,COLEGIO CONEXAO
35108736,3547809,Santo André,SP,544.04,6686,ETIP MASTER CENTRO EDUCACIONAL
23564059,2307650,Maracanaú,CE,544.03,6687,EEEP MARIA CARMEM VIEIRA MOREIRA
23066199,2304400,Fortaleza,CE,544,6688,SERAFICO NOSSA SENHORA DO BRASIL COLEGIO
23072792,2304400,Fortaleza,CE,543.99,6689,EEEP JULIA GIFFONI
35153527,3550308,São Paulo,SP,543.99,6690,BATISTA ESCOLA DE EDUCACAO INTEGRAL UNIDADE I
35116865,3537305,Penápolis,SP,543.98,6691,SESI 136 CENTRO EDUCACIONAL
33091129,3304904,São Gonçalo,RJ,543.97,6692,COL A JD DE INFANCIA ARCO IRIS
23111291,2300309,Acopiara,CE,543.97,6693,EEEP ALFREDO NUNES DE MELO
52047180,5221858,Valparaíso de Goiás,GO,543.95,6694,CENTRO EDUCACIONAL BALAO MAGICO LTDA
41386965,4116208,Morretes,PR,543.95,6695,LUIGI BERTAZZONI C IMIG EF M
35114224,3505500,Barretos,SP,543.94,6696,SESI 185 CENTRO EDUCACIONAL
15225020,1501402,Belém,PA,543.93,6697,COLEGIO IMPACTO- MANGUEIRAO
35160544,3518701,Guarujá,SP,543.92,6698,ALFA COLEGIO UNIDADE II
42067260,4209003,Joaçaba,SC,543.92,6699,COLEGIO CONEXAO
27046443,2704302,Maceió,AL,543.91,6700,COLEGIO BATISTA MORIAH LTDA
35925627,3534401,Osasco,SP,543.91,6701,DIRETOR RICARDO GENESIO DA SILVA
50016024,5003702,Dourados,MS,543.89,6702,EE PRES VARGAS
25020820,2510808,Patos,PB,543.89,6703,COLEGIO E CURSO EVOLUCAO LTDA
15219046,1501402,Belém,PA,543.86,6704,CENTRO DE ESTUDOS JEAN PIAGET
25062832,2500304,Alagoa Grande,PB,543.86,6705,SISTEMA DINAMICO DE ENSINO - CANTINHO DO SABER
35154283,3513801,Diadema,SP,543.84,6706,SESI 426 CENTRO EDUCACIONAL
21245932,2112308,Tuntum,MA,543.84,6707,CENTRO EDUCACIONAL MILLENIUM
43132227,4317905,Santo Cristo,RS,543.82,6708,EEEB LEOPOLDO OST
23032928,2312205,Santa Quitéria,CE,543.82,6709,BOSCO COLEGIO DOM
33152578,3304557,Rio de Janeiro,RJ,543.82,6710,INTERNATIONAL CHRISTIAN SCHOOL OF RIO DE JANEIRO - ICS - RIO
33067929,3304557,Rio de Janeiro,RJ,543.81,6711,COL SANTOS DUMONT
43362338,4318002,São Borja,RS,543.81,6712,IF FARROUPILHA - CAMPUS SAO BORJA
29088011,2927200,Ruy Barbosa,BA,543.78,6713,ESCOLA RECANTO FELIZ
29340535,2914604,Irecê,BA,543.78,6714,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL DESEMBARGADOR PEDRO RIBEIRO DE ARAUJO BITTENCOURT
35809883,3548708,São Bernardo do Campo,SP,543.77,6715,TERRA NOVA COLEGIO
35116932,3537404,Pereira Barreto,SP,543.77,6716,XI DE AGOSTO COLEGIO
35453110,3516408,Franco da Rocha,SP,543.76,6717,ESETEC BRASIL ESCOLA TECNICA
35139270,3552809,Taboão da Serra,SP,543.75,6718,TANCREDO NEVES ESCOLA
25098829,2513703,Santa Rita,PB,543.73,6719,CENTRO EDUCACIONAL SANTA TEREZINHA
35432210,3522307,Itapetininga,SP,543.73,6720,ITAPETININGA INSTITUTO UNIVERSITARIO DE
41387945,4122305,Rio Negro,PR,543.73,6721,COLEGIO SESI RIO NEGRO ENSINO MEDIO
35160573,3556305,Valparaíso,SP,543.73,6722,ROYAL OBJETIVO COLEGIO
24057070,2408102,Natal,RN,543.7,6723,COLEGIO HIPOCRATES
35117328,3542404,Regente Feijó,SP,543.7,6724,SESI 368 CENTRO EDUCACIONAL
35299340,3554300,Teodoro Sampaio,SP,543.69,6725,NAIR LUCCAS RIBEIRO ETEC
31005088,3106200,Belo Horizonte,MG,543.67,6726,COLEGIO COLIBRI MASTER
25091433,2501807,Bayeux,PB,543.65,6727,INSTITUTO AUGUSTO DOS ANJOS
33106851,3304557,Rio de Janeiro,RJ,543.64,6728,COLEGIO ST GEORGES
35110723,3527207,Lorena,SP,543.64,6729,PATROCINIO DE SAO JOSE COLEGIO
35111922,3552205,Sorocaba,SP,543.61,6730,SESI 331 CENTRO EDUCACIONAL
35117535,3529005,Marília,SP,543.61,6731,SESI 308 CENTRO EDUCACIONAL
12032093,1200401,Rio Branco,AC,543.61,6732,ESC IFAC - CAMPUS AVANCADO RIO BRANCO BAIXADA DO SOL
22142401,2211001,Teresina,PI,543.6,6733,COLEGIO JESUS DE NAZARE
35014965,3550100,São Manuel,SP,543.59,6734,ATILIO INNOCENTI PROF
52052656,5211909,Jataí,GO,543.59,6735,COLEGIO ESTADUAL JOSE FELICIANO FERREIRA
41075889,4108304,Foz do Iguaçu,PR,543.58,6736,ADVENTISTA COL EDUC INF ENS FUND E MEDIO
43181040,4309308,Guaíba,RS,543.57,6737,INSTITUTO EDUCACIONAL DIMENSAO LTDA
33069859,3304557,Rio de Janeiro,RJ,543.57,6738,COL ATENEU DO RIO DE JANEIRO
23068140,2304400,Fortaleza,CE,543.55,6739,ECA DE QUEIROS CENTRO DE EDUCACAO JUVENIL
22056882,2203909,Floriano,PI,543.55,6740,COLEGIO TECNICO DE FLORIANO
35156917,3538709,Piracicaba,SP,543.54,6741,ESCOLA DE ENSINO MEDIO EDUCACAO PROFISSIONAL DA FUMEP COTIP
29442982,2906501,Candeias,BA,543.53,6742,CENTRO EDUCACIONAL SAO LAZARO
31242233,3171303,Viçosa,MG,543.5,6743,COLEGIO AGORA
33172315,3304557,Rio de Janeiro,RJ,543.5,6744,CENTRO DE ENSINO E CULTURA
21438200,2100055,Açailândia,MA,543.5,6745,IFMA - CAMPUS ACAILANDIA
33231249,3304557,Rio de Janeiro,RJ,543.49,6746,CASTELINHO DO SABER
27226689,2704302,Maceió,AL,543.48,6747,COLEGIO PONTUAL - UNIDADE PONTA VERDE
29153930,2927002,Rio Real,BA,543.46,6748,CENTRO EDUCACIONAL CASTELO DA MONICA
26116499,2610707,Paulista,PE,543.41,6749,ESCOLA ANITA GONCALVES
33028710,3305505,Saquarema,RJ,543.4,6750,COL CENECISTA PROF ALFREDO COUTINHO
35134673,3550308,São Paulo,SP,543.4,6751,ADVENTISTA DE VILA ALPINA COLEGIO
33125953,3304201,Resende,RJ,543.39,6752,ESCOLA SESI DE RESENDE - ROSS HELENA DA CUNHA
43121888,4316907,Santa Maria,RS,543.39,6753,COLEGIO CENTENARIO
33032840,3306305,Volta Redonda,RJ,543.34,6754,C M JOAO XXIII
35168002,3513108,Cravinhos,SP,543.33,6755,VIEIRA MEDINA SISTEMA EDUCACIONAL
41023960,4115200,Maringá,PR,543.32,6756,ANGLO MARINGA C EF M
35808301,3550308,São Paulo,SP,543.32,6757,AMORIM COLEGIO
33007292,3304706,Santo Antônio de Pádua,RJ,543.31,6758,CENTRO EDUC LAVAQUIAL LTDA
29454379,2919207,Lauro de Freitas,BA,543.3,6759,CENTRO EDUCACIONAL DEJEANE MARTINS
35109400,3534401,Osasco,SP,543.29,6760,FERNAO DIAS PAIS COLEGIO
41079124,4125704,São Miguel do Iguaçu,PR,543.29,6761,COLEGIO FRANCISCANO NOSSA SENHORA DE FATIMA
26064618,2614501,Surubim,PE,543.29,6762,ESCOLA DE REFERENCIA EM ENSINO MEDIO NATALICIA MARIA FIGUEIROA DA SILVA
35103275,3550308,São Paulo,SP,543.28,6763,OSWALDO CRUZ COLEGIOS INTEGRADOS PAIS LEME
43074189,4310207,Ijuí,RS,543.27,6764,EEEM RUY BARBOSA
